key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	gbifID	collectionCode	occurrenceID	higherClassification	individualCount	decimalLatitude	decimalLongitude	depth	depthAccuracy	waterBody	higherGeography	collectionKey	datasetName	identifiedBy	geodeticDatum	countryCode	gbifRegion	country	georeferenceProtocol	verbatimCoordinateSystem	fieldNumber	institutionCode	locationID	collectionID	references	datasetID	scientificNameID	locality	bibliographicCitation	otherCatalogNumbers	acceptedNameUsage	eventRemarks
2434401271	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:35.760+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1268/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1268_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1268/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	MALE	4338458	1	54	354	9477065	2013	2117621	2117624	2117624	Nymphon abyssale Stock, 1968	Heteronymphon abyssale (Stock, 1968)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon abyssale	Nymphon	abyssale	SPECIES	SYNONYM	NE	{}	1967.0	7.0	26.0	1967-07-26	207.0	207.0	PARATYPE	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:35.760+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1268@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1268_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1268/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	WholeOrganism (microscopic slide)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.P.1268@CRS	ZMA.PYC.P.1268	ICZN	Naturalis Biodiversity Center	26.VII.1967	2434401271	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1268	Animalia																												
1321128433	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:16.196+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	MALE	2117624	1	54	354	9477065	2013	2117621	2117624	2117624	Heteronymphon abyssale (Stock, 1968)	Heteronymphon abyssale (Stock, 1968)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon abyssale	Heteronymphon	abyssale	SPECIES	ACCEPTED	NE	{}	1958.0	11.0	20.0	1958-11-20	324.0	324.0		['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:25:00.000+00:00	2024-07-02T12:39:16.196+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ad9e1dbd-db60-4b2d-9901-8a1e1f4159f6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3ad9e1dbd-db60-4b2d-9901-8a1e1f4159f6	USNM 234668		urn:lsid:biocol.org:col:34871	20 NOV 1958	1321128433	IZ	http://n2t.net/ark:/65665/3ad9e1dbd-db60-4b2d-9901-8a1e1f4159f6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	1.0	9.37	-89.55	3523.5	10.5	North Pacific Ocean	North Pacific Ocean, Costa Rica	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	CR	LATIN_AMERICA	Costa Rica	unknown, from legacy	Degrees Minutes Seconds	V-15-46	USNM	46	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6								
4055741776	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:45.409+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT		2117624	1	54	354	9477065	2013	2117621	2117624	2117624	Heteronymphon abyssale (Stock, 1968)	Heteronymphon abyssale (Stock, 1968)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon abyssale	Heteronymphon	abyssale	SPECIES	ACCEPTED	NE	{}	1952.0	5.0	6.0	1952-05-06	127.0	127.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:45.409+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1923'}]	[]	[]	[]		False		Pycnogonida	[]	[]	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1923	sm_id_1923				4055741776	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1923			9.38	-89.53	3570.0							WGS84							WoRMS Editorial Board			http://www.marinespecies.org/aphia.php?p=specdetails&id=1923	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239571	Pacific Ocean	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Heteronymphon abyssale</i> (Stock, 1968). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239571			
2012925687	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:27:48.933+00:00	275	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'type', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/identificationID': 'c3dc8e01-6cc4-b0eb-39a6-33baad622968', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon abyssale Stock, 1968'}, {'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '5d7a6cd4-2302-724a-90c8-3b2043ee9ac6', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Heteronymphon abyssale (Stock, 1968)'}], 'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/title': 'PYC-000014_hab.tif', 'http://purl.org/dc/terms/format': 'image/tif', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp67095851267142187684.att.tif'}, {'http://purl.org/dc/terms/title': 'PYC-000014_label.jpg', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp66234508341970419402.att.jpg'}]}	PRESERVED_SPECIMEN	PRESENT		2117624	1	54	354	9477065	2013	2117621	2117624	2117624	Heteronymphon abyssale (Stock, 1968)	Heteronymphon abyssale (Stock, 1968)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Heteronymphon	Heteronymphon abyssale	Heteronymphon	abyssale	SPECIES	ACCEPTED	NE	{}								[]	2013-06-17T00:00:00.000+00:00	2024-07-21T10:27:48.933+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2545cf97-6217-44bc-9092-2f53fac7763f'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'title': 'PYC-000014_label.jpg', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp66234508341970419402.att.jpg'}, {'type': 'StillImage', 'format': 'image/tif', 'title': 'PYC-000014_hab.tif', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp67095851267142187684.att.tif'}]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	False	various	Pycnogonida	[]	[]	EUROPE		2545cf97-6217-44bc-9092-2f53fac7763f	NHMD110618		http://grbio.org/cool/mci8-ehqk		2012925687	IV	2545cf97-6217-44bc-9092-2f53fac7763f									e4cac6b7-41e4-404d-b9b2-ea507703f671	Natural History Museum Denmark Invertebrate Zoology									NHMD								PYC-000014	Heteronymphon abyssale	TS Mar. 2022: This 'station' is what Martin Stein called SINGLETON305. I just changed to name to something more descriptive.
