key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex
1318252359	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:16.095+00:00	395	{}	PRESERVED_SPECIMEN	15	PRESENT	2117724	1	54	354	9477065	2013	2117630	2117724	2117724	Nymphon citerium Nakamura & Child, 1991	Nymphon citerium Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon citerium	Nymphon	citerium	SPECIES	ACCEPTED	NE	39.9833	142.628	1237.0	12.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1985	8	12	1985-08-12	224	224	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:23:00.000+00:00	2024-07-02T12:37:16.095+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32e6e2f96-3867-4ac9-86f3-07f0ab794c4b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/32e6e2f96-3867-4ac9-86f3-07f0ab794c4b	urn:lsid:biocol.org:col:34871	12 AUG 1985	unknown, from legacy	Honshu Island, Sanriku-Oki, E Of Kamaishi	Degrees Minutes Seconds	IZ	1318252359	http://n2t.net/ark:/65665/32e6e2f96-3867-4ac9-86f3-07f0ab794c4b	USNM 234486	USNM	KT85-11, SR16	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1318413279	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:11.167+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117724	1	54	354	9477065	2013	2117630	2117724	2117724	Nymphon citerium Nakamura & Child, 1991	Nymphon citerium Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon citerium	Nymphon	citerium	SPECIES	ACCEPTED	NE	39.9833	142.628	1237.0	12.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1985	8	12	1985-08-12	224	224	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:23:00.000+00:00	2024-07-02T12:37:11.167+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3358ebf6c-fbd7-43d2-bf32-e8c55894b26e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3358ebf6c-fbd7-43d2-bf32-e8c55894b26e	urn:lsid:biocol.org:col:34871	12 AUG 1985	unknown, from legacy	Honshu Island, Sanriku-Oki, E Of Kamaishi	Degrees Minutes Seconds	IZ	1318413279	http://n2t.net/ark:/65665/3358ebf6c-fbd7-43d2-bf32-e8c55894b26e	USNM 234485	USNM	KT85-11,SR16	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE
1320788769	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:11.247+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117724	1	54	354	9477065	2013	2117630	2117724	2117724	Nymphon citerium Nakamura & Child, 1991	Nymphon citerium Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon citerium	Nymphon	citerium	SPECIES	ACCEPTED	NE	38.76	143.192	1960.0	10.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1981	7	25	1981-07-25	206	206	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:23:00.000+00:00	2024-07-02T12:39:11.247+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39ea223a7-4109-4235-bd2e-2aa87a16a1d1'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/39ea223a7-4109-4235-bd2e-2aa87a16a1d1	urn:lsid:biocol.org:col:34871	25 JUL 1981	unknown, from legacy	Honshu Island, Sanriku-Oki, E Of Kamaishi	Degrees Minutes Seconds	IZ	1320788769	http://n2t.net/ark:/65665/39ea223a7-4109-4235-bd2e-2aa87a16a1d1	USNM 234487	USNM	KT81-4, 8	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE
