key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID	sex	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	stateProvince	institutionKey	otherCatalogNumbers	recordedBy	identifiedBy	samplingProtocol	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	type
4055769561	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:13.959+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117985	1	54	354	9477065	2011	2117979	11143895	11143895	Pseudopallene inflata Staples, 2004	Pallenella inflata (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella inflata	Pseudopallene	inflata	SPECIES	SYNONYM	NE	-35.37	136.85	13.0	10.0	OCEANIA	{}	2004.0	2.0	6.0	2004-02-06	37.0	37.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:13.959+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=2200	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2200'}]	[]	[]	[]	False	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_2200	sm_id_2200	urn:lsid:marinespecies.org:taxname:239958	WoRMS Editorial Board	Indian Ocean	4055769561	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pseudopallene inflata</i> Staples, 2005. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239958	WoRMS Editorial Board:WoRMS type localities:sm_id_2200																				
1100763848	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:01.899+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	11143895	1	54	354	9477065	2011	2117979	11143895	11143895	Pallenella inflata (Staples, 2005)	Pallenella inflata (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella inflata	Pallenella	inflata	SPECIES	ACCEPTED	NE	-38.03166	149.216				{}	1994.0	8.0	29.0	1994-08-29	241.0	241.0		['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:01.899+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd7291942-1a60-4c73-a1dd-5c68ed75fb90'}]	[]	[]	[]	False		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	d7291942-1a60-4c73-a1dd-5c68ed75fb90	P.44170		AM		1100763848	Invertebrates - Marine & Other		d7291942-1a60-4c73-a1dd-5c68ed75fb90	FEMALE	2008-01-01T00:00:00	1e-05	1000.0	Victoria	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1136924|urn:catalog:AM:Invertebrates - Marine & Other:P.44170	Berents, Penelope Blackburne|Australian Museum|Invertebrates, Marine	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	benthic sled	urn:australianmuseum.net.au:Events:1067343	Pseudopallene inflata Staples, 2005	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:100m-1km}	south of Point Hicks	ecatalogue.LocCollectionEventLocal: [SS05/94/76] Australia, Victoria, south of Point Hicks (38° 01' 54 S, 149° 13' E) 29/08/1994 - 29/08/1994, benthic sled;	https://biodiversity.org.au/afd/taxa/26f29486-5f8c-43c1-873a-a455aa3360a3	Pallenella inflata	Staples, 2005	
1632846433	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:31.414+00:00	2024-07-02T07:13:37.776+00:00	382	{}	PRESERVED_SPECIMEN	PRESENT	11143895	1	54	354	9477065	2011	2117979	11143895	11143895	Pallenella inflata (Staples, 2005)	Pallenella inflata (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella inflata	Pallenella	inflata	SPECIES	ACCEPTED	NE	-33.716133	134.613881			OCEANIA	{}								['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2021-10-19T00:00:00.000+00:00	2024-07-02T07:13:37.776+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'bc11a055-74d4-440b-ad58-26537e3f2b22'}]	[]	[]	[]	False		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	bc11a055-74d4-440b-ad58-26537e3f2b22	E3646		SAMA		1632846433	Marine Invertebrates		bc11a055-74d4-440b-ad58-26537e3f2b22		2008-01-01T00:00:00	1e-06		South Australia	5d0174cc-48aa-497e-8751-df708df5ccc5	ecatalogue.irn:617770	Staples, D.A.	D.A.Staples		urn:emu.sam.sa.gov.au:Event:52634		7000		Topgallant Island		https://biodiversity.org.au/afd/taxa/26f29486-5f8c-43c1-873a-a455aa3360a3	Pallenella inflata		PhysicalObject
