key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	habitat	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	lifeStage	typeStatus	verbatimDepth	fieldNumber
1319638061	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:30.182+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2117382	1	54	354	9477065	6316	2117290	2117382	2117382	Anoplodactylus baldarus Child, 1988	Anoplodactylus baldarus Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus baldarus	Anoplodactylus	baldarus	SPECIES	ACCEPTED	NE	-18.6397	-174.067	3.0	3.0	OCEANIA	{}	South Pacific Ocean	South Pacific Ocean, Tonga	1993	11	18	1993-11-18	322	322	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:42:00.000+00:00	2024-07-02T12:37:30.182+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36bbcf82b-8a4d-4a36-b7b9-5c063af159c3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	J. Williams	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	TO	[]	[]	OCEANIA	Tonga	NORTH_AMERICA	http://n2t.net/ark:/65665/36bbcf82b-8a4d-4a36-b7b9-5c063af159c3	Mostly fossil coral spur and groove formation some live coral	urn:lsid:biocol.org:col:34871	18 NOV 1993	unknown, from legacy	Vava'u Group, Vava'u Island, Port Refuge, West Shore Of Island, On Reef Top And Spur And Groove Formations At Shore	Degrees Minutes Seconds	IZ	1319638061	http://n2t.net/ark:/65665/36bbcf82b-8a4d-4a36-b7b9-5c063af159c3	USNM 284334	USNM	JTW 93-44	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
1321294255	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:39.162+00:00	395	{}	PRESERVED_SPECIMEN	7	PRESENT		2117382	1	54	354	9477065	6316	2117290	2117382	2117382	Anoplodactylus baldarus Child, 1988	Anoplodactylus baldarus Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus baldarus	Anoplodactylus	baldarus	SPECIES	ACCEPTED	NE	-21.3042	-174.439	4.5	4.5		{}	South Pacific Ocean	South Pacific Ocean, Tonga	1993	11	3	1993-11-03	307	307	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:47:00.000+00:00	2024-07-02T12:39:39.162+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b4f10a69-d6f7-4c52-be06-6d80cc54881a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	J. Williams	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	TO	[]	[]	OCEANIA	Tonga	NORTH_AMERICA	http://n2t.net/ark:/65665/3b4f10a69-d6f7-4c52-be06-6d80cc54881a	Rocky surge channels, fringing reef at base of cliff	urn:lsid:biocol.org:col:34871	03 NOV 1993	unknown, from legacy	Tongatapu Group, Eua Island, NW Shore, In Surge Zone And Spur And Groove	Degrees Minutes Seconds	IZ	1321294255	http://n2t.net/ark:/65665/3b4f10a69-d6f7-4c52-be06-6d80cc54881a	USNM 284323	USNM	JTW 93-18	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
1318938158	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:45.917+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT		2117382	1	54	354	9477065	6316	2117290	2117382	2117382	Anoplodactylus baldarus Child, 1988	Anoplodactylus baldarus Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus baldarus	Anoplodactylus	baldarus	SPECIES	ACCEPTED	NE	-9.35	46.43	0.5	0.0	AFRICA	{}	Indian Ocean	Indian Ocean, Seychelles	1987	4	11	1987-04-11	101	101	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:20:00.000+00:00	2024-07-02T12:37:45.917+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34cc3361f-4ff3-4d0e-bd09-3bbb2cec5456'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	B. Kensley	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/34cc3361f-4ff3-4d0e-bd09-3bbb2cec5456		urn:lsid:biocol.org:col:34871	11 APR 1987	unknown, from legacy	Aldabra Atoll, Ile Malabar, Middle Camp, Lagoon	Degrees Minutes Seconds	IZ	1318938158	http://n2t.net/ark:/65665/34cc3361f-4ff3-4d0e-bd09-3bbb2cec5456	USNM 234235	USNM	K-AL-125	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Juvenile			
1321072110	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:49.187+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2117382	1	54	354	9477065	6316	2117290	2117382	2117382	Anoplodactylus baldarus Child, 1988	Anoplodactylus baldarus Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus baldarus	Anoplodactylus	baldarus	SPECIES	ACCEPTED	NE	-9.38	46.2	3.75	0.75	AFRICA	{}	Indian Ocean	Indian Ocean, Seychelles	1986	3	22	1986-03-22	81	81	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:20:00.000+00:00	2024-07-02T12:37:49.187+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ab23ddfe-427f-432b-abaa-cf043ec9d496'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	B. Kensley	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/3ab23ddfe-427f-432b-abaa-cf043ec9d496	Sand in coral hollows.	urn:lsid:biocol.org:col:34871	22 MAR 1986	unknown, from legacy	Aldabra Atoll, Picard Island, Seaward Of Reef Crest	Degrees Minutes Seconds	IZ	1321072110	http://n2t.net/ark:/65665/3ab23ddfe-427f-432b-abaa-cf043ec9d496	USNM 234233	USNM	K-AL-108	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		PARATYPE		
1318864403	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:48.064+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117382	1	54	354	9477065	6316	2117290	2117382	2117382	Anoplodactylus baldarus Child, 1988	Anoplodactylus baldarus Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus baldarus	Anoplodactylus	baldarus	SPECIES	ACCEPTED	NE	-9.35	46.43			AFRICA	{}	Indian Ocean	Indian Ocean, Seychelles	1985	3	20	1985-03-20	79	79	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:20:00.000+00:00	2024-07-02T12:38:48.064+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3497e582f-3ccc-4057-8c26-236914bde78a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	B. Kensley	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/3497e582f-3ccc-4057-8c26-236914bde78a		urn:lsid:biocol.org:col:34871	20 MAR 1985	unknown, from legacy	Aldabra Atoll, Ile Malabar, Middle Camp, Next To Passe Blouareau Channel	Degrees Minutes Seconds	IZ	1318864403	http://n2t.net/ark:/65665/3497e582f-3ccc-4057-8c26-236914bde78a	USNM 234234	USNM	K-AL-72	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Juvenile		Intertidal	
1317292571	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:48.320+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117382	1	54	354	9477065	6316	2117290	2117382	2117382	Anoplodactylus baldarus Child, 1988	Anoplodactylus baldarus Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus baldarus	Anoplodactylus	baldarus	SPECIES	ACCEPTED	NE	-9.37	46.22			AFRICA	{}	Indian Ocean	Indian Ocean, Seychelles	1983	4	12	1983-04-12	102	102	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-12-14T15:10:00.000+00:00	2024-07-02T12:36:48.320+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/303fdc6ef-8518-478f-a4b2-f7d851985a6a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	B. Kensley	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/303fdc6ef-8518-478f-a4b2-f7d851985a6a		urn:lsid:biocol.org:col:34871			Aldabra Atoll, Picard Island, reef crest in front of station		IZ	1317292571	http://n2t.net/ark:/65665/303fdc6ef-8518-478f-a4b2-f7d851985a6a	USNM 234232	USNM	K-AL-042	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		HOLOTYPE	Intertidal	Kensley/AL-042
