key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	locality	county	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	sex	depth	depthAccuracy	waterBody	higherGeography	typeStatus	modified	collectionKey	datasetName	preparations	institutionID	verbatimEventDate	higherClassification	collectionID
3970762551	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:21.985+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2117750	1	54	354	9477065	2013	2117630	2117750	2117750	Nymphon akanei Nakamura & Child, 1983	Nymphon akanei Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon akanei	Nymphon	akanei	SPECIES	ACCEPTED	NE	33.955861	126.290778	ASIA	Jeju-do	{}	2017	9	13	2017-09-13	256	256	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:21.985+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00252189'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00252189	MABIK CR00252189	꼬마기생바다거미	MABIK	Chuja-myeon	Jeju-si	3970762551	CR	MABIK CR00252189																
3970762553	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:21.984+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2117750	1	54	354	9477065	2013	2117630	2117750	2117750	Nymphon akanei Nakamura & Child, 1983	Nymphon akanei Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon akanei	Nymphon	akanei	SPECIES	ACCEPTED	NE	34.633939	127.804619	ASIA	Jeollanam-do	{}	2004	9	10	2004-09-10	254	254	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:21.984+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00252188'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00252188	MABIK CR00252188	꼬마기생바다거미	MABIK	Dolsan-eup	Yeosu-si	3970762553	CR	MABIK CR00252188																
1321433906	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:11.217+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117750	1	54	354	9477065	2013	2117630	2117750	2117750	Nymphon akanei Nakamura & Child, 1983	Nymphon akanei Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon akanei	Nymphon	akanei	SPECIES	ACCEPTED	NE				Shizuoka	{}	1971	5	16	1971-05-16	136	136	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:11.217+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bb20d2e8-c704-4801-b7f8-911ed1bf9681'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3bb20d2e8-c704-4801-b7f8-911ed1bf9681	USNM 183830		USNM	Honshu Island, Sagami Bay, Off Kisami		1321433906	IZ	http://n2t.net/ark:/65665/3bb20d2e8-c704-4801-b7f8-911ed1bf9681	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	FEMALE	30.0	0.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	HOLOTYPE	2014-10-20T15:14:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	16 MAY 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
