key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	gadm	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	basionymAuthors	identifier	verbatimScientificName	locality	basionymYear	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	http://unknown.org/canonicalName	elevation
1802552269	5dac3069-b21b-4198-b011-4ec91199dbad	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T23:32:27.019+00:00	2024-01-24T18:43:07.559+00:00	234	{}	MATERIAL_CITATION	1	PRESENT	2118391	1	54	354	9477065	4338615	2118315	2118391	2118391	Ascorhynchus pennai Mello-Leitao, 1946	Ascorhynchus pennai Mello-Leitao, 1946	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pennai	Ascorhynchus	pennai	SPECIES	ACCEPTED	NE	SOUTH_AMERICA	Rio de Janeiro	{}	HOLOTYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T18:43:07.559+00:00	http://treatment.plazi.org/id/03A57B37FFC3FFADFF54FEA9FCBE4185	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A57B37FFC3FFADFF54FEA9FCBE4185.mc.3B64C07CFFC3FFADFDD8FEC2FCBA4185'}]	[]	[]	[]	False	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	EUROPE	Mello-Leitao	03A57B37FFC3FFADFF54FEA9FCBE4185.mc.3B64C07CFFC3FFADFDD8FEC2FCBA4185	Ascorhynchus pennai (Mello-Leitão, 1946)	Rio de Janeiro	1946	1802552269	03A57B37FFC3FFADFF54FEA9FCBE4185.mc.3B64C07CFFC3FFADFDD8FEC2FCBA4185	Rio de Janeiro, Brazil	03A57B37FFC3FFADFF54FEA9FCBE4185.taxon	Ascorhynchus pennai	
1802552282	5dac3069-b21b-4198-b011-4ec91199dbad	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T23:32:27.019+00:00	2024-01-24T18:43:07.491+00:00	234	{}	MATERIAL_CITATION	1	PRESENT	2118391	1	54	354	9477065	4338615	2118315	2118391	2118391	Ascorhynchus pennai Mello-Leitao, 1946	Ascorhynchus pennai Mello-Leitao, 1946	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pennai	Ascorhynchus	pennai	SPECIES	ACCEPTED	NE	SOUTH_AMERICA	Rio de Janeiro	{}	HOLOTYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T18:43:07.491+00:00	http://treatment.plazi.org/id/03A57B37FFC3FFADFF54FEA9FCBE4185	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A57B37FFC3FFADFF54FEA9FCBE4185.mc.3B64C07CFFC3FFADFF54FE8AFE2D4168'}]	[]	[]	[]	False	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	EUROPE	Mello-Leitao	03A57B37FFC3FFADFF54FEA9FCBE4185.mc.3B64C07CFFC3FFADFF54FE8AFE2D4168	Ascorhynchus pennai (Mello-Leitão, 1946)	Original	1946	1802552282	03A57B37FFC3FFADFF54FEA9FCBE4185.mc.3B64C07CFFC3FFADFF54FE8AFE2D4168	Original name: Acanthammothella pennai Mello-Leitão, 1946: 292 – 296, figs 1 – 4 (Brazil: Rio de Janeiro, 1 m). Holotype: Unknown.	03A57B37FFC3FFADFF54FEA9FCBE4185.taxon	Ascorhynchus pennai	1.0
1802552286	5dac3069-b21b-4198-b011-4ec91199dbad	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T23:32:27.019+00:00	2024-01-24T18:43:07.036+00:00	234	{}	MATERIAL_CITATION	1	PRESENT	2118391	1	54	354	9477065	4338615	2118315	2118391	2118391	Ascorhynchus pennai Mello-Leitao, 1946	Ascorhynchus pennai Mello-Leitao, 1946	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pennai	Ascorhynchus	pennai	SPECIES	ACCEPTED	NE		Baia	{}	HOLOTYPE	['TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T18:43:07.036+00:00	http://treatment.plazi.org/id/03A57B37FFC3FFADFF54FEA9FCBE4185	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A57B37FFC3FFADFF54FEA9FCBE4185.mc.3B64C07CFFC3FFADFF54FEDDFDB94185'}]	[]	[]	[]	False	Pycnogonida		[]	[]			EUROPE	Mello-Leitao	03A57B37FFC3FFADFF54FEA9FCBE4185.mc.3B64C07CFFC3FFADFF54FEDDFDB94185	Ascorhynchus pennai (Mello-Leitão, 1946)	Baia	1946	1802552286	03A57B37FFC3FFADFF54FEA9FCBE4185.mc.3B64C07CFFC3FFADFF54FEDDFDB94185	Type locality: Baia de Guanabara	03A57B37FFC3FFADFF54FEA9FCBE4185.taxon	Ascorhynchus pennai	
