key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	preparations	samplingProtocol	eventID	institutionID	ownerInstitutionCode	parentEventID	sex	waterBody	higherGeography	typeStatus	datasetName	verbatimCoordinateSystem	locationID	higherClassification
440013754	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.350+00:00	564	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Bamber R.N.', 'http://purl.org/dc/terms/bibliographicCitation': 'Bamber R.N., 2011 - The male of Ascorhynchus constrictus Stock, 1997 (Arthropoda: Pycnogonida), with further new records of deep-sea pycnogonids from New Caledonia, the Solomon Islands and Vanuatu- Zootaxa, vol. 2787, p. 55–67', 'http://purl.org/dc/terms/date': '2011', 'http://purl.org/dc/terms/source': 'Zootaxa', 'http://purl.org/dc/terms/type': 'publication', 'http://purl.org/dc/terms/title': 'The male of Ascorhynchus constrictus Stock, 1997 (Arthropoda: Pycnogonida), with further new records of deep-sea pycnogonids from New Caledonia, the Solomon Islands and Vanuatu', 'http://rs.tdwg.org/dwc/terms/taxonRemarks': 'Colossendeis bicincta Schimkewitsch, 1893', 'http://purl.org/dc/terms/description': 'p. 61'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1893', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Colossendeis;Colossendeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Schimkewitsch, 1893', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|71880', 'http://rs.tdwg.org/dwc/terms/family': 'Colossendeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Colossendeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'bicincta', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|13706', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis bicincta Schimkewitsch, 1893'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117549	1	54	354	9477065	2012	2117538	2117549	2117549	Colossendeis bicincta Schimkewitsch, 1893	Colossendeis bicincta Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis bicincta	Colossendeis	bicincta	SPECIES	ACCEPTED	NE	-7.972	157.574173	743.0	93.0	OCEANIA	{}	2004	10	27	2004-10-27T13:30/2004-10-27T13:55	301	301	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2022-10-21T10:12:11.000+00:00	2024-07-24T12:24:52.350+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4743'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Warén & Samadi-IRD	Bamber R.	WGS84	Pycnogonida	SB	[]	[]	OCEANIA	Solomon Islands	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4743	2007-4743	MNHN	New Georgia	SALOMON 2/CP2219	440013754	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4743	10.15468/qgvvhd														
4399690387	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.727+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117549	1	54	354	9477065	2012	2117538	2117549	2117549	Colossendeis bicincta Schimkewitsch, 1893	Colossendeis bicincta Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis bicincta	Colossendeis	bicincta	SPECIES	ACCEPTED	NE						{}	2002	7	23	2002-07-23	204	204	[]		2024-06-18T12:44:58.727+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c87f82c5-e3ef-4b4d-aba5-8e917d136f61'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Turpaeva, Elena		Pycnogonida		[]	[]			EUROPE	c87f82c5-e3ef-4b4d-aba5-8e917d136f61	INV0001322	IORAS	Rainbow	4413	4399690387	OBFc	c87f82c5-e3ef-4b4d-aba5-8e917d136f61	fd699988-ab5d-4737-9443-9085cea191d2	EtOH 75%	MIR-2	RV Akademik Mstislav Keldysh_cruise 47_st.4413	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	cruise 47								
201111901	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:46.447+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117549	1	54	354	9477065	2012	2117538	2117549	2117549	Colossendeis bicincta Schimkewitsch, 1893	Colossendeis bicincta Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis bicincta	Colossendeis	bicincta	SPECIES	ACCEPTED	NE	47.5567	-8.4317	1920.0	0.0		{}	1978	7	1	1978-07-01	182	182	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:46.447+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201111901'}]	[]	[]	[]			False	DESBRUYERES Daniel	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE		32347	Ifremer	Golfe de Gascogne		201111901	Biocean	201111901															
811983072	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.177+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117549	1	54	354	9477065	2012	2117538	2117549	2117549	Colossendeis bicincta Schimkewitsch, 1893	Colossendeis bicincta Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis bicincta	Colossendeis	bicincta	SPECIES	ACCEPTED	NE	47.5567	-8.4317	1920.0	0.0		{}	1978	7	1	1978-07-01	182	182	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:48.177+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811983072'}]	[]	[]	[]			False	DESBRUYERES Daniel	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE		32347	Ifremer	Golfe de Gascogne		811983072	bio_dba	811983072															
201111974	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:46.738+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117549	1	54	354	9477065	2012	2117538	2117549	2117549	Colossendeis bicincta Schimkewitsch, 1893	Colossendeis bicincta Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis bicincta	Colossendeis	bicincta	SPECIES	ACCEPTED	NE	47.545	-8.5667	2119.0	0.0		{}	1974	2	1	1974-02-01	32	32	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:46.738+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201111974'}]	[]	[]	[]			False	CHARDY Pierre	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE		34111	Ifremer	Golfe de Gascogne		201111974	Biocean	201111974															
811983116	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:46.303+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117549	1	54	354	9477065	2012	2117538	2117549	2117549	Colossendeis bicincta Schimkewitsch, 1893	Colossendeis bicincta Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis bicincta	Colossendeis	bicincta	SPECIES	ACCEPTED	NE	47.545	-8.5667	2119.0	0.0		{}	1974	2	1	1974-02-01	32	32	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:46.303+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811983116'}]	[]	[]	[]			False	CHARDY Pierre	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE		34111	Ifremer	Golfe de Gascogne		811983116	bio_dba	811983116															
201111464	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:47.669+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117549	1	54	354	9477065	2012	2117538	2117549	2117549	Colossendeis bicincta Schimkewitsch, 1893	Colossendeis bicincta Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis bicincta	Colossendeis	bicincta	SPECIES	ACCEPTED	NE	47.4933	-9.075	2878.0	0.0		{}	1974	10	1	1974-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:47.669+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201111464'}]	[]	[]	[]			False	LAUBIER Lucien	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE		20826	Ifremer	Golfe de Gascogne		201111464	Biocean	201111464															
811982721	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.274+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117549	1	54	354	9477065	2012	2117538	2117549	2117549	Colossendeis bicincta Schimkewitsch, 1893	Colossendeis bicincta Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis bicincta	Colossendeis	bicincta	SPECIES	ACCEPTED	NE	47.4933	-9.075	2878.0	0.0		{}	1974	10	1	1974-10-01	274	274	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:50.274+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982721'}]	[]	[]	[]			False	LAUBIER Lucien	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE		20826	Ifremer	Golfe de Gascogne		811982721	bio_dba	811982721															
1317932265	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:03.789+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117549	1	54	354	9477065	2012	2117538	2117549	2117549	Colossendeis bicincta Schimkewitsch, 1893	Colossendeis bicincta Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis bicincta	Colossendeis	bicincta	SPECIES	ACCEPTED	NE	6.2833	-82.0833	3058.0	0.0		{}	1891	2	24	1891-02-24	55	55	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-09-09T10:53:00.000+00:00	2024-07-02T12:37:03.789+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/320446d6d-b2ec-450a-b65f-f0e60fc5c64d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Schimkewitsch, W. M.	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/320446d6d-b2ec-450a-b65f-f0e60fc5c64d	USNM 32156	USNM	Coiba Island, SW of	USFC/A3360	1317932265	IZ	http://n2t.net/ark:/65665/320446d6d-b2ec-450a-b65f-f0e60fc5c64d	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871			MALE	North Pacific Ocean	North Pacific Ocean, Panama	HOLOTYPE	NMNH Extant Biology	Degrees Minutes Seconds	3360	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae
