key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	references	datasetID	scientificNameID	bibliographicCitation
1322387418	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:55.487+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118591	1	54	354	9477065	2118590	2118591	2118591	Chonothea verrucosa Nakamura & Child, 1991	Chonothea verrucosa Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Chonothea	Chonothea verrucosa	Chonothea	verrucosa	SPECIES	ACCEPTED	NE	34.7833	138.7	368.0	13.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1973	6	10	1973-06-10	161	161	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:22:00.000+00:00	2024-07-02T12:39:55.487+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e55ff685-fdee-443d-b49e-bfc57423b1bd'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3e55ff685-fdee-443d-b49e-bfc57423b1bd	urn:lsid:biocol.org:col:34871	10 JUN 1973	unknown, from legacy	Honshu Island, Suruga Bay	Degrees Minutes Seconds	IZ	1322387418	http://n2t.net/ark:/65665/3e55ff685-fdee-443d-b49e-bfc57423b1bd	USNM 234467	USNM	KT73-6, D-2	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchoidea	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
4055742097	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:49.830+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2118591	1	54	354	9477065	2118590	2118591	2118591	Chonothea verrucosa Nakamura & Child, 1991	Chonothea verrucosa Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Chonothea	Chonothea verrucosa	Chonothea	verrucosa	SPECIES	ACCEPTED	NE	34.78	138.7	368.0	13.0	{}			1973	6	10	1973-06-10	161	161	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:49.830+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1818'}]	[]	[]	[]			True				WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1818				Pacific Ocean		WoRMS type localities	4055742097	WoRMS Editorial Board:WoRMS type localities:sm_id_1818	sm_id_1818	WoRMS Editorial Board				http://www.marinespecies.org/aphia.php?p=specdetails&id=1818	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239692	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Chonothea verrucosa</i> Nakamura & Child, 1991. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239692
