key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	identificationRemarks	sex	coordinatePrecision	continent	stateProvince	otherCatalogNumbers	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	verbatimTaxonRank	individualCount	waterBody	higherGeography	typeStatus	modified	collectionKey	datasetName	recordedBy	georeferenceProtocol	locality	verbatimCoordinateSystem	locationID	higherClassification	collectionID
3386516669	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.715+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338364	1	54	354	9477065	2012	2117538	4338364	4338364	Colossendeis ensifer Child, 1995	Colossendeis ensifer Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis ensifer	Colossendeis	ensifer	SPECIES	ACCEPTED	NE	-70.0758	-3.335	765.0	2176.5	13.5	{}	2007.0	12.0	22.0	2007-12-22	356.0	356.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.715+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR15005_1472'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/polarstern_antxxiv3.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	PS71	JR15005_1472	urn:lsid:marinespecies.org:taxname:173179	https://ror.org/01rhff309	22/12/2007	LINESTRING (-3.3515 -70.07967, -3.3185 -70.07183333)	PS71_017-10	en	3386516669	JR15005_1472	PhysicalObject	JR15005_1472	BAS	cant see lateral sensory papillae on ocular tubercle																													
1100783683	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:19.047+00:00	384		{}	PRESERVED_SPECIMEN	PRESENT	4338364	1	54	354	9477065	2012	2117538	4338364	4338364	Colossendeis ensifer Child, 1995	Colossendeis ensifer Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis ensifer	Colossendeis	ensifer	SPECIES	ACCEPTED	NE	-33.45	151.433	100000.0			{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.5_1', 'name': 'New South Wales'}, 'level2': {'gid': 'AUS.5.52_1', 'name': 'Gosford'}}	1989.0	5.0	10.0	1989-05-10	130.0	130.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:19.047+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5a2a0bda-8eb1-426c-82a0-c92bdbf03d1c'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	Arango, Claudia		Boris box trawl	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1088328	5a2a0bda-8eb1-426c-82a0-c92bdbf03d1c							1100783683	5a2a0bda-8eb1-426c-82a0-c92bdbf03d1c		P.72929	AM		MALE	0.001	OCEANIA	New South Wales	ecatalogue.irn:1193204|urn:catalog:AM:Invertebrates - Marine & Other:P.72929	Colossendeis cf. ensifer Child, 1995	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23,verbatimUncertainty:10km-100km}	east of Terrigal	Invertebrates - Marine & Other	ecatalogue.LocCollectionEventLocal: [K89-08] Australia, New South Wales, east of Terrigal (33° 27' S, 151° 26' E) 10/05/1989 - 10/05/1989, Boris box trawl, Field Collected - Aquatic;	https://biodiversity.org.au/afd/taxa/007240a2-4c98-484d-a1f6-745a86853218	Colossendeis ensifer	Child, 1995	species														
1100783679	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:30.332+00:00	384		{}	PRESERVED_SPECIMEN	PRESENT	4338364	1	54	354	9477065	2012	2117538	4338364	4338364	Colossendeis ensifer Child, 1995	Colossendeis ensifer Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis ensifer	Colossendeis	ensifer	SPECIES	ACCEPTED	NE	-33.566	152.14166	10000.0			{}	1985.0	12.0	19.0	1985-12-19	353.0	353.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:30.332+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '69ad12ec-8442-4176-86a2-d4e99c597c01'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	Arango, Claudia			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1058277	69ad12ec-8442-4176-86a2-d4e99c597c01							1100783679	69ad12ec-8442-4176-86a2-d4e99c597c01		P.72927	AM		MALE	1e-05		New South Wales	ecatalogue.irn:1193202|urn:catalog:AM:Invertebrates - Marine & Other:P.72927	Colossendeis cf. ensifer Child, 1995	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23,verbatimUncertainty:1km-10km}	east of Broken Bay	Invertebrates - Marine & Other	ecatalogue.LocCollectionEventLocal: [K85-21-04] Australia, New South Wales, east of Broken Bay (33° 33' S, 152° 09' E) 19/12/1985 - 19/12/1985;	https://biodiversity.org.au/afd/taxa/007240a2-4c98-484d-a1f6-745a86853218	Colossendeis ensifer	Child, 1995	species														
1100783673	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:25.886+00:00	384		{}	PRESERVED_SPECIMEN	PRESENT	4338364	1	54	354	9477065	2012	2117538	4338364	4338364	Colossendeis ensifer Child, 1995	Colossendeis ensifer Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis ensifer	Colossendeis	ensifer	SPECIES	ACCEPTED	NE	-34.866	150.833	100000.0			{}	1983.0	7.0		1983-07			['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:25.886+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '296f0fc2-741d-4c4e-b58b-1ae72a44bcad'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	Arango, Claudia			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1082153	296f0fc2-741d-4c4e-b58b-1ae72a44bcad							1100783673	296f0fc2-741d-4c4e-b58b-1ae72a44bcad		P.72924	AM			0.001		New South Wales	ecatalogue.irn:1193199|urn:catalog:AM:Invertebrates - Marine & Other:P.72924	Colossendeis cf. ensifer Child, 1995	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23,verbatimUncertainty:10km-100km}	off Shoalhaven Bight	Invertebrates - Marine & Other	ecatalogue.LocCollectionEventLocal: [K83-04-05] Australia, New South Wales, off Shoalhaven Bight (34° 52' S, 150° 50' E) /07/1983 - /07/1983, Field Collected - Aquatic;	https://biodiversity.org.au/afd/taxa/007240a2-4c98-484d-a1f6-745a86853218	Colossendeis ensifer	Child, 1995	species														
1100783677	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:51.139+00:00	384		{}	PRESERVED_SPECIMEN	PRESENT	4338364	1	54	354	9477065	2012	2117538	4338364	4338364	Colossendeis ensifer Child, 1995	Colossendeis ensifer Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis ensifer	Colossendeis	ensifer	SPECIES	ACCEPTED	NE	-33.60833	152.1	10000.0			{}	1983.0	10.0	27.0	1983-10-27	300.0	300.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:51.139+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '97c6ceed-1875-4a71-96b8-900b092000f5'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	Arango, Claudia			WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1058185	97c6ceed-1875-4a71-96b8-900b092000f5							1100783677	97c6ceed-1875-4a71-96b8-900b092000f5		P.72926	AM			1e-05		New South Wales	ecatalogue.irn:1193201|urn:catalog:AM:Invertebrates - Marine & Other:P.72926	Colossendeis cf. ensifer Child, 1995	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23,verbatimUncertainty:1km-10km}	east of Broken Bay	Invertebrates - Marine & Other	ecatalogue.LocCollectionEventLocal: [K83-14-08] Australia, New South Wales, east of Broken Bay (33° 38' S, 152° 05' E) 27/10/1983 - 27/10/1983;	https://biodiversity.org.au/afd/taxa/007240a2-4c98-484d-a1f6-745a86853218	Colossendeis ensifer	Child, 1995	species														
1322028213	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:01.219+00:00	395		{}	PRESERVED_SPECIMEN	PRESENT	4338364	1	54	354	9477065	2012	2117538	4338364	4338364	Colossendeis ensifer Child, 1995	Colossendeis ensifer Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis ensifer	Colossendeis	ensifer	SPECIES	ACCEPTED	NE	-62.15	-40.642		3267.5	17.5	{}	1964.0	3.0	24.0	1964-03-24	84.0	84.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:01.219+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/3d57f7003-0d6d-4521-b783-932649e004ee'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		http://n2t.net/ark:/65665/3d57f7003-0d6d-4521-b783-932649e004ee		urn:lsid:biocol.org:col:34871	24 MAR 1964		USARP/EL/12/1025/USC		1322028213	http://n2t.net/ark:/65665/3d57f7003-0d6d-4521-b783-932649e004ee		USNM 234699	USNM											IZ						1.0	Antarctic Ocean, Scotia Sea	Antarctic Ocean, Scotia Sea, Antarctica	HOLOTYPE	2013-01-11T15:38:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	University of Southern California	unknown, from legacy	South Orkney Islands, SE of islands	Degrees Minutes Seconds	1025	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
318005539	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.632+00:00	124		{}	OCCURRENCE	PRESENT	4338364	1	54	354	9477065	2012	2117538	4338364	4338364	Colossendeis ensifer Child, 1995	Colossendeis ensifer Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis ensifer	Colossendeis	ensifer	SPECIES	ACCEPTED	NE	-62.0833	-40.7333		3267.5	17.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.632+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23482'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005539			23482	BAS											SOMBASE Pycnogonids																			
