key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	verbatimEventDate	institutionCode	locality	gbifID	collectionCode	occurrenceID	higherClassification	collectionID	decimalLatitude	decimalLongitude	continent	geodeticDatum	georeferenceProtocol	verbatimCoordinateSystem	locationID	references	language	type
1320580627	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:49.974+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	FEMALE	2118523	1	54	354	9477065	6313	2118496	2118523	2118523	Cilunculus haradai Nakamura & Child, 1983	Cilunculus haradai Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus haradai	Cilunculus	haradai	SPECIES	ACCEPTED	NE	30.0	0.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1973	8	8	1973-08-08	220	220	PARATYPE	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:14:00.000+00:00	2024-07-02T12:37:49.974+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3956eccbb-5171-4a86-bf57-fe8379dd181e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3956eccbb-5171-4a86-bf57-fe8379dd181e	USNM 183812	urn:lsid:biocol.org:col:34871	08 AUG 1973	USNM	Honshu Island, Sagami Bay, Off Shimoda	1320580627	IZ	http://n2t.net/ark:/65665/3956eccbb-5171-4a86-bf57-fe8379dd181e	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6										
1318839426	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:44.717+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118523	1	54	354	9477065	6313	2118496	2118523	2118523	Cilunculus haradai Nakamura & Child, 1983	Cilunculus haradai Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus haradai	Cilunculus	haradai	SPECIES	ACCEPTED	NE	167.0	7.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1971	2	3	1971-02-03	34	34	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:14:00.000+00:00	2024-07-02T12:37:44.717+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/348632d43-8a1a-48fb-888f-7e6215ba1308'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/348632d43-8a1a-48fb-888f-7e6215ba1308	USNM 183810	urn:lsid:biocol.org:col:34871	03 FEB 1971	USNM	Honshu Island, Sagami Bay	1318839426	IZ	http://n2t.net/ark:/65665/348632d43-8a1a-48fb-888f-7e6215ba1308	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	34.89	139.158	ASIA	WGS84	unknown, from legacy	Degrees Minutes Seconds	KT71-2-27			
893286606	87530d66-1254-4141-8a6f-0fc282037470	4fd82480-ea1c-11da-8db4-b8a03c50a862		82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2024-02-16T03:08:14.044+00:00	2024-02-16T03:08:23.991+00:00	319	{}	PRESERVED_SPECIMEN		PRESENT		2118523	1	54	354	9477065	6313	2118496	2118523	2118523	Cilunculus haradai Nakamura & Child, 1983	Cilunculus haradai Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus haradai	Cilunculus	haradai	SPECIES	ACCEPTED	NE				{}		-|Sagami Bay	1969	7	17	1969-07-17	198	198	PARATYPE	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2023-09-20T00:00:00.000+00:00	2024-02-16T03:08:23.991+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '734bdbae-bf07-4089-929e-63e4e196a8bb'}]	[]	[]	[]	d08b12cb-dc48-4de3-b08a-47ea57591abe		True				Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	734bdbae-bf07-4089-929e-63e4e196a8bb	1			NSMT	Sagami Bay	893286606	Py	734bdbae-bf07-4089-929e-63e4e196a8bb	Animalia|Arthropoda|Pycnogonida|Pantopoda|Ammotheidae|Cilunculus|haradai		35.015	139.143333	ASIA	WGS84				https://db.kahaku.go.jp/webmuseum_en/detail?cls=col_a2_12&pkey=NSMT-Py%2C1%2C	en	text
1321533598	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:14.000+00:00	395	{}	PRESERVED_SPECIMEN	15.0	PRESENT		2118523	1	54	354	9477065	6313	2118496	2118523	2118523	Cilunculus haradai Nakamura & Child, 1983	Cilunculus haradai Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus haradai	Cilunculus	haradai	SPECIES	ACCEPTED	NE	113.0	0.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969	7	17	1969-07-17	198	198	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:14:00.000+00:00	2024-07-02T12:38:14.000+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bf86e07f-f198-4a89-b312-fbb52f24bb76'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3bf86e07f-f198-4a89-b312-fbb52f24bb76	USNM 183811	urn:lsid:biocol.org:col:34871	17 JUL 1969	USNM	Honshu Island, Sagami Bay	1321533598	IZ	http://n2t.net/ark:/65665/3bf86e07f-f198-4a89-b312-fbb52f24bb76	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	35.015	139.143	ASIA	WGS84	unknown, from legacy	Degrees Minutes Seconds	KT69-12-21			
