key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	gbifID	collectionCode	occurrenceID	county	networkKeys	individualCount	depth	depthAccuracy	waterBody	higherGeography	modified	collectionKey	datasetName	recordedBy	preparations	institutionID	verbatimEventDate	locality	higherClassification	collectionID	sex	georeferenceProtocol	verbatimCoordinateSystem	locationID	language	type	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	georeferencedBy	references	rightsHolder	nomenclaturalCode	georeferenceVerificationStatus	footprintWKT	disposition	footprintSRS	ownerInstitutionCode	georeferenceSources	typeStatus
1319611529	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:36.072+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Shizuoka	{}	1970.0	5.0	21.0	1970-05-21	141.0	141.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:36.072+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36a91d6b1-c605-46b9-9005-5ed1c20d414e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/36a91d6b1-c605-46b9-9005-5ed1c20d414e	USNM 183921		USNM	1319611529	IZ	http://n2t.net/ark:/65665/36a91d6b1-c605-46b9-9005-5ed1c20d414e		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19.0	11.0	4.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	K. Nakamura	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	21 MAY 1970	Honshu Island, Sagami Bay,Nabeta Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																													
1321039463	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:29.192+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Shizuoka	{}	1970.0	6.0	13.0	1970-06-13	164.0	164.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:29.192+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a9b4f312-0233-498f-95b3-6a9e75af1193'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3a9b4f312-0233-498f-95b3-6a9e75af1193	USNM 183923		USNM	1321039463	IZ	http://n2t.net/ark:/65665/3a9b4f312-0233-498f-95b3-6a9e75af1193		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	62.0	11.0	4.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	K. Nakamura	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	13 JUN 1970	Honshu Island, Sagami Bay,Nabeta Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																													
1318738995	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:21.316+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Shizuoka	{}	1970.0	8.0	13.0	1970-08-13	225.0	225.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:21.316+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/343f2c4eb-89b7-4b4d-baf5-17e5b5778971'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/343f2c4eb-89b7-4b4d-baf5-17e5b5778971	USNM 183924		USNM	1318738995	IZ	http://n2t.net/ark:/65665/343f2c4eb-89b7-4b4d-baf5-17e5b5778971		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	41.0	11.0	4.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	K. Nakamura	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	13 AUG 1970	Honshu Island, Sagami Bay,Nabeta Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																													
1317732903	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:27.879+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Shizuoka	{}	1970.0	11.0	26.0	1970-11-26	330.0	330.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:27.879+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/317748008-c3e1-44d0-8245-d11d74b335bd'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/317748008-c3e1-44d0-8245-d11d74b335bd	USNM 183925		USNM	1317732903	IZ	http://n2t.net/ark:/65665/317748008-c3e1-44d0-8245-d11d74b335bd		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	37.0	11.0	4.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	K. Nakamura	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	26 NOV 1970	Honshu Island, Sagami Bay,Nabeta Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																													
1320384052	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:03.981+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Shizuoka	{}	1970.0	12.0	22.0	1970-12-22	356.0	356.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:03.981+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38cbf6c00-be87-4307-a2fd-9205619e1f01'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/38cbf6c00-be87-4307-a2fd-9205619e1f01	USNM 183926		USNM	1320384052	IZ	http://n2t.net/ark:/65665/38cbf6c00-be87-4307-a2fd-9205619e1f01		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	47.0	11.0	4.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	K. Nakamura	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	22 DEC 1970	Honshu Island, Sagami Bay,Nabeta Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																													
1320302028	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:46.589+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE	34.625	138.95	ASIA	Shizuoka	{}	1969.0	7.0	14.0	1969-07-14	195.0	195.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:46.589+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3891d733a-fa4f-42ad-8f41-6c4585a6d169'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3891d733a-fa4f-42ad-8f41-6c4585a6d169	USNM 183915		USNM	1320302028	IZ	http://n2t.net/ark:/65665/3891d733a-fa4f-42ad-8f41-6c4585a6d169		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	63.0	9.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology		Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	14 JUL 1969	Honshu Island, Sagami Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE	unknown, from legacy	Degrees Minutes Seconds	KT69-12-14																									
1320645618	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:05.780+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE	34.57	138.868	ASIA	Shizuoka	{}	1969.0	7.0	14.0	1969-07-14	195.0	195.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:05.780+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/398522762-851d-4463-a660-ca5a5cfe491d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/398522762-851d-4463-a660-ca5a5cfe491d	USNM 183914		USNM	1320645618	IZ	http://n2t.net/ark:/65665/398522762-851d-4463-a660-ca5a5cfe491d		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	85.0	9.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology		Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	14 JUL 1969	Honshu Island, Sagami Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE	unknown, from legacy	Degrees Minutes Seconds	KT69-12-9																									
1317682665	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:12.539+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Shizuoka	{}	1969.0	8.0	28.0	1969-08-28	240.0	240.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:12.539+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3153af885-1ec3-4313-ad44-0ef4cff00d4d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3153af885-1ec3-4313-ad44-0ef4cff00d4d	USNM 183916		USNM	1317682665	IZ	http://n2t.net/ark:/65665/3153af885-1ec3-4313-ad44-0ef4cff00d4d		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	11.0	4.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	K. Nakamura	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	28 AUG 1969	Honshu Island, Sagami Bay,Nabeta Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE																												
1321479432	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:32.052+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Shizuoka	{}	1969.0	9.0	12.0	1969-09-12	255.0	255.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:32.052+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bd228aac-83de-4959-a9e1-19fb43c4f9ae'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3bd228aac-83de-4959-a9e1-19fb43c4f9ae	USNM 183917		USNM	1321479432	IZ	http://n2t.net/ark:/65665/3bd228aac-83de-4959-a9e1-19fb43c4f9ae		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0	11.0	4.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	K. Nakamura	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	12 SEP 1969	Honshu Island, Sagami Bay,Nabeta Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE																												
1322269796	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:55.475+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Shizuoka	{}	1969.0	10.0	3.0	1969-10-03	276.0	276.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:55.475+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e02add3c-ff82-45bc-b808-131bc5c4d9f0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3e02add3c-ff82-45bc-b808-131bc5c4d9f0	USNM 183918		USNM	1322269796	IZ	http://n2t.net/ark:/65665/3e02add3c-ff82-45bc-b808-131bc5c4d9f0		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	8.0	11.0	4.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	K. Nakamura	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	03 OCT 1969	Honshu Island, Sagami Bay,Nabeta Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																													
1317453081	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:06.896+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Shizuoka	{}	1969.0	11.0	14.0	1969-11-14	318.0	318.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:06.896+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30b18937a-a6ea-444c-b08a-931f8d9ff6ae'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/30b18937a-a6ea-444c-b08a-931f8d9ff6ae	USNM 183919		USNM	1317453081	IZ	http://n2t.net/ark:/65665/30b18937a-a6ea-444c-b08a-931f8d9ff6ae		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	103.0	11.0	4.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	K. Nakamura	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	14 NOV 1969	Honshu Island, Sagami Bay,Nabeta Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																													
1321277284	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:15.302+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Shizuoka	{}	1969.0	12.0	19.0	1969-12-19	353.0	353.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:15.302+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b43258a7-36d7-439a-89b9-d769b71fcc8a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3b43258a7-36d7-439a-89b9-d769b71fcc8a	USNM 183920		USNM	1321277284	IZ	http://n2t.net/ark:/65665/3b43258a7-36d7-439a-89b9-d769b71fcc8a		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	91.0	11.0	4.0	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:15:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	K. Nakamura	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	19 DEC 1969	Honshu Island, Sagami Bay,Nabeta Bay	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																													
723290348	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:02.573+00:00	301	{}	PRESERVED_SPECIMEN	PRESENT	2118345	1	54	354	9477065	4338615	2118315	2118345	2118345	Ascorhynchus ramipes (Böhm, 1879)	Ascorhynchus ramipes (Böhm, 1879)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus ramipes	Ascorhynchus	ramipes	SPECIES	ACCEPTED	NE				Fukuoka	{}	1963.0	4.0	28.0	1963-04-28	118.0	118.0	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-01-24T18:21:02.573+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '217'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f	False			Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	217	9082	ヒモツキトックリウミグモ	SMBL	723290348	Art	9a6d27a2-f8b6-11e6-a396-70e2840fc270	Fukutsu-shi			30.0	0.0	Pacific	Pacific|Japan|Fukuoka|Fukutsu-shi|Tuyazaki	2011-12-01T05:00:56.000+00:00							Tuyazaki	Animalia|Arthropoda|Pycnogonida|Pantopoda|Ammotheidae|Ascorhynchus|ramipes						en	text																							
