key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	gbifID	language	collectionCode	occurrenceID	individualCount	continent	waterBody	higherGeography	typeStatus	modified	institutionKey	collectionKey	identifiedBy	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	fieldNumber	higherClassification	collectionID
4081187694	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.227+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	MALE	2118024	1	54	354	9477065	2011	2118020	2118024	2118024	Oropallene dolichodera Child, 1995	Oropallene dolichodera Child, 1995	Animalia	Arthropoda	Pantopoda	Callipallenidae	Oropallene	Oropallene dolichodera	Oropallene	dolichodera	SPECIES	ACCEPTED	NE	-45.8717	174.0817	500.0	1676.0	0.0	{}	1979.0	10.0	26.0	1979-10-26	299.0	299.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.227+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d5ea660-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False	NIWA Invertebrate Collection	NZOI	Specimen(s), None = 1	Sled, epibenthic	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5d5ea660-fa36-11e2-96b3-aa6f927c92a3	7449	urn:lsid:marinespecies.org:taxname:240010	NIWA Invertebrate Collection	S152	POINT (174.0817 -45.8717)	4081187694	en	NIWA	5d5ea660-fa36-11e2-96b3-aa6f927c92a3																	
1321286897	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:14.358+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	MALE	2118024	1	54	354	9477065	2011	2118020	2118024	2118024	Oropallene dolichodera Child, 1995	Oropallene dolichodera Child, 1995	Animalia	Arthropoda	Pantopoda	Callipallenidae	Oropallene	Oropallene dolichodera	Oropallene	dolichodera	SPECIES	ACCEPTED	NE	-54.533	158.983		118.0	6.0	{}	1967.0	2.0	15.0	1967-02-15	46.0	46.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:14.358+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b4a39db6-471a-4a64-839e-d6b44817eae1'}]	[]	[]	[]	False	NMNH Extant Biology	University of Southern California	Alcohol (Ethanol)		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA	http://n2t.net/ark:/65665/3b4a39db6-471a-4a64-839e-d6b44817eae1	USNM 234705		USNM	1974		1321286897		IZ	http://n2t.net/ark:/65665/3b4a39db6-471a-4a64-839e-d6b44817eae1	1.0	OCEANIA	South Pacific Ocean	South Pacific Ocean	PARATYPE	2014-10-21T10:25:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871	15 FEB 1967	unknown, from legacy	Macquarie Island, off Island	Degrees Minutes Seconds	USARP/EL/27/1974/USC	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1317229398	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:44.313+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	MALE	2118024	1	54	354	9477065	2011	2118020	2118024	2118024	Oropallene dolichodera Child, 1995	Oropallene dolichodera Child, 1995	Animalia	Arthropoda	Pantopoda	Callipallenidae	Oropallene	Oropallene dolichodera	Oropallene	dolichodera	SPECIES	ACCEPTED	NE	-42.183	175.133		2612.0	0.0	{}	1966.0	11.0	20.0	1966-11-20	324.0	324.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:44.313+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30130e963-393b-4b48-be9f-00a9174cbbf3'}]	[]	[]	[]	False	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Alcohol (Ethanol)		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	NORTH_AMERICA	http://n2t.net/ark:/65665/30130e963-393b-4b48-be9f-00a9174cbbf3	USNM 234704		USNM	371		1317229398		IZ	http://n2t.net/ark:/65665/30130e963-393b-4b48-be9f-00a9174cbbf3	1.0		South Pacific Ocean	South Pacific Ocean, New Zealand	HOLOTYPE	2014-10-21T10:25:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	urn:lsid:biocol.org:col:34871	20 NOV 1966	unknown, from legacy	South Island, Mernoo Bank	Degrees Minutes Seconds	USARP/EL/25/371/SOSC	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
318008700	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.436+00:00	124	{}	OCCURRENCE	PRESENT		2118024	1	54	354	9477065	2011	2118020	2118024	2118024	Oropallene dolichodera Child, 1995	Oropallene dolichodera Child, 1995	Animalia	Arthropoda	Pantopoda	Callipallenidae	Oropallene	Oropallene dolichodera	Oropallene	dolichodera	SPECIES	ACCEPTED	NE	-45.1833	175.1833		2612.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.436+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24295'}]	[]	[]	[]	False					WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		24295		BAS			318008700		SOMBASE Pycnogonids																		
318008701	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.436+00:00	124	{}	OCCURRENCE	PRESENT		2118024	1	54	354	9477065	2011	2118020	2118024	2118024	Oropallene dolichodera Child, 1995	Oropallene dolichodera Child, 1995	Animalia	Arthropoda	Pantopoda	Callipallenidae	Oropallene	Oropallene dolichodera	Oropallene	dolichodera	SPECIES	ACCEPTED	NE	-54.5	158.9833		118.0	6.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.436+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24296'}]	[]	[]	[]	False					WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE		24296		BAS			318008701		SOMBASE Pycnogonids			OCEANIA															
318008702	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.435+00:00	124	{}	OCCURRENCE	PRESENT		2118024	1	54	354	9477065	2011	2118020	2118024	2118024	Oropallene dolichodera Child, 1995	Oropallene dolichodera Child, 1995	Animalia	Arthropoda	Pantopoda	Callipallenidae	Oropallene	Oropallene dolichodera	Oropallene	dolichodera	SPECIES	ACCEPTED	NE	-45.8716	174.0816		1676.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.435+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24297'}]	[]	[]	[]	False					WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		24297		BAS			318008702		SOMBASE Pycnogonids																		
