key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	identificationRemarks	occurrenceRemarks	individualCount	elevation	stateProvince	typeStatus	references	nomenclaturalStatus	combinationAuthors	municipality	locality	taxonID	verbatimScientificName	namePublishedIn	http://unknown.org/verbatimLabel	combinationYear	canonicalName	modified	datasetID	collectionCode	bibliographicCitation
3386516905	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.923+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	MALE	10424316	1	54	354	9477065	3254684	2117433	10424316	10424316	Pallenopsis gracilis Cano-Sánchez & López-González, 2019	Pallenopsis gracilis Cano-Sánchez & López-González, 2019	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gracilis	Pallenopsis	gracilis	SPECIES	ACCEPTED	NE	-54.5245	-56.1562	1549.0	290.25	9.25	{}	2011.0	2.0	11.0	2011-02-11	42.0	42.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.923+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'ANTXXVII/3_PS77_1208_2.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	bottom trawl|https://epic.awi.de/id/eprint/30175/1/644-2012%20ANT27-3%20RKnust.pdf	WGS84	Pycnogonida	FK	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	LATIN_AMERICA	Falkland Islands (Malvinas)	EUROPE	PS77	ANTXXVII/3_PS77_1208_2.1	urn:lsid:marinespecies.org:taxname:1390572	https://ror.org/01rhff309	11/2/2011	LINESTRING (-56.163 -54.53783, -56.14933333 -54.51116667)	PS77_PS77/208-2	en	3386516905	ANTXXVII/3_PS77_1208_2.1	PhysicalObject	ANTXXVII/3_PS77_1208_2.1	BAS	large ventral distal tubercle on 2nd coxa, near vertical abdomen	Eggs and larvae																			
3386517360	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.963+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	10424316	1	54	354	9477065	3254684	2117433	10424316	10424316	Pallenopsis gracilis Cano-Sánchez & López-González, 2019	Pallenopsis gracilis Cano-Sánchez & López-González, 2019	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gracilis	Pallenopsis	gracilis	SPECIES	ACCEPTED	NE	-54.5453	-56.1644	362.0	290.7	3.0	{}	2011.0	2.0	11.0	2011-02-11	42.0	42.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.963+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	7.0	individuals	False	[{'identifier': 'ANTXXVII/3_PS77_1208_5.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://epic.awi.de/id/eprint/30175/1/644-2012%20ANT27-3%20RKnust.pdf	WGS84	Pycnogonida	FK	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	LATIN_AMERICA	Falkland Islands (Malvinas)	EUROPE	PS77	ANTXXVII/3_PS77_1208_5.1	urn:lsid:marinespecies.org:taxname:1390572	https://ror.org/01rhff309	11/2/2011	LINESTRING (-56.168 -54.54783, -56.16083333 -54.54283333)	PS77_PS77/208-5	en	3386517360	ANTXXVII/3_PS77_1208_5.1	PhysicalObject	ANTXXVII/3_PS77_1208_5.1	BAS	slight up curve in proboscis, small patches of short setae on trunk, large species	Eggs in legs																			
3386516913	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.923+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT		10424316	1	54	354	9477065	3254684	2117433	10424316	10424316	Pallenopsis gracilis Cano-Sánchez & López-González, 2019	Pallenopsis gracilis Cano-Sánchez & López-González, 2019	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gracilis	Pallenopsis	gracilis	SPECIES	ACCEPTED	NE	-53.3997	-42.6683	223.0	299.7	15.0	{}	2011.0	2.0	14.0	2011-02-14	45.0	45.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.923+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'ANTXXVII/3_PS77_1211_6.1.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://epic.awi.de/id/eprint/30175/1/644-2012%20ANT27-3%20RKnust.pdf	WGS84	Pycnogonida	GS	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE	PS77	ANTXXVII/3_PS77_1211_6.1.1	urn:lsid:marinespecies.org:taxname:1390572	https://ror.org/01rhff309	14/02/2011	LINESTRING (-42.668 -53.40167, -42.6685 -53.39766667)	PS77_PS77/211-6	en	3386516913	ANTXXVII/3_PS77_1211_6.1.1	PhysicalObject	ANTXXVII/3_PS77_1211_6.1.1	BAS																					
2235668997	46e3c9af-0519-487e-bc94-db4a62ff6f71	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-21T09:08:03.980+00:00	2024-07-21T09:49:49.135+00:00	258		{}	MATERIAL_CITATION	PRESENT		10424316	1	54	354	9477065	3254684	2117433	10424316	10424316	Pallenopsis gracilis Cano-Sánchez & López-González, 2019	Pallenopsis gracilis Cano-Sánchez & López-González, 2019	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gracilis	Pallenopsis	gracilis	SPECIES	ACCEPTED	NE	-74.723335	164.235				{}	2004.0	2.0	20.0	2004-02-20	51.0	51.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-21T09:49:49.135+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '624C87A5FFDC292DFF4115B24171F971.mc.5A8D3CEEFFDC2928FE5B122246BCFBD0'}]	[]	[]	[]	d9d62395-b94a-46c4-be3d-a12024494a49	True				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		624C87A5FFDC292DFF4115B24171F971.mc.5A8D3CEEFFDC2928FE5B122246BCFBD0							2235668997	624C87A5FFDC292DFF4115B24171F971.mc.5A8D3CEEFFDC2928FE5B122246BCFBD0			MNA			1.0	344.0	Victoria	HOLOTYPE	https://treatment.plazi.org/id/624C87A5FFDC292DFF4115B24171F971#5A8D3CEEFFDC2928FE5B122246BCFBD0	spec. nov.	Cano-Sánchez & López-González	Cape Russell	Agassiz	624C87A5FFDC292DFF4115B24171F971.taxon	Pallenopsis gracilis	Cano-Sánchez, Esperanza, López-González, Pablo J. (2019): Two new species and new findings in the genus Pallenopsis (Pycnogonida: Pallenopsidae) with an updated identification key to Antarctic and Sub-Antarctic species. Zootaxa 4585 (3): 517-530, DOI: 10.11646/zootaxa.4585.3.7	MNA (11028) holotype, one ovigerous male, Victoria Land Transect cruise (Italica XIX), Cape Russell, stn. SMN 1 E, 74 ° 43.4 ’ S 164 ° 14.1 ’ E, 338 – 350 m depth, Agassiz trawl, 20 Feb 2004	2019	Pallenopsis gracilis				
4055762398	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:11:09.026+00:00	81		{}	PRESERVED_SPECIMEN	PRESENT		10424316	1	54	354	9477065	3254684	2117433	10424316	10424316	Pallenopsis gracilis Cano-Sánchez & López-González, 2019	Pallenopsis gracilis Cano-Sánchez & López-González, 2019	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis gracilis	Pallenopsis	gracilis	SPECIES	ACCEPTED	NE	-74.723333	164.235		344.0	6.0	{}							['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:11:09.026+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_83009'}]	[]	[]	[]		True				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_83009	urn:lsid:marinespecies.org:taxname:1390572						4055762398	WoRMS Editorial Board:WoRMS type localities:sm_id_83009		sm_id_83009	WoRMS Editorial Board						HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=83009				Southern Ocean							2019-11-25T11:13:28.000+00:00	https://marineinfo.org/id/dataset/5184	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pallenopsis gracilis</i> Cano-Sánchez & López-González, 2019. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1390572
