key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	elevation	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	locationRemarks	verbatimEventDate	institutionCode	http://unknown.org/taxonRankID	taxonConceptID	locality	http://unknown.org/species	gbifID	collectionCode	occurrenceID
1633601644	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:29.128+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	4338529	1	54	354	9477065	2011	2118020	4338529	4338529	Oropallene minjerriba Bamber, 2008	Oropallene minjerriba Bamber, 2008	Animalia	Arthropoda	Pantopoda	Callipallenidae	Oropallene	Oropallene minjerriba	Oropallene	minjerriba	SPECIES	ACCEPTED	NE	-27.413333	153.525	0.01667	500.0	8.0	OCEANIA	Queensland	{}	2005	2	18	2005-02-18	49	49	HOLOTYPE	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2023-09-18T00:00:00.000+00:00	2024-07-02T06:30:29.128+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d5db541-ab40-42e6-aef1-e6df98b70675'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303	False	Parker, M.	R Bamber	Spirit	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	5d5db541-ab40-42e6-aef1-e6df98b70675	S73283	(off the northern tip of North Stradbroke Island)	18 Feb 2005	QM	7000	https://biodiversity.org.au/afd/taxa/db6dd630-49c1-43a8-8f0a-8601bf891a8c	Shag Rock	Oropallene minjerriba	1633601644	Arachnids	5d5db541-ab40-42e6-aef1-e6df98b70675
