key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	identifiedBy	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	institutionCode	dynamicProperties	fieldNumber	gbifID	collectionCode	occurrenceID	higherClassification	references	combinationAuthors	verbatimScientificName	http://unknown.org/verbatimLabel	taxonID	combinationYear	http://unknown.org/canonicalName	sex	dateIdentified	decimalLatitude	decimalLongitude	depthAccuracy	stateProvince	higherGeography	modified	datasetName	preparations	samplingProtocol	geodeticDatum	countryCode	gbifRegion	country	rightsHolder	eventID	institutionID	nomenclaturalCode	http://unknown.org/taxonRankID	locality	verbatimLocality	language	type	locationID	taxonConceptID	ownerInstitutionCode	eventTime	http://unknown.org/species	typeStatus	collectionKey	recordedBy	georeferenceProtocol	verbatimCoordinateSystem	collectionID	coordinateUncertaintyInMeters	datasetID	scientificNameID	footprintWKT	bibliographicCitation	verbatimEventDate
1899077498	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:36.648+00:00	391	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117570	1	54	354	9477065	2012	2117538	2117570	2117570	Colossendeis melancholicus Stock, 1975	Colossendeis melancholicus Stock, 1975	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis melancholicus	Colossendeis	melancholicus	SPECIES	ACCEPTED	NE	1300.0	{}	Indian Ocean	2012	11	12	2012-11-12	317	317	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:36.648+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8552064'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	NHMUK:ecatalogue:8552064	Mr David Staples	Pycnogonida	[]	[]	EUROPE	8552064	2018.36	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""013602409"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1534413378000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""No"", ""determinationNames"": ""Colossendeis melancholicus Stock, 1974"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1899077498"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""Spirit"", ""kindOfObject"": ""Specimen"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""80% I.M.S."", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CHEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Sta. 4.2	1899077498	ZOO	3d97a5b5-572d-46eb-8a08-f0e71eea3d68	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Colossendeidae																																																
1899077519	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:33.778+00:00	391	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117570	1	54	354	9477065	2012	2117538	2117570	2117570	Colossendeis melancholicus Stock, 1975	Colossendeis melancholicus Stock, 1975	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis melancholicus	Colossendeis	melancholicus	SPECIES	ACCEPTED	NE	1300.0	{}	Indian Ocean	2012	11	12	2012-11-12	317	317	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:33.778+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8552066'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	NHMUK:ecatalogue:8552066	Mr David Staples	Pycnogonida	[]	[]	EUROPE	8552066	2018.37	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""013602410"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1534413740000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""No"", ""determinationNames"": ""Colossendeis melancholicus Stock, 1974"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1899077519"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""Spirit"", ""kindOfObject"": ""Specimen"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""80% I.M.S."", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CHEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Sta. 4.2	1899077519	ZOO	d58e0a1e-d34e-4d7b-b016-1782f2409fc4	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Colossendeidae																																																
2013824377	47813581-d217-4a19-8848-a3e9cf2ddaf4	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T20:18:49.796+00:00	2024-01-24T17:55:45.868+00:00	176	{}	MATERIAL_CITATION	1.0	PRESENT	2117570	1	54	354	9477065	2012	2117538	2117570	2117570	Colossendeis melancholicus Stock, 1975	Colossendeis melancholicus Stock, 1975	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis melancholicus	Colossendeis	melancholicus	SPECIES	ACCEPTED	NE		{}		2011	12	10	2011-12-10	344	344	['TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-01-24T17:55:45.868+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03895C33290C4F19FF01FA5BFEF2FCC5.mc.3B48E778290C4F1AFB61F968FC93F8C7'}]	[]	[]	[]		False			Pycnogonida	[]	[]	EUROPE	03895C33290C4F19FF01FA5BFEF2FCC5.mc.3B48E778290C4F1AFB61F968FC93F8C7	NHMUK 2018.37				2013824377	NHMUK	03895C33290C4F19FF01FA5BFEF2FCC5.mc.3B48E778290C4F1AFB61F968FC93F8C7		http://treatment.plazi.org/id/03895C33290C4F19FF01FA5BFEF2FCC5	Stock	Colossendeis melancholicus Stock, 1974	One specimen (NHMUK 2018.37), Southwest Indian Ocean, Atlantis Bank, 32 ˚ 43. 20 ' S, 57 ˚ 15. 39 ' E, parent no. 2615, 1117 m, specimen JC 066 - 3847, stn event 8.5, 10 December 2011	03895C33290C4F19FF01FA5BFEF2FCC5.taxon	1974	Colossendeis melancholicus																																									
1272743362	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:32.851+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117570	1	54	354	9477065	2012	2117538	2117570	2117570	Colossendeis melancholicus Stock, 1975	Colossendeis melancholicus Stock, 1975	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis melancholicus	Colossendeis	melancholicus	SPECIES	ACCEPTED	NE	905.0	{}		1999	7	27	1999-07-27	208	208	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:32.851+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '7f688c37-df39-4b65-9c0b-f6a383bc6048'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		D A. Staples - Museum Victoria (Sciences)	Pycnogonida	[]	[]	OCEANIA	7f688c37-df39-4b65-9c0b-f6a383bc6048	J48898	NMV		SS03/99 62	1272743362	Invertebrates	7f688c37-df39-4b65-9c0b-f6a383bc6048	Arthropoda | Chelicerata | Pycnogonida | Colossendeidae								FEMALE	2001-01-01T00:00:00	-41.245	148.768	55.0	Tasmania	Australia|Tasmania	2019-07-08T13:55:00.000+00:00	SS03/99	Wet|ethanol 70%	Benthic dredge	WGS84	AU	OCEANIA	Australia	Museums Victoria	SS03/99 62	urn:lsid:biocol.org:col:34978	ICZN	7000	St Helens Hill, NW Flank	St Helens Hill, NW Flank	en	PhysicalObject	SS03/99 62	https://biodiversity.org.au/afd/taxa/8048aa25-1414-4086-b884-42ef210af657	NMV	07:00:00\07:53:00	Colossendeis melancholicus												
1321762248	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:09.578+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117570	1	54	354	9477065	2012	2117538	2117570	2117570	Colossendeis melancholicus Stock, 1975	Colossendeis melancholicus Stock, 1975	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis melancholicus	Colossendeis	melancholicus	SPECIES	ACCEPTED	NE	779.0	{}	North Atlantic Ocean	1963	7	2	1963-07-02	183	183	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:09.578+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c9aae884-f7c9-4f6e-986c-9f63d455e331'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	True		Stock, Jan H., Zoological Museum Amsterdam	Pycnogonida	[]	[]	NORTH_AMERICA	http://n2t.net/ark:/65665/3c9aae884-f7c9-4f6e-986c-9f63d455e331	USNM 149221	USNM		G181	1321762248	IZ	http://n2t.net/ark:/65665/3c9aae884-f7c9-4f6e-986c-9f63d455e331	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae								MALE		27.95	-78.9333	0.0		North Atlantic Ocean, Bahamas	2018-03-26T14:51:00.000+00:00	NMNH Extant Biology	Alcohol (Ethanol)		WGS84	BS	LATIN_AMERICA	Bahamas			urn:lsid:biocol.org:col:34871			Little Bahama Bank, North of middle Shoal				181					HOLOTYPE	0174f5b3-da29-4967-b8dc-ce75ed53e35d	University of Miami	unknown, from legacy	Degrees Minutes Seconds	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
4055769554	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:13.748+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117570	1	54	354	9477065	2012	2117538	2117570	2117570	Colossendeis melancholicus Stock, 1975	Colossendeis melancholicus Stock, 1975	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis melancholicus	Colossendeis	melancholicus	SPECIES	ACCEPTED	NE	779.0	{}		1963	7	2	1963-07-02	183	183	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:13.748+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_932'}]	[]	[]	[]		True			Pycnogonida	[]	[]	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_932	sm_id_932	WoRMS Editorial Board			4055769554	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_932		http://www.marinespecies.org/aphia.php?p=specdetails&id=932									27.935	-78.955				2007-06-20T15:52:33.000+00:00				WGS84	BS	LATIN_AMERICA	Bahamas						Atlantic Ocean									HOLOTYPE						2967.13	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239637	POLYGON ((-78.93 27.95, -78.93 27.92, -78.98 27.92, -78.98 27.95, -78.93 27.95))	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Colossendeis melancholicus</i> Stock, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239637	
1321582975	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:21.889+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117570	1	54	354	9477065	2012	2117538	2117570	2117570	Colossendeis melancholicus Stock, 1975	Colossendeis melancholicus Stock, 1975	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis melancholicus	Colossendeis	melancholicus	SPECIES	ACCEPTED	NE	732.0	{}	North Atlantic Ocean, Caribbean Sea	1962	5	18	1962-05-18	138	138	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:21.889+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c1b718ce-614b-4a60-9d3d-a918854202be'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Pycnogonida	[]	[]	NORTH_AMERICA	http://n2t.net/ark:/65665/3c1b718ce-614b-4a60-9d3d-a918854202be	USNM 154668	USNM			1321582975	IZ	http://n2t.net/ark:/65665/3c1b718ce-614b-4a60-9d3d-a918854202be	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae								FEMALE		16.58	-80.07	0.0		North Atlantic Ocean, Caribbean Sea, Honduras	2018-01-08T09:08:00.000+00:00	NMNH Extant Biology	Alcohol (Ethanol)		WGS84	HN	LATIN_AMERICA	Honduras			urn:lsid:biocol.org:col:34871			Rosalind Bank, Between Honduras And Jamaica				3561						0174f5b3-da29-4967-b8dc-ce75ed53e35d	U.S. Fish and Wildlife Service	unknown, from legacy	Degrees Minutes Seconds	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						18 MAY 1962
