key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex
1317631077	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:28.975+00:00	395	{}	PRESERVED_SPECIMEN	14	PRESENT	2117649	1	54	354	9477065	2013	2117630	2117649	2117649	Nymphon vacans Child, 1997	Nymphon vacans Child, 1997	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon vacans	Nymphon	vacans	SPECIES	ACCEPTED	NE	-53.0233	-36.9283	2707.0	0.0	{}	South Atlantic Ocean	South Atlantic Ocean, Argentina	1960	3	14	1960-03-14	74	74	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'PRESUMED_SWAPPED_COORDINATE', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-07-28T13:06:00.000+00:00	2024-07-02T12:38:28.975+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/312f54d6c-3098-48cd-b814-6357e0f61f02'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	NORTH_AMERICA	http://n2t.net/ark:/65665/312f54d6c-3098-48cd-b814-6357e0f61f02	urn:lsid:biocol.org:col:34871	14 MAR 1960	unknown, from legacy	Argentine Basin, Off Rio De La Plata Mouth	Degrees Minutes Seconds	IZ	1317631077	http://n2t.net/ark:/65665/312f54d6c-3098-48cd-b814-6357e0f61f02	USNM 234718	USNM	245A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1320266693	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:17.265+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117649	1	54	354	9477065	2013	2117630	2117649	2117649	Nymphon vacans Child, 1997	Nymphon vacans Child, 1997	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon vacans	Nymphon	vacans	SPECIES	ACCEPTED	NE	-53.0233	-36.9283	2707.0	0.0	{}	South Atlantic Ocean	South Atlantic Ocean, Argentina	1960	3	14	1960-03-14	74	74	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'PRESUMED_SWAPPED_COORDINATE', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-07-28T13:06:00.000+00:00	2024-07-02T12:38:17.265+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38788bebd-d5fe-4e9c-b35f-b7586d238895'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	NORTH_AMERICA	http://n2t.net/ark:/65665/38788bebd-d5fe-4e9c-b35f-b7586d238895	urn:lsid:biocol.org:col:34871	14 MAR 1960	unknown, from legacy	Argentine Basin, Off Rio De La Plata Mouth	Degrees Minutes Seconds	IZ	1320266693	http://n2t.net/ark:/65665/38788bebd-d5fe-4e9c-b35f-b7586d238895	USNM 234717	USNM	245A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE
