key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	lifeStage	vernacularName	language	type	typeStatus	recordedBy
1319010519	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:25.728+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2117744	1	54	354	9477065	2013	2117630	2117744	2117744	Nymphon ortmanni Helfer, 1938	Nymphon ortmanni Helfer, 1938	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon ortmanni	Nymphon	ortmanni	SPECIES	ACCEPTED	NE	34.8583	139.128	325.5	10.5	ASIA	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1971.0	2.0	3.0	1971-02-03	34.0	34.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:52:00.000+00:00	2024-07-02T12:37:25.728+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34ffa4f6a-e861-4a6a-95c3-036f5b91ae4c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/34ffa4f6a-e861-4a6a-95c3-036f5b91ae4c	urn:lsid:biocol.org:col:34871	03 FEB 1971	unknown, from legacy	Honshu Island, Sagami Bay	Degrees Minutes Seconds	IZ	1319010519	http://n2t.net/ark:/65665/34ffa4f6a-e861-4a6a-95c3-036f5b91ae4c	USNM 195242	USNM	KT71-2-26	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
1318090692	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:56.361+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT		2117744	1	54	354	9477065	2013	2117630	2117744	2117744	Nymphon ortmanni Helfer, 1938	Nymphon ortmanni Helfer, 1938	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon ortmanni	Nymphon	ortmanni	SPECIES	ACCEPTED	NE	34.6633	138.76	80.0	5.0	ASIA	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969.0	7.0	13.0	1969-07-13	194.0	194.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2019-03-29T08:18:00.000+00:00	2024-07-02T12:38:56.361+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/327451dac-26ca-4346-af93-2ed4f8e0e242'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/327451dac-26ca-4346-af93-2ed4f8e0e242	urn:lsid:biocol.org:col:34871	13 JUL 1969	unknown, from legacy	Honshu Island, Suruga Bay	Degrees Minutes Seconds	IZ	1318090692	http://n2t.net/ark:/65665/327451dac-26ca-4346-af93-2ed4f8e0e242	USNM 195239	USNM	KT69-12-5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Juvenile					
1318722740	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:25.499+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	MALE	2117744	1	54	354	9477065	2013	2117630	2117744	2117744	Nymphon ortmanni Helfer, 1938	Nymphon ortmanni Helfer, 1938	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon ortmanni	Nymphon	ortmanni	SPECIES	ACCEPTED	NE	34.6183	138.98	139.0	1.0	ASIA	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969.0	7.0	14.0	1969-07-14	195.0	195.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2019-03-29T08:18:00.000+00:00	2024-07-02T12:37:25.499+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3433b7fbd-020d-4fa9-9be3-b28c2629273f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3433b7fbd-020d-4fa9-9be3-b28c2629273f	urn:lsid:biocol.org:col:34871	14 JUL 1969	unknown, from legacy	Honshu Island, Sagami Bay	Degrees Minutes Seconds	IZ	1318722740	http://n2t.net/ark:/65665/3433b7fbd-020d-4fa9-9be3-b28c2629273f	USNM 195240	USNM	KT69-12-13	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
1320636759	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:43.442+00:00	395	{}	PRESERVED_SPECIMEN	12.0	PRESENT		2117744	1	54	354	9477065	2013	2117630	2117744	2117744	Nymphon ortmanni Helfer, 1938	Nymphon ortmanni Helfer, 1938	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon ortmanni	Nymphon	ortmanni	SPECIES	ACCEPTED	NE	34.6767	138.718	187.5	22.5	ASIA	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969.0	7.0	13.0	1969-07-13	194.0	194.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-02-21T09:35:00.000+00:00	2024-07-02T12:37:43.442+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/397ed258c-c281-41ba-b108-d79545071ee0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/397ed258c-c281-41ba-b108-d79545071ee0	urn:lsid:biocol.org:col:34871	13 JUL 1969	unknown, from legacy	Honshu Island, Suruga Bay	Degrees Minutes Seconds	IZ	1320636759	http://n2t.net/ark:/65665/397ed258c-c281-41ba-b108-d79545071ee0	USNM 195238	USNM	KT69-12-4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
1322573996	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:28.844+00:00	395	{}	PRESERVED_SPECIMEN	505.0	PRESENT		2117744	1	54	354	9477065	2013	2117630	2117744	2117744	Nymphon ortmanni Helfer, 1938	Nymphon ortmanni Helfer, 1938	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon ortmanni	Nymphon	ortmanni	SPECIES	ACCEPTED	NE	35.015	139.143	113.0	0.0	ASIA	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969.0	7.0	17.0	1969-07-17	198.0	198.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-02-21T09:28:00.000+00:00	2024-07-02T12:39:28.844+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ed9c8b14-34ef-495f-adfd-b63f81c2631f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3ed9c8b14-34ef-495f-adfd-b63f81c2631f	urn:lsid:biocol.org:col:34871	17 JUL 1969	unknown, from legacy	Honshu Island, Sagami Bay	Degrees Minutes Seconds	IZ	1322573996	http://n2t.net/ark:/65665/3ed9c8b14-34ef-495f-adfd-b63f81c2631f	USNM 195241	USNM	KT69-12-21	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
723290306	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862		82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:03.789+00:00	301	{}	PRESERVED_SPECIMEN		PRESENT		2117744	1	54	354	9477065	2013	2117630	2117744	2117744	Nymphon ortmanni Helfer, 1938	Nymphon ortmanni Helfer, 1938	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon ortmanni	Nymphon	ortmanni	SPECIES	ACCEPTED	NE						Aomori	{}	Pacific	Pacific|Japan|Aomori|Tugatu Str.	1930.0	8.0	24.0	1930-08-24	236.0	236.0	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2011-12-01T05:00:45.000+00:00	2024-01-24T18:21:03.789+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '175'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f		False					Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	175				Tugatu Str.		Art	723290306	9a6658b4-f8b6-11e6-8bf5-70e2840fc270	9035	SMBL		Animalia|Arthropoda|Pycnogonida|Pantopoda|Nymphonidae|Nymphon|ortmanni			オルトマンユメムシ	en	text		
1038144185	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862		6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:05.978+00:00	213	{}	PRESERVED_SPECIMEN		PRESENT		2117744	1	54	354	9477065	2013	2117630	2117744	2117744	Nymphon ortmanni Helfer, 1938	Nymphon ortmanni Helfer, 1938	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon ortmanni	Nymphon	ortmanni	SPECIES	ACCEPTED	NE							{}									['INSTITUTION_MATCH_NONE']		2024-01-25T09:13:05.978+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:183368'}]	[]	[]	[]			False					Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE							Museum für Naturkunde, Berlin - Pycnogonida	1038144185		183368	ZMB/Pyc								SYNTYPE	Dr. Haberer
