key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	county	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	sex	depth	depthAccuracy	continent	waterBody	higherGeography	modified	collectionKey	datasetName	recordedBy	preparations	institutionID	verbatimEventDate	locality	higherClassification	collectionID	georeferenceProtocol	verbatimCoordinateSystem	locationID	occurrenceRemarks
4459272175	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:18.803+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2117660	1	54	354	9477065	2013	2117630	2117660	2117660	Nymphon uniunguiculatum Losina-Losinsky, 1933	Nymphon uniunguiculatum Losina-Losinsky, 1933	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon uniunguiculatum	Nymphon	uniunguiculatum	SPECIES	ACCEPTED	NE	33.055117	128.972553	Busan	{}	2017	6	19	2017-06-19	170	170	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:18.803+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00247858'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Kim Saheung	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00247858	MABIK CR00247858	외발톱기생바다거미	MABIK	Saha-gu	4459272175	CR	MABIK CR00247858																						
4459272168	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:18.802+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2117660	1	54	354	9477065	2013	2117630	2117660	2117660	Nymphon uniunguiculatum Losina-Losinsky, 1933	Nymphon uniunguiculatum Losina-Losinsky, 1933	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon uniunguiculatum	Nymphon	uniunguiculatum	SPECIES	ACCEPTED	NE	33.055117	128.972553	Busan	{}	2017	6	19	2017-06-19	170	170	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:18.802+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00247859'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Kim Saheung	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00247859	MABIK CR00247859	외발톱기생바다거미	MABIK	Saha-gu	4459272168	CR	MABIK CR00247859																						
4459272157	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:18.800+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2117660	1	54	354	9477065	2013	2117630	2117660	2117660	Nymphon uniunguiculatum Losina-Losinsky, 1933	Nymphon uniunguiculatum Losina-Losinsky, 1933	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon uniunguiculatum	Nymphon	uniunguiculatum	SPECIES	ACCEPTED	NE	33.055117	128.972553	Busan	{}	2017	6	19	2017-06-19	170	170	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:18.800+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00247860'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Kim Saheung	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00247860	MABIK CR00247860	외발톱기생바다거미	MABIK	Saha-gu	4459272157	CR	MABIK CR00247860																						
1319321945	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:50.634+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117660	1	54	354	9477065	2013	2117630	2117660	2117660	Nymphon uniunguiculatum Losina-Losinsky, 1933	Nymphon uniunguiculatum Losina-Losinsky, 1933	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon uniunguiculatum	Nymphon	uniunguiculatum	SPECIES	ACCEPTED	NE				{}	1985	12	18	1985-12-18	352	352	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:50.634+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35dc6fc0a-653e-4d01-a69b-3624d2652514'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Kim, Il Hoi, Kangnung National University		Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	NORTH_AMERICA	http://n2t.net/ark:/65665/35dc6fc0a-653e-4d01-a69b-3624d2652514	USNM 231370		USNM		1319321945	IZ	http://n2t.net/ark:/65665/35dc6fc0a-653e-4d01-a69b-3624d2652514	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	MALE	300.0	100.0	ASIA	North Pacific Ocean, Sea of Japan	North Pacific Ocean, Sea of Japan, South Korea	2017-02-21T09:35:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	I. Kim	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	18 DEC 1985	Namae, Kangwon, Near Kangreung	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
1317599288	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:10.316+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117660	1	54	354	9477065	2013	2117630	2117660	2117660	Nymphon uniunguiculatum Losina-Losinsky, 1933	Nymphon uniunguiculatum Losina-Losinsky, 1933	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon uniunguiculatum	Nymphon	uniunguiculatum	SPECIES	ACCEPTED	NE	43.0	140.175	Hokkaido	{}	1906	9	19	1906-09-19	262	262	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:10.316+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3118cfd90-b88d-46b5-81b7-f11db5c0ee75'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Hedgpeth, J. W.	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3118cfd90-b88d-46b5-81b7-f11db5c0ee75	USNM 80617		USNM		1317599288	IZ	http://n2t.net/ark:/65665/3118cfd90-b88d-46b5-81b7-f11db5c0ee75	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	3.0	FEMALE	748.0	35.0		North Pacific Ocean, Sea of Japan	North Pacific Ocean, Sea of Japan, Japan, Hokkaido	2023-10-24T10:28:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	United States Fish Commission	Alcohol (Ethanol); Slide	urn:lsid:biocol.org:col:34871		Hokkaido Island, Benkei Misaki	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	unknown, from legacy	Degrees Minutes Seconds	4854, 4982	Slide Contains Pal & Terminal Leg From Female
