key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1317563035	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:54.509+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	8063461	1	54	354	9477065	6313	2118547	5166757	5166757	Leionymphon dorsiplicata Hilton, 1942	Ammothea dorsiplicata (Hilton, 1943)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea dorsiplicata	Leionymphon	dorsiplicata	SPECIES	SYNONYM	NE	-38.1333	-75.8833	1238.0	0.0	Bio-Bio	{}	South Pacific Ocean	South Pacific Ocean, Chile, Bio-Bio	1888	2	14	1888-02-14	45	45	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-01-21T11:32:00.000+00:00	2024-07-02T12:36:54.509+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30ff6b3c0-f913-41d5-bd13-f5b26c40d3e2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	NORTH_AMERICA	http://n2t.net/ark:/65665/30ff6b3c0-f913-41d5-bd13-f5b26c40d3e2	urn:lsid:biocol.org:col:34871	Lebu, West of	Degrees Minutes Seconds	USFC/A2791	IZ	1317563035	http://n2t.net/ark:/65665/30ff6b3c0-f913-41d5-bd13-f5b26c40d3e2	USNM 81524	USNM	2791	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1318164256	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:26.945+00:00	395	{}	PRESERVED_SPECIMEN	10	PRESENT	5166757	1	54	354	9477065	6313	2118547	5166757	5166757	Ammothea dorsiplicata (Hilton, 1943)	Ammothea dorsiplicata (Hilton, 1943)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea dorsiplicata	Ammothea	dorsiplicata	SPECIES	ACCEPTED	NE	-38.1333	-75.8833	1238.0	0.0	Bio-Bio	{}	South Pacific Ocean	South Pacific Ocean, Chile, Bio-Bio	1888	2	14	1888-02-14	45	45		['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2020-06-08T14:49:00.000+00:00	2024-07-02T12:37:26.945+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32a86ae95-8aa6-459a-803c-0d295898c63b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	NORTH_AMERICA	http://n2t.net/ark:/65665/32a86ae95-8aa6-459a-803c-0d295898c63b	urn:lsid:biocol.org:col:34871	Lebu, West of	Degrees Minutes Seconds	USFC/A2791	IZ	1318164256	http://n2t.net/ark:/65665/32a86ae95-8aa6-459a-803c-0d295898c63b	USNM 79973	USNM	2791	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1321483498	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:12.404+00:00	395	{}	PRESERVED_SPECIMEN	11	PRESENT	8063461	1	54	354	9477065	6313	2118547	5166757	5166757	Leionymphon dorsiplicata Hilton, 1942	Ammothea dorsiplicata (Hilton, 1943)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea dorsiplicata	Leionymphon	dorsiplicata	SPECIES	SYNONYM	NE	-38.1333	-75.8833	1238.0	0.0	Bio-Bio	{}	South Pacific Ocean	South Pacific Ocean, Chile, Bio-Bio	1888	2	14	1888-02-14	45	45	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-01-21T11:32:00.000+00:00	2024-07-02T12:38:12.404+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bd4fd939-3529-4091-ba71-8f1cb8333583'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	NORTH_AMERICA	http://n2t.net/ark:/65665/3bd4fd939-3529-4091-ba71-8f1cb8333583	urn:lsid:biocol.org:col:34871	Lebu, West of	Degrees Minutes Seconds	USFC/A2791	IZ	1321483498	http://n2t.net/ark:/65665/3bd4fd939-3529-4091-ba71-8f1cb8333583	USNM 81525	USNM	2791	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
