key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	habitat	institutionID	verbatimEventDate	institutionCode	locality	gbifID	collectionCode	occurrenceID	higherClassification	collectionID	sex	stateProvince	typeStatus	rightsHolder	nomenclaturalCode
1320638996	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:50.533+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117704	1	54	354	9477065	2013	2117630	2117704	2117704	Nymphon puellula Krapp, 1973	Nymphon puellula Krapp, 1973	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon puellula	Nymphon	puellula	SPECIES	ACCEPTED	NE	32.0	0.0	EUROPE	{}	North Atlantic Ocean, Mediterranean Sea	North Atlantic Ocean, Mediterranean Sea, Italy	1973.0	10.0	13.0	1973-10-13	286.0	286.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T13:34:00.000+00:00	2024-07-02T12:37:50.533+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3980835d9-542d-4442-85f0-f3fa399f391a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	F. Krapp	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	IT	[]	[]	EUROPE	Italy	NORTH_AMERICA	http://n2t.net/ark:/65665/3980835d9-542d-4442-85f0-f3fa399f391a	USNM 150120	On stone with ascidian.	urn:lsid:biocol.org:col:34871	13 OCT 1973	USNM	Sicily, Catania, Lachea Island	1320638996	IZ	http://n2t.net/ark:/65665/3980835d9-542d-4442-85f0-f3fa399f391a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					
2434363508	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:18.572+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1308/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1308_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1308/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117704	1	54	354	9477065	2013	2117630	2117704	2117704	Nymphon puellula Krapp, 1973	Nymphon puellula Krapp, 1973	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon puellula	Nymphon	puellula	SPECIES	ACCEPTED	NE				{}			1970.0	9.0	24.0	1970-09-24	267.0	267.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:18.572+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1308@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1308_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1308/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		True				WholeOrganism (microscopic slide)	Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1308@CRS	ZMA.PYC.P.1308		Naturalis Biodiversity Center	24.9.1970		Catania; Capo Molini	2434363508	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1308	Animalia		FEMALE	Sicilia	HOLOTYPE	Naturalis Biodiversity Center	ICZN
2434364501	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:41.743+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1309/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1309_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1309/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117704	1	54	354	9477065	2013	2117630	2117704	2117704	Nymphon puellula Krapp, 1973	Nymphon puellula Krapp, 1973	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon puellula	Nymphon	puellula	SPECIES	ACCEPTED	NE				{}			1970.0	9.0	24.0	1970-09-24	267.0	267.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:41.743+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1309@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1309_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1309/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		True				WholeOrganism (microscopic slide)	Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1309@CRS	ZMA.PYC.P.1309		Naturalis Biodiversity Center	24.9.1970		Catania; Capo Molini	2434364501	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1309	Animalia		FEMALE	Sicilia	HOLOTYPE	Naturalis Biodiversity Center	ICZN
2434362510	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:41.232+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1310/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1310_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1310/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117704	1	54	354	9477065	2013	2117630	2117704	2117704	Nymphon puellula Krapp, 1973	Nymphon puellula Krapp, 1973	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon puellula	Nymphon	puellula	SPECIES	ACCEPTED	NE				{}			1970.0	9.0	24.0	1970-09-24	267.0	267.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:41.232+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1310@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1310_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1310/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		True				WholeOrganism (microscopic slide)	Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1310@CRS	ZMA.PYC.P.1310		Naturalis Biodiversity Center	24.9.1970		Catania; Capo Molini	2434362510	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1310	Animalia		FEMALE	Sicilia	HOLOTYPE	Naturalis Biodiversity Center	ICZN
774193408	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:37.622+00:00	564	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Krapp, F.', 'http://purl.org/dc/terms/bibliographicCitation': 'Krapp, F. , 1973 - Pycnogonida from Pantelleria and Catania, Sicily. Beaufortia, 21(277):55-74,', 'http://purl.org/dc/terms/date': '1973', 'http://purl.org/dc/terms/type': 'publication', 'http://rs.tdwg.org/dwc/terms/taxonRemarks': 'Nymphon puellula Krapp, 1973', 'http://purl.org/dc/terms/subject': 'Pycnogonida from Pantelleria and Catania, Sicily. Beaufortia, 21(277):55-74,'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1973', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Nymphon;Nymphonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Krapp, 1973', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|171724', 'http://rs.tdwg.org/dwc/terms/family': 'Nymphonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Nymphon', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'puellula', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Paratype(s)', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22603', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Krapp, F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon puellula Krapp, 1973'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117704	1	54	354	9477065	2013	2117630	2117704	2117704	Nymphon puellula Krapp, 1973	Nymphon puellula Krapp, 1973	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon puellula	Nymphon	puellula	SPECIES	ACCEPTED	NE				{}									['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2019-11-18T12:21:08.000+00:00	2024-07-24T12:24:37.622+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3165'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	True			Krapp, F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3165	2009-3165				MNHN		774193408	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3165		10.15468/qgvvhd			PARATYPE		
3774616728	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:43.395+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2117704	1	54	354	9477065	2013	2117630	2117704	2117704	Nymphon puellula Krapp, 1973	Nymphon puellula Krapp, 1973	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon puellula	Nymphon	puellula	SPECIES	ACCEPTED	NE			EUROPE	{}									['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:43.395+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852566/874595/147552'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False			F. Krapp		Pycnogonida	IT	[]	[]	EUROPE	Italy	EUROPE	http://id.zfmk.de/collection_ZFMK/223852566/874595/147552	ZFMK-Pa-00405				ZFMK	Brucoli	3774616728	Pa	http://id.zfmk.de/collection_ZFMK/223852566/874595/147552							
