key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	gbifID	language	collectionCode	occurrenceID	georeferenceSources	modified	references	datasetID	recordNumber	locality	bibliographicCitation	sex
4081089007	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.237+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	8180104	1	54	354	9477065	4338615	2118315	8180104	8180104	Ascorhynchus orthostomus Child, 1988	Ascorhynchus orthostomus Child, 1988	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus orthostomus	Ascorhynchus	orthostomus	SPECIES	ACCEPTED	NE	1998-01-01T00:00:00	-45.965	171.761667	100.0	1251.5	16.5	{}	1995.0	2.0	23.0	1995-02-23	54.0	54.0	HOLOTYPE	['COORDINATE_ROUNDED', 'CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.237+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5c7b956e-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NZOI	Child, C, A	Specimen(s), Ethanol - previously unknown = 1,  BB NIC Type Room	Trawl, type undefined	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5c7b956e-fa36-11e2-96b3-aa6f927c92a3	7591	urn:lsid:marinespecies.org:taxname:606979	NIWA Invertebrate Collection	W460	POINT (171.7616667 -45.965)	4081089007	en	NIWA	5c7b956e-fa36-11e2-96b3-aa6f927c92a3	GPS							
4055738400	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:04.333+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	8180104	1	54	354	9477065	4338615	2118315	8180104	8180104	Ascorhynchus orthostomus Child, 1988	Ascorhynchus orthostomus Child, 1988	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus orthostomus	Ascorhynchus	orthostomus	SPECIES	ACCEPTED	NE		-45.97	171.76		1407.5	7.5	{}	1995.0	2.0	23.0	1995-02-23	54.0	54.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:07:04.333+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1712'}]	[]	[]	[]	True						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1712	sm_id_1712	urn:lsid:marinespecies.org:taxname:240240	WoRMS Editorial Board			4055738400		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1712		2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1712	https://marineinfo.org/id/dataset/5184	NZOI	Pacific Ocean	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ascorhynchus orthostomum</i> Child, 1998. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240240	
4055753587	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:09:42.717+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	8180104	1	54	354	9477065	4338615	2118315	8180104	8180104	Ascorhynchus orthostomus Child, 1988	Ascorhynchus orthostomus Child, 1988	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus orthostomus	Ascorhynchus	orthostomus	SPECIES	ACCEPTED	NE		-45.965	171.761673		1235.0		{}	1995.0	2.0	23.0	1995-02-23	54.0	54.0	HOLOTYPE	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:09:42.717+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_90221'}]	[]	[]	[]	True						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_90221	sm_id_90221	urn:lsid:marinespecies.org:taxname:240240	WoRMS Editorial Board			4055753587		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_90221		2020-11-16T11:12:20.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=90221	https://marineinfo.org/id/dataset/5184			Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ascorhynchus orthostomum</i> Child, 1998. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240240	
4081180830	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.192+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	8180104	1	54	354	9477065	4338615	2118315	8180104	8180104	Ascorhynchus orthostomus Child, 1988	Ascorhynchus orthostomus Child, 1988	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus orthostomus	Ascorhynchus	orthostomus	SPECIES	ACCEPTED	NE	1998-01-01T00:00:00	-45.7633	174.5083	500.0	1586.0	0.0	{}	1979.0	10.0	26.0	1979-10-26	299.0	299.0	PARATYPE	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.192+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5cec35ee-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	NZOI	Child, C, A	Specimen(s), Ethanol - previously unknown = 1,  BB NIC Type Room	Sled, epibenthic	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5cec35ee-fa36-11e2-96b3-aa6f927c92a3	4948	urn:lsid:marinespecies.org:taxname:606979	NIWA Invertebrate Collection	S151	POINT (174.5083 -45.7633)	4081180830	en	NIWA	5cec35ee-fa36-11e2-96b3-aa6f927c92a3								FEMALE
318004905	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.098+00:00	124	{}	OCCURRENCE	PRESENT	8180104	1	54	354	9477065	4338615	2118315	8180104	8180104	Ascorhynchus orthostomus Child, 1988	Ascorhynchus orthostomus Child, 1988	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus orthostomus	Ascorhynchus	orthostomus	SPECIES	ACCEPTED	NE		-45.965	171.7616		1407.5	7.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.098+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34067'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34067		BAS			318004905		SOMBASE Pycnogonids									
318004906	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.098+00:00	124	{}	OCCURRENCE	PRESENT	8180104	1	54	354	9477065	4338615	2118315	8180104	8180104	Ascorhynchus orthostomus Child, 1988	Ascorhynchus orthostomus Child, 1988	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus orthostomus	Ascorhynchus	orthostomus	SPECIES	ACCEPTED	NE		-45.7633	174.5083		1586.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.098+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34068'}]	[]	[]	[]	False						WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34068		BAS			318004906		SOMBASE Pycnogonids									
