key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	vernacularName	language	type	county	sex	typeStatus	recordedBy	fieldNumber
1320195695	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:53.069+00:00	395	{}	PRESERVED_SPECIMEN	12.0	PRESENT	2117738	1	54	354	9477065	2013	2117630	2117738	2117738	Nymphon micropedes Hedgpeth, 1949	Nymphon micropedes Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon micropedes	Nymphon	micropedes	SPECIES	ACCEPTED	NE	34.595	138.995	256.0	0.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969	7	18	1969-07-18	199	199	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-02-21T09:28:00.000+00:00	2024-07-02T12:37:53.069+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/384645d56-9b19-4694-a9ad-f60d70bd1eae'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/384645d56-9b19-4694-a9ad-f60d70bd1eae	urn:lsid:biocol.org:col:34871	18 JUL 1969	unknown, from legacy	Honshu Island, Sagami Bay	Degrees Minutes Seconds	IZ	1320195695	http://n2t.net/ark:/65665/384645d56-9b19-4694-a9ad-f60d70bd1eae	USNM 195237	USNM	KT69-12-23	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6								
723290300	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862		82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:03.719+00:00	301	{}	PRESERVED_SPECIMEN		PRESENT	2117738	1	54	354	9477065	2013	2117630	2117738	2117738	Nymphon micropedes Hedgpeth, 1949	Nymphon micropedes Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon micropedes	Nymphon	micropedes	SPECIES	ACCEPTED	NE					Aomori	{}	Pacific	Pacific|Japan|Aomori|W. of Tugaru P.	1930	8	22	1930-08-22	234	234	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2011-12-01T05:00:43.000+00:00	2024-01-24T18:21:03.719+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '169'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f		False					Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	169				W. of Tugaru P.		Art	723290300	9a656eb8-f8b6-11e6-a0c3-70e2840fc270	9029	SMBL		Animalia|Arthropoda|Pycnogonida|Pantopoda|Nymphonidae|Nymphon|micropedes		ニセイトユメムシ	en	text					
723290302	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862		82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:03.768+00:00	301	{}	PRESERVED_SPECIMEN		PRESENT	2117738	1	54	354	9477065	2013	2117630	2117738	2117738	Nymphon micropedes Hedgpeth, 1949	Nymphon micropedes Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon micropedes	Nymphon	micropedes	SPECIES	ACCEPTED	NE					Aomori	{}	Pacific	Pacific|Japan|Aomori|Shimokita-gun Higashidorimura|N. Siriyazaki	1930	8	30	1930-08-30	242	242	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2011-12-01T05:00:43.000+00:00	2024-01-24T18:21:03.768+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '171'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f		False					Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	171				N. Siriyazaki		Art	723290302	9a65bd96-f8b6-11e6-8db9-70e2840fc270	9031	SMBL		Animalia|Arthropoda|Pycnogonida|Pantopoda|Nymphonidae|Nymphon|micropedes		ニセイトユメムシ	en	text	Shimokita-gun Higashidorimura				
723290305	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862		82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:03.783+00:00	301	{}	PRESERVED_SPECIMEN		PRESENT	2117738	1	54	354	9477065	2013	2117630	2117738	2117738	Nymphon micropedes Hedgpeth, 1949	Nymphon micropedes Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon micropedes	Nymphon	micropedes	SPECIES	ACCEPTED	NE					Aomori	{}	Pacific	Pacific|Japan|Aomori|W. of Tugaru Pen	1930	8	23	1930-08-23	235	235	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2011-12-01T05:00:45.000+00:00	2024-01-24T18:21:03.783+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '174'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f		False					Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	174				W. of Tugaru Pen		Art	723290305	9a662f24-f8b6-11e6-aaea-70e2840fc270	9034	SMBL		Animalia|Arthropoda|Pycnogonida|Pantopoda|Nymphonidae|Nymphon|micropedes		ニセイトユメムシ	en	text					
1318028186	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:04.495+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117738	1	54	354	9477065	2013	2117630	2117738	2117738	Nymphon micropedes Hedgpeth, 1949	Nymphon micropedes Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon micropedes	Nymphon	micropedes	SPECIES	ACCEPTED	NE	34.175	138.667	924.0	0.0		{}	North Pacific Ocean	North Pacific Ocean, Japan	1906	10	19	1906-10-19	292	292	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-07-06T14:48:00.000+00:00	2024-07-02T12:37:04.495+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/324832f03-1cdb-4746-9a24-fe6fe60e9aee'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Hedgpeth, J. W.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/324832f03-1cdb-4746-9a24-fe6fe60e9aee	urn:lsid:biocol.org:col:34871			Izu Islands, West of Islands	Degrees Minutes Seconds	IZ	1318028186	http://n2t.net/ark:/65665/324832f03-1cdb-4746-9a24-fe6fe60e9aee	USNM 80591	USNM	5080	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					MALE	HOLOTYPE	United States Fish Commission	USFC/A5080
