key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	gadm	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	originalNameUsage	county	associatedReferences	identificationVerificationStatus	gbifID	http://unknown.org/orders	nameAccordingTo	occurrenceID	taxonID	http://unknown.org/language	depth	depthAccuracy	catalogNumber	institutionCode	collectionCode
3935080460	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:36.563+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	2117695	1	54	354	9477065	2013	2117630	2117695	2117695	Nymphon isaenki Pushkin, 1993	Nymphon isaenki Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon isaenki	Nymphon	isaenki	SPECIES	ACCEPTED	NE	-49.13558	68.66923	1105902.0	{}	['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:36.563+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '103ae896-d32a-49fd-a7cb-406fed148763'}]	[]	[]	[]	False	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	103ae896-d32a-49fd-a7cb-406fed148763	103ae896-d32a-49fd-a7cb-406fed148763	Nymphon isaenki Pushkin, 1993	TAAF : Îles sub-antarctiques	TaxREF	Probable	3935080460	Pantopoda	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	103ae896-d32a-49fd-a7cb-406fed148763	815661						
4548339323	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.088+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2117695	1	54	354	9477065	2013	2117630	2117695	2117695	Nymphon isaenki Pushkin, 1993	Nymphon isaenki Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon isaenki	Nymphon	isaenki	SPECIES	ACCEPTED	NE	-49.13558	68.66923	1105902.0	{}	['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:27.088+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7da3a11b-323a-4b1f-94c3-c9dee389ecbe'}]	[]	[]	[]	False	EB6380B5-80AF-5935-E053-0514A8C08744	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	7da3a11b-323a-4b1f-94c3-c9dee389ecbe	7da3a11b-323a-4b1f-94c3-c9dee389ecbe	Nymphon isaenki Pushkin, 1993	TAAF : Îles sub-antarctiques	TaxREF	Probable	4548339323		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	7da3a11b-323a-4b1f-94c3-c9dee389ecbe	815661	fr | en					
318008230	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.786+00:00	124	{}	OCCURRENCE	PRESENT	2117695	1	54	354	9477065	2013	2117630	2117695	2117695	Nymphon isaenki Pushkin, 1993	Nymphon isaenki Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon isaenki	Nymphon	isaenki	SPECIES	ACCEPTED	NE	-48.1716	70.5433		{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:20.786+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38118'}]	[]	[]	[]	False		WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE							318008230						600.0	100.0	38118	BAS	SOMBASE Pycnogonids
