key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID
462401321	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:55.281+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '2013', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Bamber, 2013', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117571', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'papua', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|24117', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum papua Bamber, 2013'}]}	PRESERVED_SPECIMEN	1	PRESENT	7906126	1	54	354	9477065	2014	2117211	7906126	7906126	Pycnogonum papua Bamber, 2013	Pycnogonum papua Bamber, 2013	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum papua	Pycnogonum	papua	SPECIES	ACCEPTED	NE	-3.976167	153.762665	791.5	31.5	OCEANIA	{}	2010	10	14	2010-10-14T13:23/2010-10-14T13:53	287	287	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:55.281+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-2545'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Samadi & Corbari	Bamber	WGS84	Pycnogonida	PG	[]	[]	OCEANIA	Papua New Guinea	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-2545	2011-2545	MNHN	Au large de Feni Islands	BIOPAPUA/CP3761	462401321	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-2545	10.15468/qgvvhd
694181314	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:53.565+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '2013', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Bamber, 2013', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|144258', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'papua', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Paratype(s)', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|24117', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum papua Bamber, 2013'}]}	PRESERVED_SPECIMEN	1	PRESENT	7906126	1	54	354	9477065	2014	2117211	7906126	7906126	Pycnogonum papua Bamber, 2013	Pycnogonum papua Bamber, 2013	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum papua	Pycnogonum	papua	SPECIES	ACCEPTED	NE	-3.954333	153.810165	1022.5	27.5		{}	2010	10	14	2010-10-14T15:25/2010-10-14T15:50	287	287	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:53.565+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2012-492'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Samadi & Corbari	Bamber R.	WGS84	Pycnogonida	PG	[]	[]	OCEANIA	Papua New Guinea	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2012-492	2012-492	MNHN	Au large de Feni Islands	BIOPAPUA/CP3762	694181314	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2012-492	10.15468/qgvvhd
