key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	modified	datasetID	individualCount	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	recordedBy	identifiedBy	preparations	verbatimEventDate	http://unknown.org/taxonRankID	verbatimLocality	type	taxonConceptID	http://unknown.org/species	higherGeography	collectionKey	institutionID	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	collectionID	recordNumber	verbatimDepth	continent	dynamicProperties	occurrenceRemarks	rightsHolder	language	taxonID	verbatimIdentification	lifeStage	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	ownerInstitutionCode	parentNameUsage	materialEntityID	stateProvince	establishmentMeans	county	typeStatus	http://unknown.org/language	originalNameUsage	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders
4078754432	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.558+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE			390.0	20.0	{}		1931.0	8.0	9.0	1931-08-09	221.0	221.0	['COUNTRY_INVALID']	2024-01-26T11:58:13.558+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24775'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)			Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F24775	F24775		UiO			Claveringfjorden ca. midtfj.s ved K.Stosch		4078754432	ZMO-Crustacea	urn:catalog:nhmo:F24775		2019-05-15T00:00:00.000+00:00					10000.0		Hoels Grønland ekspedisjon	Knaben, 1968									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			NORTH_AMERICA	{Medium:Ethanol},{Expedition:Hoels Grønland ekspedisjon},{Station number:29}																							
4078743758	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:07.053+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1931.0	8.0	4.0	1931-08-04	216.0	216.0	['COUNTRY_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-26T11:58:07.053+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F3808'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)			Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F3808	F3808		UiO			St. 20		4078743758	ZMO-Crustacea	urn:catalog:nhmo:F3808		2009-09-14T00:00:00.000+00:00		1.0	1961-01-01T00:00:00		10000.0		Hoels Grønland ekspedisjon	Knaben, Nils									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			NORTH_AMERICA	{Medium:Ethanol},{Expedition:Hoels Grønland ekspedisjon},{Station number:20}																							
4078743788	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:07.054+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1931.0	8.0	11.0	1931-08-11	223.0	223.0	['COUNTRY_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-26T11:58:07.054+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F3810'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)			Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F3810	F3810		UiO			St. 31		4078743788	ZMO-Crustacea	urn:catalog:nhmo:F3810		2009-09-14T00:00:00.000+00:00		1.0	1961-01-01T00:00:00		10000.0		Hoels Grønland ekspedisjon	Knaben, Nils									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			NORTH_AMERICA	{Medium:Ethanol},{Expedition:Hoels Grønland ekspedisjon},{Station number:31}																							
4078754406	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.549+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1931.0			1931-01-01/1931-12-31	1.0	365.0	['COUNTRY_INVALID']	2024-01-26T11:58:13.549+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24772'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)			Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F24772	F24772		UiO			Lok.?		4078754406	ZMO-Crustacea	urn:catalog:nhmo:F24772		2019-05-15T00:00:00.000+00:00					10000.0		Hoels Grønland ekspedisjon	Anonym									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			NORTH_AMERICA	{Medium:Ethanol},{Expedition:Hoels Grønland ekspedisjon},{Station number:31}																							
4078754407	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.550+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1931.0			1931-01-01/1931-12-31	1.0	365.0	['COUNTRY_INVALID']	2024-01-26T11:58:13.550+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24773'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)			Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F24773	F24773		UiO			Lok.?		4078754407	ZMO-Crustacea	urn:catalog:nhmo:F24773		2019-05-15T00:00:00.000+00:00					10000.0		Hoels Grønland ekspedisjon	Anonym									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			NORTH_AMERICA	{Medium:Ethanol},{Expedition:Hoels Grønland ekspedisjon},{Station number:55}																							
4078743755	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:07.052+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1930.0	8.0	5.0	1930-08-05	217.0	217.0	['COUNTRY_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-26T11:58:07.052+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F3806'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)			Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F3806	F3806		UiO			St. 1072		4078743755	ZMO-Crustacea	urn:catalog:nhmo:F3806		2009-09-14T00:00:00.000+00:00		1.0	1961-01-01T00:00:00		10000.0		Hoels Grønland ekspedisjon	Knaben, Nils									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			NORTH_AMERICA	{Medium:Ethanol},{Expedition:Hoels Grønland ekspedisjon},{Station number:1072}																							
4078743759	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:07.053+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1930.0	8.0	12.0	1930-08-12	224.0	224.0	['COUNTRY_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-26T11:58:07.053+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F3807'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)			Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F3807	F3807		UiO			St. 1101		4078743759	ZMO-Crustacea	urn:catalog:nhmo:F3807		2009-09-14T00:00:00.000+00:00		4.0	1961-01-01T00:00:00		10000.0		Hoels Grønland ekspedisjon	Knaben, Nils									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			NORTH_AMERICA	{Medium:Ethanol},{Expedition:Hoels Grønland ekspedisjon},{Station number:1101}																							
4078754405	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.549+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1930.0			1930-01-01/1930-12-31	1.0	365.0	['COUNTRY_INVALID']	2024-01-26T11:58:13.549+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24771'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)			Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F24771	F24771		UiO			Lok.?		4078754405	ZMO-Crustacea	urn:catalog:nhmo:F24771		2019-05-15T00:00:00.000+00:00					10000.0		Hoels Grønland ekspedisjon	Anonym									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			NORTH_AMERICA	{Medium:Ethanol},{Expedition:Hoels Grønland ekspedisjon},{Station number:1119}																							
3302786363	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:28.060+00:00	187	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1922.0	9.0	28.0	1922-09-28	271.0	271.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:28.060+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-54'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False				Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-54	Ch-54		TSZ			Ullsfjorden		3302786363	EVERT	urn:catalog:TSZ:EVERT:Ch-54	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2021-02-03T00:00:00.000+00:00		1.0				CECDFE40-D4DC-0FA3-E053-A876F0814F62	Tron Soot-Ryen	Nils Knaben									db9c8f41-0c88-465b-8f49-5e30583fe517	https://ror.org/00wge5k78					db9c8f41-0c88-465b-8f49-5e30583fe517			EUROPE						Nymphon gracilipes									Troms og Finnmark									
2274718874	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	GB	EML	2024-04-28T14:44:53.352+00:00	2024-04-29T09:15:51.391+00:00	239	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1900.0	8.0	17.0	1900-08-17	229.0	229.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-29T09:15:51.391+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:UMZC:Vertebrates:I.49930'}]	[]	[]	[]	09a9f7bc-f3a3-4274-a7e9-d97b5f412697	False				Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland	EUROPE		urn:catalog:UMZC:Vertebrates:I.49930	I.49930		UMZC			[Franz Josephs Fjord inner end of Myskoxefjord]		2274718874	Vertebrates	urn:catalog:UMZC:Vertebrates:I.49930	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2014-04-12T00:00:00.000+00:00		1.0							(in spirit)	1900 8 17		; East Greenland; ; ; ; ; ; [Franz Josephs Fjord inner end of Myskoxefjord]	PhysicalObject			;East Greenland;;;;;;		urn:lsid:biocol.org:col:34902				ANIMALIA:ARTHROPODA:ARACHNIDA::NYMPHONIDAE:Nymphon	urn:lsid:biocol.org:col:34903			NORTH_AMERICA				en						ICZN						native								
1318315189	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:12.186+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	56.45	-166.133	46.5	46.5	{}	North Pacific Ocean, Bering Sea	1893.0	8.0	9.0	1893-08-09	221.0	221.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:12.186+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33136374c-e217-4079-8c27-36de61e9c037'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/33136374c-e217-4079-8c27-36de61e9c037	USNM 79987		USNM			Pribilof Islands, St. George Island, East of	USFC/A3540	1318315189	IZ	http://n2t.net/ark:/65665/33136374c-e217-4079-8c27-36de61e9c037	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2015-03-25T17:12:00.000+00:00		2.0					United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)							North Pacific Ocean, Bering Sea, United States, Alaska	0174f5b3-da29-4967-b8dc-ce75ed53e35d	urn:lsid:biocol.org:col:34871		Degrees Minutes Seconds	3540	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																		Alaska									
4078760831	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.730+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	70.78	28.5			{}		1878.0	6.0	25.0	1878-06-25	176.0	176.0	['CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-26T11:58:16.730+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2291'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)		WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:nhmo:F2291	F2291		UiO			Tanafjord		4078760831	ZMO-Crustacea	urn:catalog:nhmo:F2291		2019-05-16T00:00:00.000+00:00		1.0			10000.0		Norske Nordhavs ekspedisjonen	Sars, Georg Ossian									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b				{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen},{Station number:261}																							
4078760832	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.730+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	78.26	15.55			{}		1878.0	8.0	22.0	1878-08-22	234.0	234.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-26T11:58:16.730+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2292'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)		WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		urn:catalog:nhmo:F2292	F2292		UiO			Advent bay, Svalbard		4078760832	ZMO-Crustacea	urn:catalog:nhmo:F2292		2019-05-16T00:00:00.000+00:00		1.0			10000.0		Norske Nordhavs ekspedisjonen	Sars, Georg Ossian									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			EUROPE	{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen}																Spitsbergen							
4078760833	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.730+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1878.0	8.0	14.0	1878-08-14	226.0	226.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-26T11:58:16.730+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2293'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:nhmo:F2293	F2293		UiO			St. 362, 363		4078760833	ZMO-Crustacea	urn:catalog:nhmo:F2293		2019-05-16T00:00:00.000+00:00		2.0			10000.0		Norske Nordhavs ekspedisjonen	Sars, Georg Ossian									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			EUROPE	{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen},{Station number:362, 363}																							
4078760823	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.729+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	70.9	-8.4			{}		1877.0	8.0	1.0	1877-08-01	213.0	213.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-26T11:58:16.729+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2289'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)		WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		urn:catalog:nhmo:F2289	F2289		UiO			Jan Mayen		4078760823	ZMO-Crustacea	urn:catalog:nhmo:F2289		2019-05-16T00:00:00.000+00:00		1.0			10000.0		Norske Nordhavs ekspedisjonen	Sars, Georg Ossian									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b				{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen},{Station number:223}																							
4078760829	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.730+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	70.9	-8.4			{}		1877.0	8.0	1.0	1877-08-01	213.0	213.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-26T11:58:16.730+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2290'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)		WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		urn:catalog:nhmo:F2290	F2290		UiO			Jan Mayen		4078760829	ZMO-Crustacea	urn:catalog:nhmo:F2290		2019-05-16T00:00:00.000+00:00		4.0			10000.0		Norske Nordhavs ekspedisjonen	Sars, Georg Ossian									35701276-4341-4879-a5ba-b503de15e45b	https://ror.org/01xtthb56					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b				{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen},{Station number:223}																							
