key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	recordNumber	identifier	scientificNameID	verbatimEventDate	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	gbifID	occurrenceID	taxonID	networkKeys	individualCount	decimalLatitude	decimalLongitude	depthAccuracy	modified	institutionKey	collectionKey	recordedBy	identifiedBy	geodeticDatum	catalogNumber	institutionCode	locality	fieldNumber	collectionCode	collectionID	sex	lifeStage	dateIdentified	stateProvince	datasetName	preparations	samplingProtocol	associatedReferences	language	type
3466772422	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862	1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:16.397+00:00	273	{}	HUMAN_OBSERVATION	PRESENT	5166755	1	54	354	9477065	6313	2118547	5166755	5166755	Ammothea tibialis Munilla, 2002	Ammothea tibialis Munilla, 2002	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea tibialis	Ammothea	tibialis	SPECIES	ACCEPTED	NE	425.0	ANTARCTICA	{}	2008.0	1.0	18.0	2008-01-18	18.0	18.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:16.397+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	5.0	Individuals	False	[{'identifier': '5933defb-26c7-4e78-8d05-d8267be31c89'}]	[]	[]	[]	False	ASAC_3010_0453	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 79	IU-2007-247	5933defb-26c7-4e78-8d05-d8267be31c89	urn:lsid:marinespecies.org:taxname:266325	1/18/2008	7000	https://biodiversity.org.au/afd/taxa/8e0c9c98-e223-47eb-a35a-f89cc738e6b1	Species	Ammothea tibialis	3466772422	5933defb-26c7-4e78-8d05-d8267be31c89	266325																											
4035812424	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.020+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/higherClassification': 'Ammothea;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/genus': 'Ammothea', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'sp.', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23611', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|31049', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arabi J.', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ammothea sp.'}, {'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '2002', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Ammothea;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Munilla, 2002', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|498858', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Ammothea', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'tibialis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|60390', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ammothea tibialis Munilla, 2002'}]}	PRESERVED_SPECIMEN	PRESENT	5166755	1	54	354	9477065	6313	2118547	5166755	5166755	Ammothea tibialis Munilla, 2002	Ammothea tibialis Munilla, 2002	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea tibialis	Ammothea	tibialis	SPECIES	ACCEPTED	NE	544.0		{}	2008.0	1.0	18.0	2008-01-18	18.0	18.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:40.020+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-247'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-247							4035812424	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-247		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0	-65.693818	140.538905	124.0	2014-03-18T17:09:00.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	IPEV-AAD-MNHN	Sabroux R.	WGS84	2007-247	MNHN	Terre Adélie	CEAMARC/79EV544	IU	10.15468/qgvvhd										
4036259915	7a498826-f762-11e1-a439-00145eb45e9a	e8eada63-4a33-44aa-b2fd-4f71efb222a0	2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2024-05-28T13:54:27.401+00:00	2024-05-28T13:55:05.470+00:00	360	{}	PRESERVED_SPECIMEN	PRESENT	5166755	1	54	354	9477065	6313	2118547	5166755	5166755	Ammothea tibialis Munilla, 2002	Ammothea tibialis Munilla, 2002	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea tibialis	Ammothea	tibialis	SPECIES	ACCEPTED	NE	354.4	ANTARCTICA	{}	2006.0	12.0	28.0	2006-12-28	362.0	362.0	['COORDINATE_INVALID', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-05-28T13:55:05.470+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'MCNB:MCNB-Art:MZB 2013-3710'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		Polarstern cruise XXIII/8, stn. 654-1	MCNB:MCNB-Art:MZB 2013-3710							4036259915	MCNB:MCNB-Art:MZB 2013-3710			1.0			1.799999999999983	2023-01-01T00:00:00.000+00:00	e3d4dcc4-81e2-444c-8a5c-41d1044b5381			López González, Pablo José|Cano-Sánchez, Esperanza		MZB 2013-3710	MCNB		ANT XXIII/8, campanya	MCNB-Art		FEMALE	Adult	2004-01-01T00:00:00	Elefant, illa	Museu de Ciències Naturals de Barcelona: MCNB-Art	animal sencer (alcohol etílic 70º)	draga BT	Cano-Sánchez, Esperanza; López González, Pablo José. New findings and a new species of the genus Ammothea (Pycnogonida, Ammotheidae), with an updated identification key to all Antarctic and sub-Antarctic species. Helgoland Marine Research, 2014, vol. 68, p. 155-168.	ca	Collection
318005298	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.668+00:00	124	{}	OCCURRENCE	PRESENT	5166755	1	54	354	9477065	6313	2118547	5166755	5166755	Ammothea tibialis Munilla, 2002	Ammothea tibialis Munilla, 2002	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea tibialis	Ammothea	tibialis	SPECIES	ACCEPTED	NE	710.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.668+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39638'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318005298					-62.0235	-60.4378	0.0						WGS84	39638	BAS			SOMBASE Pycnogonids											
