key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetID	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	fieldNotes	locality	gbifID	collectionCode	occurrenceID	networkKeys	typeStatus	collectionKey	datasetName	otherCatalogNumbers	preparations	acceptedNameUsage	institutionID	occurrenceRemarks
43716161	84c333ce-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56	6aca019f-ee9d-4088-859b-5a601d4b093f	299958e0-4c06-11d8-b290-b8a03c50a862	DK	EML	2023-01-08T13:17:14.590+00:00	2024-01-24T21:19:36.961+00:00	217	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117859	1	54	354	9477065	2013	2117630	2117859	2117859	Nymphon galatheae Fage, 1956	Nymphon galatheae Fage, 1956	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon galatheae	Nymphon	galatheae	SPECIES	ACCEPTED	NE	-36.1166	-178.533005	1750.0	5285.0	55.0	{}	1952.0	2.0	23.0	1952-02-23T00:00	54.0	54.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2009-09-30T00:00:00.000+00:00	2024-01-24T21:19:36.961+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMUC:Galathea II:Gal-II-256'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	False	37	Galathea II Danish Deep Sea Expedition 1950-52	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	urn:catalog:ZMUC:Galathea II:Gal-II-256	Gal-II-256	ZMUC	. Record published in http://www.zmuc.dk/InverWeb/	Kermadec Trench	43716161	Galathea II	urn:catalog:ZMUC:Galathea II:Gal-II-256									
43716165	84c333ce-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56	6aca019f-ee9d-4088-859b-5a601d4b093f	299958e0-4c06-11d8-b290-b8a03c50a862	DK	EML	2023-01-08T13:17:14.590+00:00	2024-01-24T21:19:36.961+00:00	217	{}	PRESERVED_SPECIMEN	12.0	PRESENT	2117859	1	54	354	9477065	2013	2117630	2117859	2117859	Nymphon galatheae Fage, 1956	Nymphon galatheae Fage, 1956	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon galatheae	Nymphon	galatheae	SPECIES	ACCEPTED	NE	-32.166599	-175.899994	1750.0	5875.0	25.0	{}	1952.0	2.0	18.0	1952-02-18T00:00	49.0	49.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2009-09-30T00:00:00.000+00:00	2024-01-24T21:19:36.961+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMUC:Galathea II:Gal-II-257'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	False	37	Galathea II Danish Deep Sea Expedition 1950-52	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	urn:catalog:ZMUC:Galathea II:Gal-II-257	Gal-II-257	ZMUC	4 male, 8 female. Record published in http://www.z	Kermadec Trench	43716165	Galathea II	urn:catalog:ZMUC:Galathea II:Gal-II-257									
2012925674	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:20:56.543+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Fage, L', 'http://purl.org/dc/terms/date': '1956', 'http://purl.org/dc/terms/source': 'Galathea Report', 'http://purl.org/dc/terms/title': 'Les Pycnogonides du genre Nymphon'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'syntype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': 'c6e5b21d-d948-f5f3-a513-627d9d22247f', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon galatheae Fage, 1956'}]}	PRESERVED_SPECIMEN		PRESENT	2117859	1	54	354	9477065	2013	2117630	2117859	2117859	Nymphon galatheae Fage, 1956	Nymphon galatheae Fage, 1956	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon galatheae	Nymphon	galatheae	SPECIES	ACCEPTED	NE						{}							[]	2016-08-11T00:00:00.000+00:00	2024-07-21T10:20:56.543+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '99a8d3cb-e745-4412-ae42-099219eb99c4'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	False				Pycnogonida		[]	[]			EUROPE	99a8d3cb-e745-4412-ae42-099219eb99c4	NHMD110665	NHMD			2012925674	IV	99a8d3cb-e745-4412-ae42-099219eb99c4	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	SYNTYPE	e4cac6b7-41e4-404d-b9b2-ea507703f671	Natural History Museum Denmark Invertebrate Zoology	PYC-006510	various	Nymphon galatheae	http://grbio.org/cool/mci8-ehqk	Type status checked 2003-2011, but may need reconfirmation. Galathea Report 2: 159-165. Labelled with correct number Mar. 2012.
318007678	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.951+00:00	124	{}	OCCURRENCE		PRESENT	2117859	1	54	354	9477065	2013	2117630	2117859	2117859	Nymphon galatheae Fage, 1956	Nymphon galatheae Fage, 1956	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon galatheae	Nymphon	galatheae	SPECIES	ACCEPTED	NE	-73.4733	-30.4483		3111.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.951+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22979'}]	[]	[]	[]		False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		22979	BAS			318007678	SOMBASE Pycnogonids										
