key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	typeStatus	references	datasetID	scientificNameID	bibliographicCitation
1322266592	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:16.212+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	MALE	2117370	1	54	354	9477065	6316	2117290	2117370	2117370	Anoplodactylus paradigitatus Child, 1988	Anoplodactylus paradigitatus Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus paradigitatus	Anoplodactylus	paradigitatus	SPECIES	ACCEPTED	NE	20.4333	121.97	0.75	0.75	ASIA	Batanes	{'level0': {'gid': 'PHL', 'name': 'Philippines'}, 'level1': {'gid': 'PHL.11_1', 'name': 'Batanes'}, 'level2': {'gid': 'PHL.11.1_1', 'name': 'Basco'}, 'level3': {'gid': 'PHL.11.1.2_1', 'name': 'Ihubok I'}}	North Pacific Ocean	North Pacific Ocean, Philippines, Batanes	1985	5	30	1985-05-30	150	150	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T09:30:00.000+00:00	2024-07-02T12:38:16.212+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e0061a5a-cc05-4ad6-bd92-33ea5cf2cc5f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	C. Child	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	NORTH_AMERICA	http://n2t.net/ark:/65665/3e0061a5a-cc05-4ad6-bd92-33ea5cf2cc5f	urn:lsid:biocol.org:col:34871	30 MAY 1985	unknown, from legacy	Batan Islands, Batan Island, Chanaryan Village, Just S Of Basco	Degrees Minutes Seconds	IZ	1322266592	http://n2t.net/ark:/65665/3e0061a5a-cc05-4ad6-bd92-33ea5cf2cc5f	USNM 228787	USNM	CAC-231	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					
1318075300	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:06.112+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2117370	1	54	354	9477065	6316	2117290	2117370	2117370	Anoplodactylus paradigitatus Child, 1988	Anoplodactylus paradigitatus Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus paradigitatus	Anoplodactylus	paradigitatus	SPECIES	ACCEPTED	NE	9.3278	123.314	2.0	0.0	ASIA	Negros Oriental	{}	North Pacific Ocean	North Pacific Ocean, Philippines, Negros Oriental	1978	6	26	1978-06-26	177	177	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T09:09:00.000+00:00	2024-07-02T12:37:06.112+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/326977d2f-1a54-4cba-907b-6cf5d8aaf566'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	NORTH_AMERICA	http://n2t.net/ark:/65665/326977d2f-1a54-4cba-907b-6cf5d8aaf566	urn:lsid:biocol.org:col:34871	26 JUN 1978	unknown, from legacy	Negros Island, Dumaguete	Degrees Minutes Seconds	IZ	1318075300	http://n2t.net/ark:/65665/326977d2f-1a54-4cba-907b-6cf5d8aaf566	USNM 228548	USNM	SP-22-1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	HOLOTYPE				
1321164228	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:42.311+00:00	395	{}	PRESERVED_SPECIMEN	8.0	PRESENT		2117370	1	54	354	9477065	6316	2117290	2117370	2117370	Anoplodactylus paradigitatus Child, 1988	Anoplodactylus paradigitatus Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus paradigitatus	Anoplodactylus	paradigitatus	SPECIES	ACCEPTED	NE	9.3278	123.314	2.0	0.0	ASIA	Negros Oriental	{}	North Pacific Ocean	North Pacific Ocean, Philippines, Negros Oriental	1978	6	26	1978-06-26	177	177	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T09:09:00.000+00:00	2024-07-02T12:39:42.311+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3af343981-34fa-425a-9a37-9989380e2713'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	NORTH_AMERICA	http://n2t.net/ark:/65665/3af343981-34fa-425a-9a37-9989380e2713	urn:lsid:biocol.org:col:34871	26 JUN 1978	unknown, from legacy	Negros Island, Dumaguete	Degrees Minutes Seconds	IZ	1321164228	http://n2t.net/ark:/65665/3af343981-34fa-425a-9a37-9989380e2713	USNM 228549	USNM	SP-22-1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	PARATYPE				
4055738809	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:08.479+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2117370	1	54	354	9477065	6316	2117290	2117370	2117370	Anoplodactylus paradigitatus Child, 1988	Anoplodactylus paradigitatus Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus paradigitatus	Anoplodactylus	paradigitatus	SPECIES	ACCEPTED	NE	9.33	123.31	2.0		ASIA		{'level0': {'gid': 'PHL', 'name': 'Philippines'}, 'level1': {'gid': 'PHL.52_1', 'name': 'Negros Oriental'}, 'level2': {'gid': 'PHL.52.20_1', 'name': 'Sibulan'}, 'level3': {'gid': 'PHL.52.20.1_1', 'name': 'Agan-An'}}			1978	6	26	1978-06-26	177	177	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:08.479+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1630'}]	[]	[]	[]			True					WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1630				Bohol Sea		WoRMS type localities	4055738809	WoRMS Editorial Board:WoRMS type localities:sm_id_1630	sm_id_1630	WoRMS Editorial Board				HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=1630	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239511	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus paradigitatus</i> Child, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239511
