key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	islandGroup	depth	depthAccuracy	stateProvince	higherGeography	typeStatus	modified	datasetName	verbatimEventDate	locationID	higherClassification	rightsHolder	nomenclaturalCode	island	eventRemarks	verbatimLocality	language	type	disposition	accessRights	verbatimTaxonRank
4399691261	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.208+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117426	1	54	354	9477065	6316	2117423	2117426	2117426	Pycnosomia strongylocentroti (Losina-Losinsky, 1933)	Pycnosomia strongylocentroti (Losina-Losinsky, 1933)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Pycnosomia	Pycnosomia strongylocentroti	Pycnosomia	strongylocentroti	SPECIES	ACCEPTED	NE	27.0075861	-111.399009	{}	Pacific Ocean	1990.0	10.0	11.0	1990-10-11	284.0	284.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.208+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'a93e96ce-6512-485c-9a71-d009667fd815'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	EUROPE	RV Akademik Mstislav Keldysh_cruise 22_st.2361	a93e96ce-6512-485c-9a71-d009667fd815	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Guaymas Basin, south part	2361	OBFc	4399691261	a93e96ce-6512-485c-9a71-d009667fd815	2024.0 - 2038.0 m	INV0000936	IORAS	IORAS	cruise 22	fd699988-ab5d-4737-9443-9085cea191d2																					
4399691466	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.013+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	2117426	1	54	354	9477065	6316	2117423	2117426	2117426	Pycnosomia strongylocentroti (Losina-Losinsky, 1933)	Pycnosomia strongylocentroti (Losina-Losinsky, 1933)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Pycnosomia	Pycnosomia strongylocentroti	Pycnosomia	strongylocentroti	SPECIES	ACCEPTED	NE	52.0326721	-174.0310008	{}	Pacific Ocean	1960.0	7.0	21.0	1960-07-21	203.0	203.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.013+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '544e69c3-9b2b-42cc-b9df-d9efc6759aac'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False		Turpaeva, Elena	EtOH 75%		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	EUROPE	__st.26a	544e69c3-9b2b-42cc-b9df-d9efc6759aac	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Aleutian Islands	26a	OBFc	4399691466	544e69c3-9b2b-42cc-b9df-d9efc6759aac	69.0 m	INV0000935	IORAS	IORAS		fd699988-ab5d-4737-9443-9085cea191d2	Aleutian Islands																				
1319653635	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:56.461+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338326	1	54	354	9477065	6316	2117423	2117426	2117426	Pigrogromitus robustus Hilton, 1942	Pycnosomia strongylocentroti (Losina-Losinsky, 1933)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Pycnosomia	Pycnosomia strongylocentroti	Pigrogromitus	robustus	SPECIES	SYNONYM	NE			{}	North Pacific Ocean, Bering Sea	1874.0			1874			['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:56.461+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36c68c7e2-5378-4299-9647-8611608957de'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	W. Dall	Hilton, W. A.	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/36c68c7e2-5378-4299-9647-8611608957de	urn:lsid:biocol.org:col:34871	Aleutian Islands, Fox Islands, Unalaska Island, Captains Harbor		IZ	1319653635	http://n2t.net/ark:/65665/36c68c7e2-5378-4299-9647-8611608957de		USNM 13358	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		16.0	0.0	Alaska	North Pacific Ocean, Bering Sea, United States, Alaska	HOLOTYPE	2014-10-20T12:30:00.000+00:00	NMNH Extant Biology	-- --- 1874	850(1189)	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchoidea										
38045911	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:15.718+00:00	336	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338326	1	54	354	9477065	6316	2117423	2117426	2117426	Pigrogromitus robustus Hilton, 1942	Pycnosomia strongylocentroti (Losina-Losinsky, 1933)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Pycnosomia	Pycnosomia strongylocentroti	Pigrogromitus	robustus	SPECIES	SYNONYM	NE			{}	Pacific Ocean							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:15.718+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '86be1c87-6e21-46ed-82e7-1bb22d35ccef'}]	[]	[]	[]	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72	False		C.A. Child, 1969	1 alcoholic			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		86be1c87-6e21-46ed-82e7-1bb22d35ccef		Pearl Harbor		S	38045911	86be1c87-6e21-46ed-82e7-1bb22d35ccef		8606	BPBM	BPBM									2012-01-18T00:00:00.000+00:00	Bishop Museum Marine Invertebrates Specimens	11 March 1948			Bernice Pauahi Bishop Museum	ICZN	Oahu	from barge in dry dock	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Pearl Harbor	en	PhysicalObject	in collection	http://www.vertnet.org/resources/norms.html	Species
