key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	nomenclaturalStatus	identifier	combinationAuthors	municipality	locality	gbifID	occurrenceID	taxonID	verbatimScientificName	institutionCode	namePublishedIn	http://unknown.org/verbatimLabel	combinationYear	canonicalName
2575116366	7c160556-e0e1-4fd6-85e1-1f6fa0ab87d7	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-21T04:20:37.044+00:00	2024-07-21T05:26:19.093+00:00	224	{}	MATERIAL_CITATION	1	PRESENT	10794796	1	54	354	9477065	2014	2117211	10794796	10794796	Pycnogonum granulatum D.Lee & W.Kim, 2020	Pycnogonum granulatum D.Lee & W.Kim, 2020	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum granulatum	Pycnogonum	granulatum	SPECIES	ACCEPTED	NE	22.681944	121.488304	18.0	ASIA	{}	2016	5	24	2016-05-24	145	145	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-21T05:26:19.093+00:00	https://treatment.plazi.org/id/03D687D47C0A4132FF51F450FAF4D6CE#3B173C9F7C0A4135FE51F4ACFC02D4EA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03D687D47C0A4132FF51F450FAF4D6CE.mc.3B173C9F7C0A4135FE51F4ACFC02D4EA'}]	[]	[]	[]	False	WGS84	Pycnogonida	TW	[]	[]	ASIA	Chinese Taipei	EUROPE	spec. nov.	03D687D47C0A4132FF51F450FAF4D6CE.mc.3B173C9F7C0A4135FE51F4ACFC02D4EA	Lee & Kim	Green Island	Gong Guan Bi	2575116366	03D687D47C0A4132FF51F450FAF4D6CE.mc.3B173C9F7C0A4135FE51F4ACFC02D4EA	03D687D47C0A4132FF51F450FAF4D6CE.taxon	Pycnogonum (Nulloviger) granulatum	SCUBA	Lee, Damin, Kim, Won (2020): New species of Pycnogonum (Pycnogonida: Pycnogonidae) from Green Island Taiwan, with an additional note on the holotype of P. spatium. Zootaxa 4750 (1): 122-130, DOI: 10.11646/zootaxa.4750.1.6	Holotype, male, ASIZCH 000073, Gong Guan Bi diving point, Green Island, Taiwan, 22 ° 40 ’ 55.0 ” N, 121 ° 29 ’ 17.9 ” E, 18 m, SCUBA, Damin Lee, 24 May 2016.	2020	Pycnogonum (Nulloviger) granulatum
