key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	associatedOccurrences	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode
3386517545	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.346+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	11129922	1	54	354	9477065	3254684	2117433	11129922	11129922	Pallenopsis obstaculumsuperavit Dömel & Melzer, 2019	Pallenopsis obstaculumsuperavit Dömel & Melzer, 2019	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis obstaculumsuperavit	Pallenopsis	obstaculumsuperavit	SPECIES	ACCEPTED	NE	-53.3997	-42.6683	223.0	299.7	15.0	{}	2011	2	14	2011-02-14	45	45	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.346+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'PS77_211-6.1.3'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'http://v3.boldsystems.org/pics/DSPYC/_DSC1945+1318524234.JPG'}, {'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'http://v3.boldsystems.org/pics/DSPYC/_DSC1944+1318524138.JPG'}]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jana Domel	96% ethanol	Agassiz trawl|https://epic.awi.de/id/eprint/30175/1/644-2012%20ANT27-3%20RKnust.pdf	WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE	"""same as"":""https://v3.boldsystems.org/index.php/API_Public/combined?ids=DSPYC028-11"""	PS77	PS77_211-6.1.3	urn:lsid:marinespecies.org:taxname:1531981	https://ror.org/01rhff309	14/02/2011	LINESTRING (-42.668 -53.40167, -42.6685 -53.39766667)	PS77_PS77/211-6	en	3386517545	PS77_211-6.1.3	PhysicalObject	PS77_211-6.1.3	BAS
