key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	nameAccordingTo	parentEventID	collectionID
4444205470	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.084+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	2117915	1	54	354	9477065	6314	2117901	2117915	2117915	Pantopipetta brevipilata Turpaeva, 1990	Pantopipetta brevipilata Turpaeva, 1990	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta brevipilata	Pantopipetta	brevipilata	SPECIES	ACCEPTED	NE	-56.783276	-24.9337466	{}	Atlantic Ocean	1971	12	5	1971-12-05	339	339	HOLOTYPE	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.084+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e8e6262e-e914-4893-b913-4ab10e0027f9'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002348.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002348label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE	RV Akademik Kurchatov_cruise 11_st.898	e8e6262e-e914-4893-b913-4ab10e0027f9	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	898	OBFc	4444205470	e8e6262e-e914-4893-b913-4ab10e0027f9	6150.0 - 6052.0 m	INV0002348	IORAS	IORAS	Turpaeva, E.P. (1990). Pycnogonida from Southern Atlantic. Trudy Instituta Okeanologii 126: 108-126.	cruise 11	fd699988-ab5d-4737-9443-9085cea191d2
4444433313	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d		da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:42.270+00:00	141	{}	PRESERVED_SPECIMEN	1	PRESENT	2117915	1	54	354	9477065	6314	2117901	2117915	2117915	Pantopipetta brevipilata Turpaeva, 1990	Pantopipetta brevipilata Turpaeva, 1990	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta brevipilata	Pantopipetta	brevipilata	SPECIES	ACCEPTED	NE	-56.783276	-24.9337466	{}		1971	12	5	1971-12-05	339	339	HOLOTYPE	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-04-16T14:00:42.270+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e8e6262e-e914-4893-b913-4ab10e0027f9'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002348.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002348label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE	RV Akademik Kurchatov_cruise 11_st.898	e8e6262e-e914-4893-b913-4ab10e0027f9	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	898	OBFc	4444433313	e8e6262e-e914-4893-b913-4ab10e0027f9	6150.0 - 6052.0 m	INV0002348	IORAS	IORAS	Turpaeva, E.P. (1990). Pycnogonida from Southern Atlantic. Trudy Instituta Okeanologii 126: 108-126.	cruise 11	fd699988-ab5d-4737-9443-9085cea191d2
