key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	acceptedNameUsage	institutionID	institutionCode	locality	gbifID	occurrenceRemarks	collectionCode	occurrenceID	decimalLatitude	decimalLongitude	depth	continent	references	datasetID	geodeticDatum	countryCode	gbifRegion	country	scientificNameID	bibliographicCitation	individualCount	identifiedBy	fieldNumber	collectionID
2012925778	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:16:40.429+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Stock, J.', 'http://purl.org/dc/terms/date': '1956', 'http://purl.org/dc/terms/source': 'Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening', 'http://purl.org/dc/terms/title': 'Tropical and subtropical Pycnogonida, chiefly from South Africa'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '769e27a1-59fa-4a1e-b37b-2413aecde436', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Hannonia spinipes Stock, 1956'}]}	PRESERVED_SPECIMEN	PRESENT	5166715	1	54	354	9477065	6313	2118015	5166715	5166715	Hannonia spinipes Stock, 1956	Hannonia spinipes Stock, 1956	Animalia	Arthropoda	Pantopoda	Ammotheidae	Hannonia	Hannonia spinipes	Hannonia	spinipes	SPECIES	ACCEPTED	NE	{}	Western Indian Ocean, South Africa WIO	1929.0	8.0	22.0	1929-08-22	234.0	234.0	HOLOTYPE	['COUNTRY_INVALID']	2020-04-25T00:00:00.000+00:00	2024-07-21T10:16:40.429+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b864b795-9f2a-4f96-8bf4-8e16bc845537'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	True	Natural History Museum Denmark Invertebrate Zoology	PYC-008190	70% EtOH|slide, unspec - 1	Pycnogonida	[]	[]	EUROPE	b864b795-9f2a-4f96-8bf4-8e16bc845537	NHMD110701	Hannonia spinipes	http://grbio.org/cool/mci8-ehqk	NHMD	Off Durban, South Africa	2012925778	MKB05: The locality data are from the description. Type status checked 2003-2011, but may need reconfirmation. Labelled with correct number Mar. 2012.	IV	b864b795-9f2a-4f96-8bf4-8e16bc845537																
4055769507	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:13.302+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	5166715	1	54	354	9477065	6313	2118015	5166715	5166715	Hannonia spinipes Stock, 1956	Hannonia spinipes Stock, 1956	Animalia	Arthropoda	Pantopoda	Ammotheidae	Hannonia	Hannonia spinipes	Hannonia	spinipes	SPECIES	ACCEPTED	NE	{}		1929.0	8.0	22.0	1929-08-22	234.0	234.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:13.302+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_982'}]	[]	[]	[]			True				Pycnogonida	[]	[]	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_982	sm_id_982			WoRMS Editorial Board	Indian Ocean	4055769507		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_982	-29.87	31.02	64.0	AFRICA	http://www.marinespecies.org/aphia.php?p=specdetails&id=982	https://marineinfo.org/id/dataset/5184	WGS84	ZA	AFRICA	South Africa	urn:lsid:marinespecies.org:taxname:240123	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Hannonia spinipes</i> Stock, 1956. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240123				
473961388	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:55.162+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1956', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Hannonia;Ascorhynchoidea Incertae Sedis;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1956', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|124294', 'http://rs.tdwg.org/dwc/terms/family': 'Ascorhynchoidea Incertae Sedis', 'http://rs.tdwg.org/dwc/terms/genus': 'Hannonia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spinipes', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|17320', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Hannonia spinipes Stock, 1956'}]}	PRESERVED_SPECIMEN	PRESENT	5166715	1	54	354	9477065	6313	2118015	5166715	5166715	Hannonia spinipes Stock, 1956	Hannonia spinipes Stock, 1956	Animalia	Arthropoda	Pantopoda	Ammotheidae	Hannonia	Hannonia spinipes	Hannonia	spinipes	SPECIES	ACCEPTED	NE	{}									['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:14:52.000+00:00	2024-07-24T12:24:55.162+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-1749'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False				Pycnogonida	[]	[]	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-1749	2009-1749			MNHN		473961388		IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-1749													2.0	Arnaud F.	No data	10.15468/qgvvhd
1019678865	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:42.052+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1956', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Hannonia;Ascorhynchoidea Incertae Sedis;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1956', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|220678', 'http://rs.tdwg.org/dwc/terms/family': 'Ascorhynchoidea Incertae Sedis', 'http://rs.tdwg.org/dwc/terms/genus': 'Hannonia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spinipes', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|17320', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Hannonia spinipes Stock, 1956'}]}	PRESERVED_SPECIMEN	PRESENT	5166715	1	54	354	9477065	6313	2118015	5166715	5166715	Hannonia spinipes Stock, 1956	Hannonia spinipes Stock, 1956	Animalia	Arthropoda	Pantopoda	Ammotheidae	Hannonia	Hannonia spinipes	Hannonia	spinipes	SPECIES	ACCEPTED	NE	{}									['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:14:48.000+00:00	2024-07-24T12:24:42.052+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5015'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False				Pycnogonida	[]	[]	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5015	2009-5015			MNHN		1019678865		IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5015													1.0	Arnaud F.		10.15468/qgvvhd
