key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	catalogNumber	institutionCode	gbifID	collectionCode	individualCount	waterBody	institutionKey	collectionKey	recordedBy	identifiedBy	preparations	samplingProtocol	eventID	identifier	institutionID	locality	fieldNumber	occurrenceID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	typeStatus	nameAccordingTo	sex	depthAccuracy	stateProvince	higherGeography	modified	datasetName	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	locationID	continent
1319934937	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:47.968+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE				{}	1904.0	3.0	11.0	1904-03-11	71.0	71.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:47.968+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/378e0dd18-c00b-465b-9cc0-1713e5335c59'}]	[]	[]	[]	False		Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA	USNM 79953	USNM	1319934937	IZ	1.0	North Pacific Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)			http://n2t.net/ark:/65665/378e0dd18-c00b-465b-9cc0-1713e5335c59	urn:lsid:biocol.org:col:34871	Coronado Islands, South Coronado Island	USFC/A4341	http://n2t.net/ark:/65665/378e0dd18-c00b-465b-9cc0-1713e5335c59	Multiple depths recorded: 0, 266-323			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					Baja California	North Pacific Ocean, Mexico, Baja California	2015-06-05T14:53:00.000+00:00	NMNH Extant Biology				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	4341	NORTH_AMERICA
1321596292	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:45.478+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE				{}	1904.0	3.0	10.0	1904-03-10	70.0	70.0	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:45.478+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c24e72e9-b726-47f9-b951-ada181112f2a'}]	[]	[]	[]	False		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	USNM 77072	USNM	1321596292	IZ	13.0	North Pacific Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)			http://n2t.net/ark:/65665/3c24e72e9-b726-47f9-b951-ada181112f2a	urn:lsid:biocol.org:col:34871	San Diego, Point Loma	USFC/A4339	http://n2t.net/ark:/65665/3c24e72e9-b726-47f9-b951-ada181112f2a	Multiple depths recorded: 0, 287-369, 50-150			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					California	North Pacific Ocean, United States, California	2015-06-05T14:28:00.000+00:00	NMNH Extant Biology				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	4339	
1322651653	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:08.466+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE				{}	1904.0	3.0	2.0	1904-03-02	62.0	62.0	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:08.466+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f10dacb3-dde7-4553-a9f0-296d9da5d186'}]	[]	[]	[]	False		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	USNM 123145	USNM	1322651653	IZ	1.0	North Pacific Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	United States Fish Commission	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)			http://n2t.net/ark:/65665/3f10dacb3-dde7-4553-a9f0-296d9da5d186	urn:lsid:biocol.org:col:34871	San Diego, Point Loma	USFC/A4306	http://n2t.net/ark:/65665/3f10dacb3-dde7-4553-a9f0-296d9da5d186				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					California	North Pacific Ocean, United States, California	2020-11-06T11:42:00.000+00:00	NMNH Extant Biology				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	4306	
1317519843	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:39.775+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE			507.5	{}	1904.0	4.0	13.0	1904-04-13	104.0	104.0	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:39.775+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30e0ec911-242b-4d90-81c1-0bbe6fb211dd'}]	[]	[]	[]	False		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	USNM 77065	USNM	1317519843	IZ	3.0	North Pacific Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)			http://n2t.net/ark:/65665/30e0ec911-242b-4d90-81c1-0bbe6fb211dd	urn:lsid:biocol.org:col:34871	Channel Islands, San Nicolas Island, East of	USFC/A4423	http://n2t.net/ark:/65665/30e0ec911-242b-4d90-81c1-0bbe6fb211dd				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				112.5	California	North Pacific Ocean, United States, California	2015-06-11T15:18:00.000+00:00	NMNH Extant Biology				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	4423	
1317633021	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:51.862+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE			501.0	{}	1904.0	4.0	12.0	1904-04-12	103.0	103.0	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:51.862+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3130bda5b-abf3-4093-801e-62256e9dd019'}]	[]	[]	[]	False		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	USNM 77066	USNM	1317633021	IZ	7.0	North Pacific Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)			http://n2t.net/ark:/65665/3130bda5b-abf3-4093-801e-62256e9dd019	urn:lsid:biocol.org:col:34871	Channel Islands, Santa Barbara Island, NE of	USFC/A4418	http://n2t.net/ark:/65665/3130bda5b-abf3-4093-801e-62256e9dd019				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				66.0	California	North Pacific Ocean, United States, California	2017-07-26T14:14:00.000+00:00	NMNH Extant Biology				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	4418	
1318253218	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:28.078+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE			507.5	{}	1904.0	4.0	13.0	1904-04-13	104.0	104.0	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:28.078+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32e77aa0b-e579-4f0d-a702-f60c13151edf'}]	[]	[]	[]	False		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	USNM 79952	USNM	1318253218	IZ	1.0	North Pacific Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)			http://n2t.net/ark:/65665/32e77aa0b-e579-4f0d-a702-f60c13151edf	urn:lsid:biocol.org:col:34871	Channel Islands, San Nicolas Island, East of	USFC/A4423	http://n2t.net/ark:/65665/32e77aa0b-e579-4f0d-a702-f60c13151edf				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				112.5	California	North Pacific Ocean, United States, California	2015-06-11T15:18:00.000+00:00	NMNH Extant Biology				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	4423	
1318498126	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:21.607+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE	32.7472	-117.812		{}	1904.0	4.0	7.0	1904-04-07	98.0	98.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:21.607+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3394f2489-459c-4200-a553-95805b8ce593'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	USNM 77068	USNM	1318498126	IZ	12.0	North Pacific Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)			http://n2t.net/ark:/65665/3394f2489-459c-4200-a553-95805b8ce593	urn:lsid:biocol.org:col:34871	San Diego	USFC/A4399	http://n2t.net/ark:/65665/3394f2489-459c-4200-a553-95805b8ce593	Multiple depths recorded: 0, 264-285			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					California	North Pacific Ocean, United States, California	2015-06-09T16:33:00.000+00:00	NMNH Extant Biology			Degrees Minutes Seconds	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	4399	
1319031337	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:31.746+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE			341.5	{}	1904.0	4.0	11.0	1904-04-11	102.0	102.0	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:31.746+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/350e489de-8921-4d7d-9d7b-f66f50ab2dc8'}]	[]	[]	[]	False		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	USNM 77067	USNM	1319031337	IZ	1.0	North Pacific Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)			http://n2t.net/ark:/65665/350e489de-8921-4d7d-9d7b-f66f50ab2dc8	urn:lsid:biocol.org:col:34871	Channel Islands, Santa Catalina Island	USFC/A4410	http://n2t.net/ark:/65665/350e489de-8921-4d7d-9d7b-f66f50ab2dc8				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				15.5	California	North Pacific Ocean, United States, California	2017-07-26T14:14:00.000+00:00	NMNH Extant Biology				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	4410	
1321430865	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:35.674+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE			475.5	{}	1904.0	4.0	12.0	1904-04-12	103.0	103.0	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:35.674+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bafe9e29-8265-4823-a9a6-2615a24c705f'}]	[]	[]	[]	False		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	USNM 77069	USNM	1321430865	IZ	20.0	North Pacific Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)			http://n2t.net/ark:/65665/3bafe9e29-8265-4823-a9a6-2615a24c705f	urn:lsid:biocol.org:col:34871	Channel Islands, San Nicolas Island, East of	USFC/A4421	http://n2t.net/ark:/65665/3bafe9e29-8265-4823-a9a6-2615a24c705f				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				56.5	California	North Pacific Ocean, United States, California	2015-06-11T15:23:00.000+00:00	NMNH Extant Biology				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	4421	
1322619459	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.460+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE			507.5	{}	1904.0	4.0	13.0	1904-04-13	104.0	104.0	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:53.460+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3efa06933-7235-4dee-9c08-97c646f37eca'}]	[]	[]	[]	False		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	USNM 79951	USNM	1322619459	IZ	1.0	North Pacific Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)			http://n2t.net/ark:/65665/3efa06933-7235-4dee-9c08-97c646f37eca	urn:lsid:biocol.org:col:34871	Channel Islands, San Nicolas Island, East of	USFC/A4423	http://n2t.net/ark:/65665/3efa06933-7235-4dee-9c08-97c646f37eca				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				112.5	California	North Pacific Ocean, United States, California	2015-06-11T15:18:00.000+00:00	NMNH Extant Biology				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	4423	
774192682	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:37.406+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1939', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Hedgpethia;Colossendeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hedgpeth, 1939)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|171096', 'http://rs.tdwg.org/dwc/terms/family': 'Colossendeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Hedgpethia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'californica', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22475', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Hedgpethia californica (Hedgpeth, 1939)'}]}	PRESERVED_SPECIMEN	PRESENT	2117611	1	54	354	9477065	2012	2117604	2117611	2117611	Hedgpethia californica (Hedgpeth, 1939)	Hedgpethia californica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia californica	Hedgpethia	californica	SPECIES	ACCEPTED	NE				{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:37.406+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3059'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE	2009-3059	MNHN	774192682	IU	2.0		6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954		Arnaud F.				http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3059				http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3059				10.15468/qgvvhd							2016-06-29T17:13:12.000+00:00							
