key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	verbatimEventDate	institutionCode	locationID	locality	gbifID	collectionCode	occurrenceID	higherClassification	collectionID	decimalLatitude	decimalLongitude	geodeticDatum
1322169370	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:51.097+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118369	1	54	354	9477065	4338615	2118315	2118369	2118369	Ascorhynchus simplex Nakamura & Child, 1991	Ascorhynchus simplex Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus simplex	Ascorhynchus	simplex	SPECIES	ACCEPTED	NE	116.0	6.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1985.0	7.0	10.0	1985-07-10	191.0	191.0	HOLOTYPE	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:22:00.000+00:00	2024-07-02T12:39:51.097+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3dbbb9ee2-31e7-4a42-a310-1929679d3aea'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3dbbb9ee2-31e7-4a42-a310-1929679d3aea	USNM 234466	urn:lsid:biocol.org:col:34871	10 JUL 1985	USNM	6-2	Honshu Island, Miura Peninsula, Sagami Bay, Off Misaki	1322169370	IZ	http://n2t.net/ark:/65665/3dbbb9ee2-31e7-4a42-a310-1929679d3aea	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			
318004314	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.094+00:00	124	{}	OCCURRENCE		PRESENT		2118369	1	54	354	9477065	4338615	2118315	2118369	2118369	Ascorhynchus simplex Nakamura & Child, 1991	Ascorhynchus simplex Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus simplex	Ascorhynchus	simplex	SPECIES	ACCEPTED	NE	1586.0	0.0	{}										['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.094+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22072'}]	[]	[]	[]			False				Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		22072			BAS			318004314	SOMBASE Pycnogonids				-45.7633	174.5083	WGS84
