key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	combinationAuthors	verbatimScientificName	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	distanceFromCentroidInMeters	institutionCode	networkKeys	depth	depthAccuracy	modified	institutionKey	collectionKey	identifiedBy	catalogNumber	fieldNumber	collectionCode	collectionID	verbatimLocality	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	stateProvince	otherCatalogNumbers	samplingProtocol	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	higherGeography	higherClassification	recordedBy	institutionID	preparations	rightsHolder	nomenclaturalCode	verbatimEventDate	waterBody	datasetName	locationID	habitat	lifeStage	georeferenceProtocol	verbatimCoordinateSystem	eventRemarks	language	type	occurrenceRemarks	verbatimDepth	typeStatus	datasetID	scientificNameID	bibliographicCitation	municipality	originalNameUsage	county	identificationVerificationStatus	associatedReferences	http://unknown.org/orders	http://unknown.org/language	elevationAccuracy	associatedSequences
1945782856	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:53.783+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1954', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1954', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|414757', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'glandulifer', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25284', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus glandulifer Stock, 1954'}]}	PRESERVED_SPECIMEN	1.0	PRESENT		2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE	14.601111	-61.065833		NORTH_AMERICA	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.1_1', 'name': 'Fort-de-France'}, 'level2': {'gid': 'MTQ.1.1_1', 'name': 'Fort-de-France'}}	2016.0	9.0	29.0	2016-09-29	273.0	273.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:53.783+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-877'}]	[]	[]	[]	True	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-877			Baie de Fort-de-France	1945782856	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-877					1889.620492415014	MNHN	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	0.5	0.5	2018-11-26T11:32:13.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	Sabroux R.	2016-877	MADIBENTHOS/AM034	IU	10.15468/qgvvhd	Port du fort St-Louis																																															
1945782876	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:53.886+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1954', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1954', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|414781', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'glandulifer', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25284', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus glandulifer Stock, 1954'}]}	PRESERVED_SPECIMEN	1.0	PRESENT		2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE	14.55	-61.061666		NORTH_AMERICA	{}	2016.0	9.0	7.0	2016-09-07	251.0	251.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:53.886+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-901'}]	[]	[]	[]	True	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-901			Baie de Fort-de-France	1945782876	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-901						MNHN	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2.0		2018-11-26T11:40:11.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	Sabroux R.	2016-901	MADIBENTHOS/AB104	IU	10.15468/qgvvhd	Anses Marettes																																															
2973673784	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:38.270+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	MALE	2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE	-32.68499	152.22666		OCEANIA	{}	2006.0	3.0	8.0	2006-03-08	67.0	67.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:38.270+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a259f457-0de9-4e03-88b6-edfce35a1506'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	a259f457-0de9-4e03-88b6-edfce35a1506				2973673784	a259f457-0de9-4e03-88b6-edfce35a1506						AM	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']				9cfe8cbf-35ff-4d93-b932-cb05d91b7922		Arango, Dr Claudia - Queensland Museum	P.104496		Invertebrates - Marine & Other		north-east side of Cabbage Tree Island, north-east of Port Stephens	2019-01-01T00:00:00	1e-05	100.0	New South Wales	ecatalogue.irn:2464652|urn:catalog:AM:Invertebrates - Marine & Other:P.104496	hand collected on SCUBA	urn:australianmuseum.net.au:Events:1098164	Anoplodactylus glandulifer Stock, 1954	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	ecatalogue.LocCollectionEventLocal: [NSW 2884] Australia, New South Wales, north-east side of Cabbage Tree Island, north-east of Port Stephens (32° 41' 06 S, 152° 13' 36 E) 08/03/2006 - 08/03/2006, Keable, Dr Stephen John - Australian Museum - Marine Invertebrates(Collector), Fraser, Ms C;	https://biodiversity.org.au/afd/taxa/06a51cea-ce0f-497e-b391-0e4911ffc261	Anoplodactylus glandulifer	Stock, 1954																																	
1057337746	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:12.822+00:00	391	{}	PRESERVED_SPECIMEN	1.0	PRESENT		2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE				ASIA	{}	1997.0	11.0	8.0	1997-11-08	312.0	312.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:12.822+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3671829'}]	[]	[]	[]	False		Pycnogonida	AE	[]	[]	ASIA	United Arab Emirates	EUROPE	3671829			Dalma Island ferry  terminal, Jebel Dhanna.	1057337746	060eda13-d302-4444-a333-0e995fd91e0e						NHMUK	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']				1d808a7c-1f9e-4379-9616-edb749ecf10e		Dr Roger Bamber	2000.1867		ZOO						Abu Dhabi	NHMUK:ecatalogue:3671829					"{""associatedMediaCount"": null, ""barcode"": ""011069108"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180305217000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Anoplodactylus glandulifer Stock, 1954"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057337746"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS 80%"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"					Asia; United Arab Emirates; Abu Dhabi	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Phoxichilidoidea; Phoxichilidiidae																															
1122941064	afaa80a2-6167-47e1-baae-5450206d07dd	0674aea0-a7e1-11d8-9534-b8a03c50a862	6038e54e-f762-11e1-a439-00145eb45e9a	0674aea0-a7e1-11d8-9534-b8a03c50a862	DE	BIOCASE	2024-06-07T15:52:29.772+00:00	2024-06-07T15:53:04.644+00:00	349	{}	PRESERVED_SPECIMEN		PRESENT		2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE				ASIA	{}	1991.0	4.0	1.0	1991-04-01	91.0	91.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'REFERENCES_URI_INVALID', 'COLLECTION_MATCH_NONE']	2024-06-07T15:53:04.644+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.snsb.info/zsm/collection_zsm/545214/610348/498625'}]	[]	[]	[]	False		Pycnogonida	MY	[]	[]	ASIA	Malaysia	EUROPE	http://id.snsb.info/zsm/collection_zsm/545214/610348/498625			Pulau Babi Besar	1122941064	http://id.snsb.info/zsm/collection_zsm/545214/610348/498625						SNSB-ZSM	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']				774f65a5-ed87-4356-9515-ea9fd8d68650			ZSM-A-20071684 / 610348 / 498625		ZSMarthrovariacoll																			Müller, Hans-Georg	http://grscicoll.org/institution/bavarian-state-collection-zoology																													
2434363453	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:33.079+00:00	393	{}	PRESERVED_SPECIMEN	12.0	PRESENT		2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE				ASIA	{}	1991.0	11.0	29.0	1991-11-29	333.0	333.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:33.079+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200237@CRS'}]	[]	[]	[]	False		Pycnogonida	OM	[]	[]	ASIA	Oman	EUROPE	ZMA.PYC.200237@CRS				2434363453	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200237							['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			2019-03-08T00:00:00.000+00:00	0e919a55-08d3-4bd2-aec1-200858fafd92		Stock J.H.	ZMA.PYC.200237		Chelicerata and Myriapoda																		Animalia|Phoxichilidiidae 	R. G.Moolenbeek & H. Dekker	Naturalis Biodiversity Center	WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	29 nov 1991																									
2434365445	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:39.552+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT		2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE				ASIA	{}	1991.0	11.0	21.0	1991-11-21	325.0	325.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:39.552+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3545@CRS'}]	[]	[]	[]	False		Pycnogonida	OM	[]	[]	ASIA	Oman	EUROPE	ZMA.PYC.3545@CRS				2434365445	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3545							['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			2019-03-08T00:00:00.000+00:00	0e919a55-08d3-4bd2-aec1-200858fafd92		Stock J.H.	ZMA.PYC.3545		Chelicerata and Myriapoda																		Animalia|Phoxichilidiidae 	Moolenbeek R. et al.	Naturalis Biodiversity Center	WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	21 nov 1991																									
2434399804	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:19.542+00:00	393	{}	PRESERVED_SPECIMEN	10.0	PRESENT		2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE				ASIA	{}	1991.0	11.0	17.0	1991-11-17	321.0	321.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:19.542+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3552@CRS'}]	[]	[]	[]	False		Pycnogonida	OM	[]	[]	ASIA	Oman	EUROPE	ZMA.PYC.3552@CRS				2434399804	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3552							['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			2019-03-08T00:00:00.000+00:00	0e919a55-08d3-4bd2-aec1-200858fafd92		Stock J.H.	ZMA.PYC.3552		Chelicerata and Myriapoda																		Animalia|Phoxichilidiidae 	Moolenbeek R. et al.	Naturalis Biodiversity Center	WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	17 nov 1991																									
2434361449	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:43.696+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT		2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE				ASIA	{}	1991.0	11.0	29.0	1991-11-29	333.0	333.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:43.696+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3566@CRS'}]	[]	[]	[]	False		Pycnogonida	OM	[]	[]	ASIA	Oman	EUROPE	ZMA.PYC.3566@CRS				2434361449	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3566							['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			2019-03-08T00:00:00.000+00:00	0e919a55-08d3-4bd2-aec1-200858fafd92		Stock J.H.	ZMA.PYC.3566		Chelicerata and Myriapoda																		Animalia|Phoxichilidiidae 	Moolenbeek R. et al.	Naturalis Biodiversity Center	WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	29 nov 1991																									
2434362448	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:37.729+00:00	393	{}	PRESERVED_SPECIMEN	6.0	PRESENT		2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE				ASIA	{}	1991.0	11.0	28.0	1991-11-28	332.0	332.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:37.729+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3567@CRS'}]	[]	[]	[]	False		Pycnogonida	OM	[]	[]	ASIA	Oman	EUROPE	ZMA.PYC.3567@CRS				2434362448	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3567							['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			2019-03-08T00:00:00.000+00:00	0e919a55-08d3-4bd2-aec1-200858fafd92		Stock J.H.	ZMA.PYC.3567		Chelicerata and Myriapoda																		Animalia|Phoxichilidiidae 	Moolenbeek R. et al.	Naturalis Biodiversity Center	WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	28 nov 1991																									
1321149621	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:58.922+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2117333	1	54	354	9477065	6316	2117290	2117333	2117333	Anoplodactylus glandulifer Stock, 1954	Anoplodactylus glandulifer Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus glandulifer	Anoplodactylus	glandulifer	SPECIES	ACCEPTED	NE	-14.67	145.45		OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.20_1', 'name': 'Cook'}}	1989.0	1.0	28.0	1989-01-28	28.0	28.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:58.922+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ae8e9cf8-d2a8-4f2b-9900-2539893774ff'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA	http://n2t.net/ark:/65665/3ae8e9cf8-d2a8-4f2b-9900-2539893774ff			Great Barrier Reef, Lizard Island, North Point	1321149621	http://n2t.net/ark:/65665/3ae8e9cf8-d2a8-4f2b-9900-2539893774ff						USNM	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	12.0	0.0	2014-10-21T10:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 234550		IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					Queensland											South Pacific Ocean, Coral Sea, Australia, Queensland	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	J. Thomas & J. Clark	urn:lsid:biocol.org:col:34871	Alcohol (Ethanol)			28 JAN 1989	South Pacific Ocean, Coral Sea	NMNH Extant Biology	JDT/LIZ-13																						
