key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	nameAccordingTo	parentEventID	collectionID	networkKeys
4444433321	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:39.348+00:00	141	{}	PRESERVED_SPECIMEN	1	PRESENT	2117906	1	54	354	9477065	6314	2117901	2117906	2117906	Pantopipetta gracilis Turpaeva, 1993	Pantopipetta gracilis Turpaeva, 1993	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta gracilis	Pantopipetta	gracilis	SPECIES	ACCEPTED	NE	-17.5341451	67.4160875	{}	Indian Ocean	1989	1	29	1989-01-29	29	29	HOLOTYPE	['COORDINATE_REPROJECTED']	2024-04-16T14:00:39.348+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3b822d73-efc8-46b2-8f1c-19a27b3f3c72'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002346label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002346.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	Galathea Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Dmitry Mendeleev_cruise 43_st.4077	3b822d73-efc8-46b2-8f1c-19a27b3f3c72	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Indian Ocean	4077	OBFc	4444433321	3b822d73-efc8-46b2-8f1c-19a27b3f3c72	3285.0 - 3160.0 m	INV0002346	IORAS	IORAS	Turpaeva, E.P. (1993). Pycnogonida collected during the Dmitry Mendeleev 43 cruise to the South Atlantic basins. Trudy Instituta Okeanologii 127: 159-175.	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2	
4444205754	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.890+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	2117906	1	54	354	9477065	6314	2117901	2117906	2117906	Pantopipetta gracilis Turpaeva, 1993	Pantopipetta gracilis Turpaeva, 1993	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta gracilis	Pantopipetta	gracilis	SPECIES	ACCEPTED	NE	-17.5341451	67.4160875	{}	Indian Ocean	1989	1	29	1989-01-29	29	29	HOLOTYPE	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.890+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3b822d73-efc8-46b2-8f1c-19a27b3f3c72'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002346label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002346.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	Galathea Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Dmitry Mendeleev_cruise 43_st.4077	3b822d73-efc8-46b2-8f1c-19a27b3f3c72	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Indian Ocean	4077	OBFc	4444205754	3b822d73-efc8-46b2-8f1c-19a27b3f3c72	3285.0 - 3160.0 m	INV0002346	IORAS	IORAS	Turpaeva, E.P. (1993). Pycnogonida collected during the Dmitry Mendeleev 43 cruise to the South Atlantic basins. Trudy Instituta Okeanologii 127: 159-175.	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']
