key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	eventDate	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	verbatimEventDate	institutionCode	locationID	locality	gbifID	collectionCode	occurrenceID	higherClassification	collectionID	sex	month	day	startDayOfYear	endDayOfYear	typeStatus	georeferenceProtocol	verbatimCoordinateSystem	fieldNumber	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	georeferencedBy	typifiedName	references	otherCatalogNumbers	rightsHolder	nomenclaturalCode	dynamicProperties	georeferenceVerificationStatus	georeferenceRemarks	verbatimLocality	disposition	ownerInstitutionCode	occurrenceRemarks	georeferenceSources
1317961460	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:03.441+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117603	1	54	354	9477065	2012	2117602	2117603	2117603	Pentacolossendeis reticulata Hedgpeth, 1943	Pentacolossendeis reticulata Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Colossendeidae	Pentacolossendeis	Pentacolossendeis reticulata	Pentacolossendeis	reticulata	SPECIES	ACCEPTED	NE	24.45	-81.92	263.0	0.0	Florida	{}	North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Florida	1916	1916	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-11-21T16:52:00.000+00:00	2024-07-02T12:37:03.441+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3218f3526-0e34-498c-b3e4-d6b3e62a53f4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	J. Henderson	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3218f3526-0e34-498c-b3e4-d6b3e62a53f4	USNM 152824	urn:lsid:biocol.org:col:34871	-- --- 1916	USNM	341	Florida Keys, Key West, Western Dry Rocks	1317961460	IZ	http://n2t.net/ark:/65665/3218f3526-0e34-498c-b3e4-d6b3e62a53f4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																										
1320983618	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:34.470+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117603	1	54	354	9477065	2012	2117602	2117603	2117603	Pentacolossendeis reticulata Hedgpeth, 1943	Pentacolossendeis reticulata Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Colossendeidae	Pentacolossendeis	Pentacolossendeis reticulata	Pentacolossendeis	reticulata	SPECIES	ACCEPTED	NE	24.3653	-81.9736	179.0		Florida	{}	North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Florida	1902	1902-02-14	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-10-23T10:20:00.000+00:00	2024-07-02T12:39:34.470+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a73d615f-2a9e-4951-83e0-8139264dbc64'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3a73d615f-2a9e-4951-83e0-8139264dbc64	USNM 124022	urn:lsid:biocol.org:col:34871		USNM	7279	Florida Keys, Key West	1320983618	IZ	http://n2t.net/ark:/65665/3a73d615f-2a9e-4951-83e0-8139264dbc64	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE	2.0	14.0	45.0	45.0	PARATYPE	unknown, from legacy	Degrees Minutes Seconds	USFC/FCFH7279																	
1321002111	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:39.506+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117603	1	54	354	9477065	2012	2117602	2117603	2117603	Pentacolossendeis reticulata Hedgpeth, 1943	Pentacolossendeis reticulata Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Colossendeidae	Pentacolossendeis	Pentacolossendeis reticulata	Pentacolossendeis	reticulata	SPECIES	ACCEPTED	NE	24.3653	-81.9736	179.0		Florida	{}	North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Florida	1902	1902-02-14	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-02-22T16:18:00.000+00:00	2024-07-02T12:39:39.506+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a80ec3a1-8b1b-4a6d-9b6b-f548505a8583'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3a80ec3a1-8b1b-4a6d-9b6b-f548505a8583	USNM 81102	urn:lsid:biocol.org:col:34871		USNM	7279	Florida Keys, Key West	1321002111	IZ	http://n2t.net/ark:/65665/3a80ec3a1-8b1b-4a6d-9b6b-f548505a8583	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE	2.0	14.0	45.0	45.0	HOLOTYPE	unknown, from legacy	Degrees Minutes Seconds	USFC/FCFH7279																	
872992665	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b0f5183c-5ed0-47f4-b75f-65e0c1036cb5	b4640710-8e03-11d8-b956-b8a03c50a862	US	EML	2024-07-23T23:29:02.101+00:00	2024-07-24T00:28:57.184+00:00	602	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/dateIdentified': '1943', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'type ID', 'http://rs.tdwg.org/dwc/terms/identificationID': '1612999', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Joel Walker Hedgpeth', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pentacolossendeis reticulata'}, {'http://rs.tdwg.org/dwc/terms/identificationReferences': 'Hedgpeth, J. W. 1943. Reports on the Scientific Results of the Atlantis Expeditions to the West Indies Under the Joint Auspices of the University of Havana and Harvard University.  Proceedings of the New England Zoölogical Club 22:44–57.', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Paratype', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '1943', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'Type Publication', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hedgpeth, 1948', 'http://rs.tdwg.org/dwc/terms/identificationID': '705432935079284971Paratype', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Hedgpeth, 1948', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pentacolossendeis reticulata'}, {'http://rs.tdwg.org/dwc/terms/identificationReferences': 'Hedgpeth, J. W. 1948. The Pycnogonida of the Western North Atlantic and the Caribbean.  Proceedings of the United States National Museum 97(3216):1–190.', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Other Useful Citation', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '1948', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'Type Publication', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hedgpeth, 1948', 'http://rs.tdwg.org/dwc/terms/identificationID': '705442935079284971Other Useful Citation', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Hedgpeth, 1948', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pentacolossendeis reticulata'}]}	PRESERVED_SPECIMEN	1	PRESENT	2117603	1	54	354	9477065	2012	2117602	2117603	2117603	Pentacolossendeis reticulata Hedgpeth, 1943	Pentacolossendeis reticulata Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Colossendeidae	Pentacolossendeis	Pentacolossendeis reticulata	Pentacolossendeis	reticulata	SPECIES	ACCEPTED	NE	27.28855	-82.897	190.2		Florida	{}	Gulf of Mexico	Atlantic Ocean: Atlantic, Western Central: Gulf of Mexico: United States: Florida	1872	1872-04-13	['TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2023-07-31T15:20:08.000+00:00	2024-07-24T00:28:57.184+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MCZ:IZ:CRU-12235'}]	[]	[]	[]	1cfca87c-083e-4d67-8e60-cb7d311f6058	6c118641-5b0b-4577-a8f6-a6dbd15de2e7	True		Bache Expedition 1872-1874	Joel Walker Hedgpeth	whole animal (70% ethanol)	WGS84	Pycnogonida	US	[]	[{'type': 'OTHER', 'value': 'http://viaf.org/viaf/59165466'}]	NORTH_AMERICA	United States of America	NORTH_AMERICA	MCZ:IZ:CRU-12235	CRU-12235	b4640710-8e03-11d8-b956-b8a03c50a862	13/4/1872	MCZ		Off Sand Key	872992665	IZ	MCZ:IZ:CRU-12235	Animalia Arthropoda Pycnogonida Colossendeidae Pentacolossendeis reticulata		FEMALE	4.0	13.0	104.0	104.0	PARATYPE	GEOLocate	decimal degrees		1943-01-01T00:00:00	1e-05	30619.0	Penny Benson	Pentacolossendeis reticulata reticulata	http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:CRU-12235	station number=3	President and Fellows of Harvard College	ICZN	"{""sex"":""female""}"	unverified	List of Dredging Stations, Sanderson Smith does not list official coordinates for this date but was heading south of Sand Key at this time	USA, Florida, Off Sand Key	in collection	Museum of Comparative Zoology, Harvard University	sex: female	GEOLocate
