key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	continent	gadm	year	month	eventDate	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID
4055770236	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:19.498+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2118323	1	54	354	9477065	4338615	2118315	2118323	2118323	Ascorhynchus stocki Hong & Kim, 1987	Ascorhynchus stocki Hong & Kim, 1987	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus stocki	Ascorhynchus	stocki	SPECIES	ACCEPTED	NE	34.78	128.4	8.0	ASIA	{'level0': {'gid': 'KOR', 'name': 'South Korea'}, 'level1': {'gid': 'KOR.10_1', 'name': 'Gyeongsangnam-do'}, 'level2': {'gid': 'KOR.10.16_2', 'name': 'Tongyeong'}, 'level3': {'gid': 'KOR.10.16.12_2', 'name': 'Sanyang'}}	1987	8	1987-08	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:19.498+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=822	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_822'}]	[]	[]	[]	False	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_822	sm_id_822	urn:lsid:marinespecies.org:taxname:240289	WoRMS Editorial Board	Korea Strait	4055770236	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ascorhynchus stocki</i> Hong & Kim, 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240289	WoRMS Editorial Board:WoRMS type localities:sm_id_822
