key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1318169306	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:07.871+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2117689	1	54	354	9477065	2013	2117630	2117689	2117689	Nymphon molum Hilton, 1942	Nymphon molum Hilton, 1942	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon molum	Nymphon	molum	SPECIES	ACCEPTED	NE	57.1	-170.583	75.0	0.0	Alaska	{}	North Pacific Ocean, Bering Sea	North Pacific Ocean, Bering Sea, United States, Alaska	1891	8	3	1891-08-03	215	215	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2022-10-13T13:10:00.000+00:00	2024-07-02T12:37:07.871+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32abf32c6-f7d1-48ec-bb5d-49f7fbf41ea2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/32abf32c6-f7d1-48ec-bb5d-49f7fbf41ea2	urn:lsid:biocol.org:col:34871	Pribilof Islands, St. Paul Island, West of	Degrees Minutes Seconds	USFC/A3439	IZ	1318169306	http://n2t.net/ark:/65665/32abf32c6-f7d1-48ec-bb5d-49f7fbf41ea2	USNM 81503	USNM	3439	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
