key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	continent	datasetID	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	taxonID	http://unknown.org/orders	sex	preparations	rightsHolder	nomenclaturalCode	institutionID	higherClassification	typeStatus
462401301	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.428+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1908', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Bathyzetes;Ascorhynchidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Loman, 1908)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117497', 'http://rs.tdwg.org/dwc/terms/family': 'Ascorhynchidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Bathyzetes', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'setigera', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '1991', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16248', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Stock', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Bathyzetes setigera (Loman, 1908)'}]}	PRESERVED_SPECIMEN	2.0	PRESENT	4338616	1	54	354	9477065	4338615	2118479	4338616	4338616	Bathyzetes setigera (Loman, 1908)	Bathyzetes setigera (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Bathyzetes	Bathyzetes setigera	Bathyzetes	setigera	SPECIES	ACCEPTED	NE	-23.090534	167.75592	690.0	10.0	{}	1985.0	8.0	31.0	1985-08-31T21:50/1985-08-31T22:06	243.0	243.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:43.428+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20609'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Métivier & Richer de Forges-IRD coll.	Stock	WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20609	2008-20609	MNHN	S Ile des Pins	BIOCAL/DW51	462401301	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20609	10.15468/qgvvhd																		
462402566	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.433+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1908', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Bathyzetes;Ascorhynchidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Loman, 1908)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117498', 'http://rs.tdwg.org/dwc/terms/family': 'Ascorhynchidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Bathyzetes', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'setigera', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16248', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Bathyzetes setigera (Loman, 1908)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	4338616	1	54	354	9477065	4338615	2118479	4338616	4338616	Bathyzetes setigera (Loman, 1908)	Bathyzetes setigera (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Bathyzetes	Bathyzetes setigera	Bathyzetes	setigera	SPECIES	ACCEPTED	NE	-23.090534	167.75592	690.0	10.0	{}	1985.0	8.0	31.0	1985-08-31T21:50/1985-08-31T22:06	243.0	243.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:43.433+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20610'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Métivier & Richer de Forges-IRD coll.		WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20610	2008-20610	MNHN	S Ile des Pins	BIOCAL/DW51	462402566	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20610	10.15468/qgvvhd																		
4548554668	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:26.855+00:00	57	{}	HUMAN_OBSERVATION		PRESENT	4338616	1	54	354	9477065	4338615	2118479	4338616	4338616	Bathyzetes setigera (Loman, 1908)	Bathyzetes setigera (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Bathyzetes	Bathyzetes setigera	Bathyzetes	setigera	SPECIES	ACCEPTED	NE					{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:26.855+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5c411ab9-b116-4782-8cb3-47c094596b04'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	5c411ab9-b116-4782-8cb3-47c094596b04					4548554668		5c411ab9-b116-4782-8cb3-47c094596b04		OCEANIA	EB6380B5-80AF-5935-E053-0514A8C08744	5c411ab9-b116-4782-8cb3-47c094596b04	fr | en	Bathyzetes setigera (Loman, 1908)	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712083								
3846957966	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:26.760+00:00	20	{}	HUMAN_OBSERVATION		PRESENT	4338616	1	54	354	9477065	4338615	2118479	4338616	4338616	Bathyzetes setigera (Loman, 1908)	Bathyzetes setigera (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Bathyzetes	Bathyzetes setigera	Bathyzetes	setigera	SPECIES	ACCEPTED	NE					{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:23:26.760+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b50d062e-a7e7-404c-a286-5d55fa5afcad'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	b50d062e-a7e7-404c-a286-5d55fa5afcad					3846957966		b50d062e-a7e7-404c-a286-5d55fa5afcad		OCEANIA	B6BB40E7-FCE6-5E23-E053-5014A8C0B867	b50d062e-a7e7-404c-a286-5d55fa5afcad		Bathyzetes setigera (Loman, 1908)	Province Nord|Province Sud|Îles Loyauté		Invalid	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712083								
3935085615	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.568+00:00	10	{}	HUMAN_OBSERVATION		PRESENT	4338616	1	54	354	9477065	4338615	2118479	4338616	4338616	Bathyzetes setigera (Loman, 1908)	Bathyzetes setigera (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Bathyzetes	Bathyzetes setigera	Bathyzetes	setigera	SPECIES	ACCEPTED	NE					{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:38.568+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e3e17ab9-4a58-4c17-b582-562bb2436365'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	e3e17ab9-4a58-4c17-b582-562bb2436365					3935085615		e3e17ab9-4a58-4c17-b582-562bb2436365		OCEANIA	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	e3e17ab9-4a58-4c17-b582-562bb2436365		Bathyzetes setigera (Loman, 1908)	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	712083	Pantopoda							
2434361498	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:44.213+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1193/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1193_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1193/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	4338616	1	54	354	9477065	4338615	2118479	4338616	4338616	Bathyzetes setigera (Loman, 1908)	Bathyzetes setigera (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Bathyzetes	Bathyzetes setigera	Bathyzetes	setigera	SPECIES	ACCEPTED	NE					{}							['TAXON_MATCH_FUZZY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:44.213+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1193@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1193_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1193/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False				Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1193@CRS	ZMA.PYC.P.1193				2434361498	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1193													MALE	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	Animalia	
2434400581	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:21.470+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1198/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1198_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1198/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	4338616	1	54	354	9477065	4338615	2118479	4338616	4338616	Bathyzetes setigera (Loman, 1908)	Bathyzetes setigera (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Bathyzetes	Bathyzetes setigera	Bathyzetes	setigera	SPECIES	ACCEPTED	NE					{}							['TAXON_MATCH_FUZZY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:21.470+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1198@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1198_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1198/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False				Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1198@CRS	ZMA.PYC.P.1198				2434400581	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1198													FEMALE	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	Animalia	SYNTYPE
