key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	gadm	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	originalNameUsage	county	identificationVerificationStatus	gbifID	nameAccordingTo	occurrenceID	taxonID	http://unknown.org/language	associatedReferences	http://unknown.org/orders
3846913628	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:25.401+00:00	20	{}	HUMAN_OBSERVATION	PRESENT	2118125	1	54	354	9477065	2011	2118112	2118125	2118125	Callipallene ersei Bamber, 1997	Callipallene ersei Bamber, 1997	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene ersei	Callipallene	ersei	SPECIES	ACCEPTED	NE	OCEANIA	{}	['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:23:25.401+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0c5d0da6-8512-44b6-8649-443aa3a918ec'}]	[]	[]	[]	False	B6BB40E7-FCE6-5E23-E053-5014A8C0B867	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	0c5d0da6-8512-44b6-8649-443aa3a918ec	0c5d0da6-8512-44b6-8649-443aa3a918ec	Callipallene ersei Bamber, 1997	Province Nord|Province Sud|Îles Loyauté	Invalid	3846913628	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	0c5d0da6-8512-44b6-8649-443aa3a918ec	712069			
4548141675	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.661+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2118125	1	54	354	9477065	2011	2118112	2118125	2118125	Callipallene ersei Bamber, 1997	Callipallene ersei Bamber, 1997	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene ersei	Callipallene	ersei	SPECIES	ACCEPTED	NE	OCEANIA	{}	['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:27.661+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9e8cd4c5-f96c-40e7-9a89-f88f090876f4'}]	[]	[]	[]	False	EB6380B5-80AF-5935-E053-0514A8C08744	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	9e8cd4c5-f96c-40e7-9a89-f88f090876f4	9e8cd4c5-f96c-40e7-9a89-f88f090876f4	Callipallene ersei Bamber, 1997	Province Nord|Province Sud|Îles Loyauté	Probable	4548141675	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	9e8cd4c5-f96c-40e7-9a89-f88f090876f4	712069	fr | en	TaxREF	
3935083336	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.358+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	2118125	1	54	354	9477065	2011	2118112	2118125	2118125	Callipallene ersei Bamber, 1997	Callipallene ersei Bamber, 1997	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene ersei	Callipallene	ersei	SPECIES	ACCEPTED	NE	OCEANIA	{}	['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:38.358+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c3ab10ac-4e84-4886-9f77-893c02b1633e'}]	[]	[]	[]	False	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	c3ab10ac-4e84-4886-9f77-893c02b1633e	c3ab10ac-4e84-4886-9f77-893c02b1633e	Callipallene ersei Bamber, 1997	Province Nord|Province Sud|Îles Loyauté	Probable	3935083336	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	c3ab10ac-4e84-4886-9f77-893c02b1633e	712069		TaxREF	Pantopoda
