key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	continent	stateProvince	gadm	year	eventDate	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo
1100747681	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:55.506+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2117250	1	54	354	9477065	2014	2117211	2117250	2117250	Pycnogonum torresi Clark, 1963	Pycnogonum torresi Clark, 1963	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum torresi	Pycnogonum	torresi	SPECIES	ACCEPTED	NE	-9.933	144.066	0.001	OCEANIA	Queensland	{}	1907	1907	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:55.506+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'befa7316-acb3-4817-b223-392aa470d887'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1099123|urn:catalog:AM:Invertebrates - Marine & Other:P.13689	Hedley, C.|Mc, A.R.	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1010400	befa7316-acb3-4817-b223-392aa470d887	Pycnogonum torresi Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27}	Murray Island, Torres Strait	Invertebrates - Marine & Other	1100747681	befa7316-acb3-4817-b223-392aa470d887	P.13689	ecatalogue.LocCollectionEventLocal: Australia, Queensland, Murray Island, Torres Strait (9° 56' S, 144° 04' E) 1907 - 1907;	AM	https://biodiversity.org.au/afd/taxa/1bff3f1a-3216-4cb4-a4a2-0fb059b07538	Pycnogonum torresi	Clark, 1963
