key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionID	verbatimEventDate	institutionCode	fieldNumber	gbifID	language	occurrenceID	type	typeStatus	modified	references	datasetID	recordNumber	locality	collectionCode	bibliographicCitation
3386516782	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.806+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	5166773	1	54	354	9477065	6313	2118547	5166773	5166773	Ammothea bigibbosa Munilla & Ramos, 2005	Ammothea bigibbosa Munilla & Ramos, 2005	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bigibbosa	Ammothea	bigibbosa	SPECIES	ACCEPTED	NE	-67.907	-68.528	1000.0	543.95	0.0	{}	2009.0	12.0	2.0	2009-12-02	336.0	336.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.806+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR230_09_0044'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Claudia Arango	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr230.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0003-1098-830X'}]	ANTARCTICA	Antarctica	EUROPE	JR230	JR230_09_0044	JR230_09_0044	urn:lsid:marinespecies.org:taxname:239795	https://ror.org/01rhff309	2/12/2009	BAS	JR230_BASWAP1-AGT-1A	3386516782	en	JR230_09_0044	PhysicalObject								
4055769187	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:10.796+00:00	81		{}	PRESERVED_SPECIMEN	PRESENT	5166773	1	54	354	9477065	6313	2118547	5166773	5166773	Ammothea bigibbosa Munilla & Ramos, 2005	Ammothea bigibbosa Munilla & Ramos, 2005	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bigibbosa	Ammothea	bigibbosa	SPECIES	ACCEPTED	NE	-68.07	-78.95		517.0		{}	2003.0	2.0	20.0	2003-02-20	51.0	51.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:10.796+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_656'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_656	sm_id_656	urn:lsid:marinespecies.org:taxname:239795			WoRMS Editorial Board		4055769187		WoRMS Editorial Board:WoRMS type localities:sm_id_656		HOLOTYPE	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=656	https://marineinfo.org/id/dataset/5184	(Bentart=03 cruise)	Southern Ocean	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ammothea bigibbosa</i> Munilla & Ramos, 2005. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239795
318004161	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.884+00:00	124		{}	OCCURRENCE	PRESENT	5166773	1	54	354	9477065	6313	2118547	5166773	5166773	Ammothea bigibbosa Munilla & Ramos, 2005	Ammothea bigibbosa Munilla & Ramos, 2005	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bigibbosa	Ammothea	bigibbosa	SPECIES	ACCEPTED	NE	-68.0744	-78.9544		517.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.884+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39601'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			39601				BAS		318004161										SOMBASE Pycnogonids	
