key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID
4055739824	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:19.204+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2118487	1	54	354	9477065	6313	2118484	2118487	2118487	Sericosura cyrtoma Child & Segonzac, 1996	Sericosura cyrtoma Child & Segonzac, 1996	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura cyrtoma	Sericosura	cyrtoma	SPECIES	ACCEPTED	NE	12.8	-103.91	2563.0	{}	1991	10	29	1991-10-29	302	302	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:19.204+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1409	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1409'}]	[]	[]	[]	False	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	[]	[]	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1409	sm_id_1409	urn:lsid:marinespecies.org:taxname:240423	WoRMS Editorial Board	Pacific Ocean	4055739824	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Sericosura cyrtoma</i> Child & Segonzac, 1996. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240423	WoRMS Editorial Board:WoRMS type localities:sm_id_1409
