key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo
1100755148	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:35.813+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2117531	1	54	354	9477065	2012	2117523	2117531	2117531	Rhopalorhynchus clavipes Carpenter, 1893	Rhopalorhynchus clavipes Carpenter, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Rhopalorhynchus	Rhopalorhynchus clavipes	Rhopalorhynchus	clavipes	SPECIES	ACCEPTED	NE	-27.933	153.5	0.001	Queensland	{}	1961	7	1	1961-07-01	182	182	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:35.813+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '874e8b95-ab67-48eb-b5b5-229e816d8187'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1058460|urn:catalog:AM:Invertebrates - Marine & Other:P.27571	Stephenson, W.	Clark, W C	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1024718	874e8b95-ab67-48eb-b5b5-229e816d8187	Rhopalorhynchus clavipes Carpenter, 1893	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4}	east of Jumpin Pin Bar	Invertebrates - Marine & Other	1100755148	874e8b95-ab67-48eb-b5b5-229e816d8187	P.27571	ecatalogue.LocCollectionEventLocal: Australia, Queensland, east of Jumpin Pin Bar (27° 56' S, 153° 30' E) 01/07/1961 - 01/07/1961;	AM	https://biodiversity.org.au/afd/taxa/7fa7505d-96e8-48fa-8b62-0b66d7c32034	Rhopalorhynchus clavipes	Carpenter, 1893
