key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	preparations	samplingProtocol	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	previousIdentifications	institutionCode	associatedReferences	gbifID	language	collectionCode	occurrenceID	type
3326687354	7a498826-f762-11e1-a439-00145eb45e9a	e8eada63-4a33-44aa-b2fd-4f71efb222a0	2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2024-05-28T13:54:27.401+00:00	2024-05-28T13:55:11.668+00:00	360	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	Adult	7560272	1	54	354	9477065	6313	2118547	7560272	7560272	Ammothea pseudospinosa Cano & López-González, 2013	Ammothea pseudospinosa Cano & López-González, 2013	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea pseudospinosa	Ammothea	pseudospinosa	SPECIES	ACCEPTED	NE	177.5	1.5	ANTARCTICA	Illes Shetland del Sud	{}	2007	1	1	2007-01-01	1	1	PARATYPE	['COORDINATE_INVALID', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2023-01-01T00:00:00.000+00:00	2024-05-28T13:55:11.668+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MCNB:MCNB-Art:MZB 2012-0482'}]	[]	[]	[]	e3d4dcc4-81e2-444c-8a5c-41d1044b5381	False	Museu de Ciències Naturals de Barcelona: MCNB-Art	animal sencer (alcohol etílic 70º)	draga BT	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	Polarstern cruise XXIII/8, stn. 673-1	MCNB:MCNB-Art:MZB 2012-0482	MZB 2012-0482	Ammothea pseudospinosa	MCNB	Cano-Sánchez, Esperanza; López González, Pablo José. Two new species of Ammothea (Pycnogonida, Ammotheidae) from Antarctic waters. Helgoland Marine Research, 2013, vol. 67, p. 337-347.	3326687354	ca	MCNB-Art	MCNB:MCNB-Art:MZB 2012-0482	Collection
3326687353	7a498826-f762-11e1-a439-00145eb45e9a	e8eada63-4a33-44aa-b2fd-4f71efb222a0	2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2024-05-28T13:54:27.401+00:00	2024-05-28T13:55:11.668+00:00	360	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	Adult	7560272	1	54	354	9477065	6313	2118547	7560272	7560272	Ammothea pseudospinosa Cano & López-González, 2013	Ammothea pseudospinosa Cano & López-González, 2013	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea pseudospinosa	Ammothea	pseudospinosa	SPECIES	ACCEPTED	NE	342.0	1.0	ANTARCTICA	Elefant, illa	{}	2006	12	29	2006-12-29	363	363	PARATYPE	['COORDINATE_INVALID', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2023-01-01T00:00:00.000+00:00	2024-05-28T13:55:11.668+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MCNB:MCNB-Art:MZB 2012-0483'}]	[]	[]	[]	e3d4dcc4-81e2-444c-8a5c-41d1044b5381	False	Museu de Ciències Naturals de Barcelona: MCNB-Art	animal sencer (alcohol etílic 70º)	Agassiz|draga d'	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	Polarstern cruise XXIII/8, stn. 654-6	MCNB:MCNB-Art:MZB 2012-0483	MZB 2012-0483	Ammothea pseudospinosa	MCNB	Cano-Sánchez, Esperanza; López González, Pablo José. Two new species of Ammothea (Pycnogonida, Ammotheidae) from Antarctic waters. Helgoland Marine Research, 2013, vol. 67, p. 337-347.	3326687353	ca	MCNB-Art	MCNB:MCNB-Art:MZB 2012-0483	Collection
