key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	identificationQualifier	stateProvince
1322080453	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:02.731+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	4338725	1	54	354	9477065	6313	2118237	4338725	4338725	Tanystylum calicirostrum Schimkewitsch, 1890	Tanystylum calicirostrum Schimkewitsch, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum calicirostrum	Tanystylum	calicirostrum	SPECIES	ACCEPTED	NE	32.515	-79.715	18.0	0.0	{}	North Atlantic Ocean	North Atlantic Ocean, United States	1983	12	16	1983-12-16	350	350	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:34:00.000+00:00	2024-07-02T12:38:02.731+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d7cf8440-e9b3-4b8f-b1ba-d0128abadf5e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	South Carolina Marine Resources For BLM/ MMS	South Carolina Mar Res BLM/ MMS	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3d7cf8440-e9b3-4b8f-b1ba-d0128abadf5e	urn:lsid:biocol.org:col:34871	16 DEC 1983	unknown, from legacy	Off South Carolina	Degrees Minutes Seconds	830375	IZ	1322080453	http://n2t.net/ark:/65665/3d7cf8440-e9b3-4b8f-b1ba-d0128abadf5e	USNM 224069	USNM	LP21	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
1322644766	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:08.416+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	4338725	1	54	354	9477065	6313	2118237	4338725	4338725	Tanystylum calicirostrum Schimkewitsch, 1890	Tanystylum calicirostrum Schimkewitsch, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum calicirostrum	Tanystylum	calicirostrum	SPECIES	ACCEPTED	NE	33.5383	-77.4167	30.0	0.0	{}	North Atlantic Ocean	North Atlantic Ocean, United States	1981	2	28	1981-02-28	59	59	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:34:00.000+00:00	2024-07-02T12:38:08.416+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f0c115f7-2b15-4c30-be4b-e35c3331138d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Duke University For BLM/ MMS	Knott, D.	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3f0c115f7-2b15-4c30-be4b-e35c3331138d	urn:lsid:biocol.org:col:34871	28 FEB 1981	unknown, from legacy	Off North Carolina	Degrees Minutes Seconds	818041	IZ	1322644766	http://n2t.net/ark:/65665/3f0c115f7-2b15-4c30-be4b-e35c3331138d	USNM 221034	USNM	MS04	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
1318610085	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:15.008+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	4338725	1	54	354	9477065	6313	2118237	4338725	4338725	Tanystylum calicirostrum Schimkewitsch, 1890	Tanystylum calicirostrum Schimkewitsch, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum calicirostrum	Tanystylum	calicirostrum	SPECIES	ACCEPTED	NE	33.5383	-77.4167	33.0	0.0	{}	North Atlantic Ocean	North Atlantic Ocean, United States	1981	5	5	1981-05-05	125	125	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2020-06-08T14:59:00.000+00:00	2024-07-02T12:37:15.008+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33e437a9f-d490-4511-9aae-4df42985e9f6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Duke University For BLM/ MMS	Dojiri, Masahiro	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/33e437a9f-d490-4511-9aae-4df42985e9f6	urn:lsid:biocol.org:col:34871	05 MAY 1981	unknown, from legacy	Off North Carolina	Degrees Minutes Seconds	818085	IZ	1318610085	http://n2t.net/ark:/65665/33e437a9f-d490-4511-9aae-4df42985e9f6	USNM 221036	USNM	MS04	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	cf.	
1320826874	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:37.328+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	4338725	1	54	354	9477065	6313	2118237	4338725	4338725	Tanystylum calicirostrum Schimkewitsch, 1890	Tanystylum calicirostrum Schimkewitsch, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum calicirostrum	Tanystylum	calicirostrum	SPECIES	ACCEPTED	NE	31.3933	-80.8867	19.0	0.0	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Georgia	1980	1	30	1980-01-30	30	30	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-08-19T13:28:00.000+00:00	2024-07-02T12:39:37.328+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a052676a-5f3f-45b2-89c1-b89fe2fea8f3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Georgia Marine Resources For Minerals Management Service/Bureau Land Management BLM/ MMS	Dojiri, Masahiro	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3a052676a-5f3f-45b2-89c1-b89fe2fea8f3	urn:lsid:biocol.org:col:34871		unknown, from legacy	off Georgia	Degrees Minutes Seconds	MMS-LMRS/805018	IZ	1320826874	http://n2t.net/ark:/65665/3a052676a-5f3f-45b2-89c1-b89fe2fea8f3	USNM 221037	USNM	IS02	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	cf.	Georgia
1322452209	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:06.417+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	4338725	1	54	354	9477065	6313	2118237	4338725	4338725	Tanystylum calicirostrum Schimkewitsch, 1890	Tanystylum calicirostrum Schimkewitsch, 1890	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum calicirostrum	Tanystylum	calicirostrum	SPECIES	ACCEPTED	NE	32.4933	-79.7083	19.0	0.0	{}	North Atlantic Ocean	North Atlantic Ocean, United States, South Carolina	1980	1	22	1980-01-22	22	22	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:34:00.000+00:00	2024-07-02T12:38:06.417+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e83d74c4-a742-4019-94ec-89bca1536976'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	South Carolina Marine Resources For BLM/ MMS		Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3e83d74c4-a742-4019-94ec-89bca1536976	urn:lsid:biocol.org:col:34871		unknown, from legacy	off South Carolina	Degrees Minutes Seconds	MMS-LMRS/805009	IZ	1322452209	http://n2t.net/ark:/65665/3e83d74c4-a742-4019-94ec-89bca1536976	USNM 221035	USNM	IS01	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		South Carolina
