key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	dateIdentified	depth	depthAccuracy	higherGeography	modified	datasetID	datasetName	rightsHolder	nomenclaturalCode	georeferenceProtocol	organismID	locationID	accessRights	higherClassification	habitat	continent	verbatimEventDate	recordNumber	coordinateUncertaintyInMeters	dynamicProperties	sex	infraspecificEpithet	stateProvince	typeStatus	verbatimCoordinateSystem	coordinatePrecision	georeferencedBy	references	otherCatalogNumbers	georeferenceVerificationStatus	verbatimLocality	disposition	georeferenceSources	typifiedName	identificationRemarks	occurrenceRemarks	verbatimTaxonRank
4399690844	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.846+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	-71.293333	-13.8	{}	Weddell Sea	2000.0	3.0	31.0	2000-03-31	91.0	91.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.846+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'bc9e092a-c66e-4f5a-a474-880cbdc8716b'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Polarstern	Turpaeva, Elena	EtOH 75%	Bottom Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANTXVII/3_st.65-1	bc9e092a-c66e-4f5a-a474-880cbdc8716b	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Weddell Sea	65-1	OBFc	4399690844	bc9e092a-c66e-4f5a-a474-880cbdc8716b	615.0 - 648.0 m	INV0001010	IORAS	IORAS	cruise ANTXVII/3	fd699988-ab5d-4737-9443-9085cea191d2																																					
1065099321	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:51.274+00:00	376	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.47069	-125.27569	{}		1997.0	4.0	23.0	1997-04-23	113.0	113.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:51.274+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '28506e0a-814d-442d-b52d-bd0bcbe98647'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		28506e0a-814d-442d-b52d-bd0bcbe98647	FMNH	Sta. 26, off the coast of Oregon	VOIJW9704A26	Invertebrate Zoology	1065099321	28506e0a-814d-442d-b52d-bd0bcbe98647		13777	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	1612.5	212.5	North Pacific, North America, USA: Sta. 26, off the coast of Oregon. [LL]	2023-11-20T15:26:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	333448	94e60368-b73b-43c7-8630-87530ca84fa0	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae																							
1065099223	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:52.659+00:00	376	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.6925	-125.56667	{}		1997.0	4.0	18.0	1997-04-18	108.0	108.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:52.659+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '323b2fee-e500-445d-a0d5-90a8ca02bfe8'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		323b2fee-e500-445d-a0d5-90a8ca02bfe8	FMNH	Sta. 7, off the coast of Oregon	VOIJW9704A07	Invertebrate Zoology	1065099223	323b2fee-e500-445d-a0d5-90a8ca02bfe8		13762	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	2700.0	0.0	North Pacific, North America, USA: Sta. 7, off the coast of Oregon. [LL]	2023-11-20T15:12:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	333437	38ff4307-4cc7-45bf-beeb-56e26e7e2a57	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae	wild wood fall																						
1065099333	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:53.030+00:00	376	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.47431	-125.28375	{}		1997.0	4.0	21.0	1997-04-21	111.0	111.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:53.030+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '477a80a2-4307-4014-94cd-69f8d0076521'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		477a80a2-4307-4014-94cd-69f8d0076521	FMNH	Sta. 17, off the coast of Oregon	VOIJW9704A17	Invertebrate Zoology	1065099333	477a80a2-4307-4014-94cd-69f8d0076521		4823	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	1775.0	475.0	North Pacific, North America, USA: Sta. 17, off the coast of Oregon. [LL]	2023-11-20T15:26:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	401685	3edca0c7-3a68-4773-87b8-ad3fca4712ca	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae																							
1065099385	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:51.754+00:00	376	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.46917	-125.27611	{}		1997.0	4.0	23.0	1997-04-23	113.0	113.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:51.754+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '4d46fc7f-b7a9-40c7-9a0a-a19ad856deb9'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		4d46fc7f-b7a9-40c7-9a0a-a19ad856deb9	FMNH	Sta. 25, off the coast of Oregon	VOIJW9704A25	Invertebrate Zoology	1065099385	4d46fc7f-b7a9-40c7-9a0a-a19ad856deb9		13781	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	1775.0	425.0	North Pacific, North America, USA: Sta. 25, off the coast of Oregon. [LL]	2023-11-20T15:26:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	333454	7880f3c9-bc97-40aa-a81a-0dac6dc62d9e	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae																							
1065099358	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:56.136+00:00	376	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.47472	-125.28292	{}		1997.0	4.0	21.0	1997-04-21	111.0	111.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:56.136+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5c050546-5556-4580-82db-ca6285155f59'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		5c050546-5556-4580-82db-ca6285155f59	FMNH	Sta. 16, off the coast of Oregon	VOIJW9704A16	Invertebrate Zoology	1065099358	5c050546-5556-4580-82db-ca6285155f59		13769	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	1850.0	550.0	North Pacific, North America, USA: Sta. 16, off the coast of Oregon. [LL]	2023-11-20T15:26:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	333445	aa7619e7-d697-4763-a0aa-2ab659637136	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae																							
1065099370	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:55.504+00:00	376	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.47444	-125.28125	{}		1997.0	4.0	24.0	1997-04-24	114.0	114.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:55.504+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '63806e4a-f66f-4183-b411-dad0a380b383'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		63806e4a-f66f-4183-b411-dad0a380b383	FMNH	Sta. 27, off the coast of Oregon	VOIJW9704A27	Invertebrate Zoology	1065099370	63806e4a-f66f-4183-b411-dad0a380b383		13768	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	2012.5	612.5	North Pacific, North America, USA: Sta. 27, off the coast of Oregon. [LL]	2023-11-20T15:26:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	333444	91aaff06-ad5e-47a5-986d-88fb490f1421	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae																							
1065099357	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:57.888+00:00	376	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.47639	-125.27917	{}		1997.0	4.0	22.0	1997-04-22	112.0	112.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:57.888+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '65a4f287-4c71-40a9-b3d8-3723ff848ad8'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		65a4f287-4c71-40a9-b3d8-3723ff848ad8	FMNH	Sta. 19, off the coast of Oregon	VOIJW9704A19	Invertebrate Zoology	1065099357	65a4f287-4c71-40a9-b3d8-3723ff848ad8		13770	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	1950.0	550.0	North Pacific, North America, USA: Sta. 19, off the coast of Oregon. [LL]	2023-11-20T15:26:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	333446	1d5fa7e4-d945-4c37-8b02-259ec7f6a911	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae																							
1065099396	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:35:00.050+00:00	376	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.68708	-125.57403	{}		1997.0	4.0	20.0	1997-04-20	110.0	110.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:35:00.050+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'b9794cad-3f7f-4e94-aa35-160c411c832e'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		b9794cad-3f7f-4e94-aa35-160c411c832e	FMNH	Sta. 13, off the coast of Oregon	VOIJW9704A13	Invertebrate Zoology	1065099396	b9794cad-3f7f-4e94-aa35-160c411c832e		13780	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	2725.0	25.0	North Pacific, North America, USA: Sta. 13, off the coast of Oregon. [LL]	2023-11-20T15:26:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	333453	3ee0a4c1-9b42-4ddd-89c3-46072244beed	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae																							
1065099309	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:35:01.172+00:00	376	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.69069	-125.56708	{}		1997.0	4.0	17.0	1997-04-17	107.0	107.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:35:01.172+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ba7d6660-4cce-4503-94f2-8752a64d7ea1'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		ba7d6660-4cce-4503-94f2-8752a64d7ea1	FMNH	Sta. 4, off the coast of Oregon	VOIJW9704A04	Invertebrate Zoology	1065099309	ba7d6660-4cce-4503-94f2-8752a64d7ea1		4820	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	2750.0	0.0	North Pacific, North America, USA: Sta. 4, off the coast of Oregon. [LL]	2023-11-20T15:12:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	402293	c7a9e9fe-3ee0-48a4-9ae1-93a207fb46e3	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae																							
1065099402	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:58.378+00:00	376	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.47361	-125.28444	{}		1997.0	4.0	24.0	1997-04-24	114.0	114.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:58.378+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'c2de0f04-8eb0-4635-b69a-124ff0cea9f1'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		c2de0f04-8eb0-4635-b69a-124ff0cea9f1	FMNH	Sta. 29, off the coast of Oregon	VOIJW9704A29	Invertebrate Zoology	1065099402	c2de0f04-8eb0-4635-b69a-124ff0cea9f1		4822	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	1950.0	550.0	North Pacific, North America, USA: Sta. 29, off the coast of Oregon. [LL]	2023-11-20T15:26:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	401684	e2accb8d-1f2f-4da7-a321-92a200b876f9	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae																							
1065099310	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862		3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:35:00.368+00:00	376	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	44.69819	-125.56389	{}		1997.0	4.0	19.0	1997-04-19	109.0	109.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:35:00.368+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ec2d3f4c-dc8e-483d-a3ed-706e0c18fd9f'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	J. R. Voight	Dr. Roger Bamber			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		ec2d3f4c-dc8e-483d-a3ed-706e0c18fd9f	FMNH	Sta. 10, off the coast of Oregon	VOIJW9704A10	Invertebrate Zoology	1065099310	ec2d3f4c-dc8e-483d-a3ed-706e0c18fd9f		4824	FMNH	FMNH		Invertebrate Zoology	2007-01-01T00:00:00	2700.0	0.0	North Pacific, North America, USA: Sta. 10, off the coast of Oregon. [LL]	2023-11-20T15:12:00.000+00:00	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	The Field Museum of Natural History	ICZN	Collector assigned	401686	eb24caa7-e41e-4a08-8a5d-3c3087327722	https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Colossendeidae																							
2434361452	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:43.855+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE			{}		1988.0	6.0	19.0	1988-06-19	171.0	171.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:43.855+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200185@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	J.J. Vermeulen	Stock J.H.	WholeOrganism (wet specimen)			Pycnogonida	MR	[]	[]	AFRICA	Mauritania	EUROPE		ZMA.PYC.200185@CRS	Naturalis Biodiversity Center			Chelicerata and Myriapoda	2434361452	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200185		ZMA.PYC.200185									2019-03-08T00:00:00.000+00:00			Naturalis Biodiversity Center	ICZN					Animalia|Colossendeinae		AFRICA	19 jun 1988																				
