key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	nameAccordingTo	parentEventID	collectionID	depth	depthAccuracy	habitat	scientificNameID	identificationVerificationStatus	verbatimIdentification	identificationRemarks	occurrenceRemarks
4399691111	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.179+00:00	69	{}	PRESERVED_SPECIMEN	5	PRESENT	4338766	1	54	354	9477065	6314	2117918	4338766	4338766	Austrodecus valdiviens Turpaeva, 1990	Austrodecus valdiviens Turpaeva, 1990	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus valdiviens	Austrodecus	valdiviens	SPECIES	ACCEPTED	NE	-26.2006063	6.3992585	{}	Atlantic Ocean	1986	1	13	1986-01-13	13	13	HOLOTYPE	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.179+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8a01d6a8-b190-4cf4-977d-a153ea618f3a'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000927.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000927label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	DO-0.25	WGS84	Pycnogonida	[]	[]	EUROPE	RV Akademik Kurchatov_cruise 43_st.4916	8a01d6a8-b190-4cf4-977d-a153ea618f3a	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	East South Atlantic	4916	OBFc	4399691111	8a01d6a8-b190-4cf4-977d-a153ea618f3a	620.0 m	INV0000927	IORAS	IORAS	Turpaeva, E.P. (1990). Pycnogonida from Southern Atlantic. Trudy Instituta Okeanologii 126: 108-126.	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2								
4406604336	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d		da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:41.333+00:00	141	{}	PRESERVED_SPECIMEN	5	PRESENT	4338766	1	54	354	9477065	6314	2117918	4338766	4338766	Austrodecus valdiviens Turpaeva, 1990	Austrodecus valdiviens Turpaeva, 1990	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus valdiviens	Austrodecus	valdiviens	SPECIES	ACCEPTED	NE	-26.2006063	6.3992585	{}	Atlantic Ocean	1986	1	13	1986-01-13	13	13	HOLOTYPE	['COORDINATE_REPROJECTED']	2024-04-16T14:00:41.333+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8a01d6a8-b190-4cf4-977d-a153ea618f3a'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000927.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000927label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	Okean Grab 0 25	WGS84	Pycnogonida	[]	[]	EUROPE	RV Akademik Kurchatov_cruise 43_st.4916	8a01d6a8-b190-4cf4-977d-a153ea618f3a	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	East South Atlantic	4916	OBFc	4406604336	8a01d6a8-b190-4cf4-977d-a153ea618f3a	620.0 m	INV0000927	IORAS	IORAS	Turpaeva, E.P. (1990). Pycnogonida from Southern Atlantic. Trudy Instituta Okeanologii 126: 108-126.	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2								
3696587700	2931765e-0682-4a38-85eb-032964cc3792	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2024-07-02T10:01:43.848+00:00	2024-07-02T10:04:00.024+00:00	118	{}	PRESERVED_SPECIMEN	1	PRESENT	4338766	1	54	354	9477065	6314	2117918	4338766	4338766	Austrodecus valdiviens Turpaeva, 1990	Austrodecus valdiviens Turpaeva, 1990	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus valdiviens	Austrodecus	valdiviens	SPECIES	ACCEPTED	NE	-26.17	6.36	{}		1986	1	13	1986-01-13	13	13		['GEODETIC_DATUM_ASSUMED_WGS84', 'REFERENCES_URI_INVALID', 'INSTITUTION_MATCH_NONE']	2024-07-02T10:04:00.024+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'SeamountsOnline_urn:lsid:marinespecies.org:taxname:239447_13652'}]	[]	[]	[]			False		Elena Turpaeva			WGS84	Pycnogonida	[]	[]	NORTH_AMERICA	SCSD_SeamountsOnline_Valdivia_Seamount_536820	SeamountsOnline_urn:lsid:marinespecies.org:taxname:239447_13652		Valdivia Seamount	Station 4916-1	SeamountsOnline	3696587700	SeamountsOnline_urn:lsid:marinespecies.org:taxname:239447_13652		13652	SCSD					602.5	27.5	benthic/near bottom	urn:lsid:marinespecies.org:taxname:239447	Validated	Austrodecus valdiviens Turpayeva, 1990	WoRMS Match Type: exact	NA | NA
