key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID	sex	institutionKey	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	individualCount	recordedBy
4055737390	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:06:51.939+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117820	1	54	354	9477065	2013	2117630	2117820	2117820	Nymphon lobatum Stock, 1962	Nymphon lobatum Stock, 1962	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lobatum	Nymphon	lobatum	SPECIES	ACCEPTED	NE	-34.17	18.27	93.0	{}	1959.0	12.0	15.0	1959-12-15	349.0	349.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:06:51.939+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1087	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1087'}]	[]	[]	[]	True	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1087	sm_id_1087	urn:lsid:marinespecies.org:taxname:239987	WoRMS Editorial Board	Atlantic Ocean	4055737390	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon lobatum</i> Stock, 1962. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239987	WoRMS Editorial Board:WoRMS type localities:sm_id_1087										
2434401510	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:28.801+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1298/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1298_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1298/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117820	1	54	354	9477065	2013	2117630	2117820	2117820	Nymphon lobatum Stock, 1962	Nymphon lobatum Stock, 1962	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lobatum	Nymphon	lobatum	SPECIES	ACCEPTED	NE				{}	1959.0	12.0	15.0	1959-12-15	349.0	349.0	HOLOTYPE	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:28.801+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1298@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1298_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1298/format/large'}]	[]	[]	True			Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1298@CRS	ZMA.PYC.P.1298				2434401510	Chelicerata and Myriapoda		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1298	MALE	0e919a55-08d3-4bd2-aec1-200858fafd92	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	15.XII-1959	Animalia		
1275071259	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.335+00:00	111	{}	PRESERVED_SPECIMEN	PRESENT	2117820	1	54	354	9477065	2013	2117630	2117820	2117820	Nymphon lobatum Stock, 1962	Nymphon lobatum Stock, 1962	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lobatum	Nymphon	lobatum	SPECIES	ACCEPTED	NE				{}								['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']		2024-01-24T17:25:01.335+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071259'}]	[]	[]	[]	False			Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-10160	SAM-A-10160			Off Orange R.Mouth	1275071259			urn:catalog:IZIKO:SAM-A-10160									0.0	Emmerson -K
1275071266	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.336+00:00	111	{}	PRESERVED_SPECIMEN	PRESENT	2117820	1	54	354	9477065	2013	2117630	2117820	2117820	Nymphon lobatum Stock, 1962	Nymphon lobatum Stock, 1962	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lobatum	Nymphon	lobatum	SPECIES	ACCEPTED	NE				{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-24T17:25:01.336+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071266'}]	[]	[]	[]	False			Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-10161	SAM-A-10161			Off Orange R.Mouth	1275071266			urn:catalog:IZIKO:SAM-A-10161									1.0	Emmerson -K
2434362508	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:36.931+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1293/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1293_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1293/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117820	1	54	354	9477065	2013	2117630	2117820	2117820	Nymphon lobatum Stock, 1962	Nymphon lobatum Stock, 1962	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon lobatum	Nymphon	lobatum	SPECIES	ACCEPTED	NE				{}								['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:36.931+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1293@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1293_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1293/format/large'}]	[]	[]	False			Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1293@CRS	ZMA.PYC.P.1293				2434362508	Chelicerata and Myriapoda		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1293		0e919a55-08d3-4bd2-aec1-200858fafd92	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center		Animalia		
