key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	datasetName	otherCatalogNumbers	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	institutionCode	eventRemarks	fieldNumber	gbifID	occurrenceRemarks	language	collectionCode	occurrenceID	type	networkKeys	typeStatus	references	scientificNameID	locality	bibliographicCitation
1945480662	1d743188-1e65-4d99-a814-fa3fd51f1490	ad2c7028-26fd-49c6-88d2-457c207c387b	2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2023-06-07T05:50:37.894+00:00	2024-01-24T16:30:39.076+00:00	301	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117516	1	54	354	9477065	3254684	2117433	2117516	2117516	Pallenopsis bulbifera Munilla & Stock, 1984	Pallenopsis bulbifera Munilla & Stock, 1984	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis bulbifera	Pallenopsis	bulbifera	SPECIES	ACCEPTED	NE	-29.3666	14.8166	232.0	0.0	{}	Atlantic Ocean	1984	1	22	1984-01-22	22	22	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2023-01-01T00:00:00.000+00:00	2024-01-24T16:30:39.076+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'urn:catalog:ICM-CSIC:General-ICM:ICMI000013'}]	[]	[]	[]	False	doi:10.15470/qlqqdx	Marine Biological Reference Collections ICM-CSIC	ZUABPY113	Munilla, T.	ethanol	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE	urn:catalog:ICM-CSIC:General-ICM:ICMI000013	ICMI000013	ad2c7028-26fd-49c6-88d2-457c207c387b	ICM-CSIC	Benguela project.	Benguela VI>P57	1945480662	Fixed and preserved in alcohol.	en	General-ICM	urn:catalog:ICM-CSIC:General-ICM:ICMI000013	PhysicalObject						
1945480633	1d743188-1e65-4d99-a814-fa3fd51f1490	ad2c7028-26fd-49c6-88d2-457c207c387b	2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2023-06-07T05:50:37.894+00:00	2024-01-24T16:30:38.960+00:00	301	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117516	1	54	354	9477065	3254684	2117433	2117516	2117516	Pallenopsis bulbifera Munilla & Stock, 1984	Pallenopsis bulbifera Munilla & Stock, 1984	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis bulbifera	Pallenopsis	bulbifera	SPECIES	ACCEPTED	NE	-29.2216	14.4966	483.0	0.0	{}	Atlantic Ocean	1983	7	24	1983-07-24	205	205	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2023-01-01T00:00:00.000+00:00	2024-01-24T16:30:38.960+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'urn:catalog:ICM-CSIC:General-ICM:ICMI000014'}]	[]	[]	[]	False	doi:10.15470/qlqqdx	Marine Biological Reference Collections ICM-CSIC		Munilla, T.	ethanol	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE	urn:catalog:ICM-CSIC:General-ICM:ICMI000014	ICMI000014	ad2c7028-26fd-49c6-88d2-457c207c387b	ICM-CSIC	Benguela project.	Benguela V>P54	1945480633	Fixed and preserved in alcohol.	en	General-ICM	urn:catalog:ICM-CSIC:General-ICM:ICMI000014	PhysicalObject						
4055736939	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:06:46.747+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117516	1	54	354	9477065	3254684	2117433	2117516	2117516	Pallenopsis bulbifera Munilla & Stock, 1984	Pallenopsis bulbifera Munilla & Stock, 1984	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis bulbifera	Pallenopsis	bulbifera	SPECIES	ACCEPTED	NE	-29.52	14.78	264.5	4.5	{}		1983	7	27	1983-07-27	208	208	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:06:46.747+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1193'}]	[]	[]	[]	False	https://marineinfo.org/id/dataset/5184					WGS84	Pycnogonida	NA	[]	[]	AFRICA	Namibia	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1193	sm_id_1193		WoRMS Editorial Board			4055736939			WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1193		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=1193	urn:lsid:marinespecies.org:taxname:239569	South Atlantic	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pallenopsis bulbifera</i> Munilla & Stock, 1984. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239569
