key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	identifiedBy	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	institutionCode	dynamicProperties	fieldNumber	gbifID	collectionCode	occurrenceID	higherClassification	decimalLatitude	decimalLongitude	elevation	references	geodeticDatum	nomenclaturalStatus	combinationAuthors	taxonID	http://unknown.org/canonicalName	verbatimScientificName	namePublishedIn	http://unknown.org/verbatimLabel	combinationYear
1899077543	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:33.785+00:00	391	{}	PRESERVED_SPECIMEN	1	PRESENT	9886634	1	54	354	9477065	2012	2117604	9886634	9886634	Hedgpethia filamentus Staples, 2019	Hedgpethia filamentus Staples, 2019	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia filamentus	Hedgpethia	filamentus	SPECIES	ACCEPTED	NE	1300.0	{}	Indian Ocean	2012	11	12	2012-11-12	317	317	HOLOTYPE	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:33.785+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8552068'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	True	NHMUK:ecatalogue:8552068	Mr David Staples	Pycnogonida	[]	[]	EUROPE	8552068	2018.38	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""013376115"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1534413863000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""No"", ""determinationNames"": ""Hedgpethia filamentus Staples, 2018"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1899077543"", ""gbifIssue"": [""TAXON_MATCH_HIGHERRANK""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""Spirit"", ""kindOfObject"": ""Specimen"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""80% I.M.S."", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CHEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Sta. 4.2	1899077543	ZOO	766f688c-494d-4ccb-80aa-6082b7741dc7	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae													
1899077546	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:33.583+00:00	391	{}	PRESERVED_SPECIMEN	4	PRESENT	9886634	1	54	354	9477065	2012	2117604	9886634	9886634	Hedgpethia filamentus Staples, 2019	Hedgpethia filamentus Staples, 2019	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia filamentus	Hedgpethia	filamentus	SPECIES	ACCEPTED	NE	1300.0	{}	Indian Ocean	2012	11	12	2012-11-12	317	317	PARATYPE	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:33.583+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8552069'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	True	NHMUK:ecatalogue:8552069	Mr David Staples	Pycnogonida	[]	[]	EUROPE	8552069	2018.39	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""013376113"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1534414224000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""No"", ""determinationNames"": ""Hedgpethia filamentus Staples, 2018"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1899077546"", ""gbifIssue"": [""TAXON_MATCH_HIGHERRANK""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""Spirit"", ""kindOfObject"": ""Specimen"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""80% I.M.S."", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CHEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Sta. 4.2	1899077546	ZOO	9a89525e-233f-49d6-8356-3e2c2fc973a6	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae													
1899077493	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:34.252+00:00	391	{}	PRESERVED_SPECIMEN	1	PRESENT	9886634	1	54	354	9477065	2012	2117604	9886634	9886634	Hedgpethia filamentus Staples, 2019	Hedgpethia filamentus Staples, 2019	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia filamentus	Hedgpethia	filamentus	SPECIES	ACCEPTED	NE	1300.0	{}	Indian Ocean	2012	11	12	2012-11-12	317	317	PARATYPE	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:34.252+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8552070'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	True	NHMUK:ecatalogue:8552070	Mr David Staples	Pycnogonida	[]	[]	EUROPE	8552070	2018.40	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""013376114"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1534414371000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""No"", ""determinationNames"": ""Hedgpethia filamentus Staples, 2018"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1899077493"", ""gbifIssue"": [""TAXON_MATCH_HIGHERRANK""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""Spirit"", ""kindOfObject"": ""Specimen"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""80% I.M.S."", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CHEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Sta. 4.2	1899077493	ZOO	570fc9f6-b417-4f00-872d-376e4570cd8d	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae													
2013824389	47813581-d217-4a19-8848-a3e9cf2ddaf4	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T20:18:49.796+00:00	2024-01-24T17:55:45.817+00:00	176	{}	MATERIAL_CITATION	1	PRESENT	9886634	1	54	354	9477065	2012	2117604	9886634	9886634	Hedgpethia filamentus Staples, 2019	Hedgpethia filamentus Staples, 2019	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia filamentus	Hedgpethia	filamentus	SPECIES	ACCEPTED	NE		{}		2011	12	14	2011-12-14	348	348	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-01-24T17:55:45.817+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03895C33290F4F27FF01FC74FDBEFC9F.mc.3B48E778290F4F19FE1BFB83FE37FB6F'}]	[]	[]	[]		True			Pycnogonida	[]	[]	EUROPE	03895C33290F4F27FF01FC74FDBEFC9F.mc.3B48E778290F4F19FE1BFB83FE37FB6F	NHMUK 2018.38				2013824389	NHMUK	03895C33290F4F27FF01FC74FDBEFC9F.mc.3B48E778290F4F19FE1BFB83FE37FB6F		-32.714333	57.272335	750.0	http://treatment.plazi.org/id/03895C33290F4F27FF01FC74FDBEFC9F	WGS84	spec. nov.	Staples	03895C33290F4F27FF01FC74FDBEFC9F.taxon	Hedgpethia filamentus	Hedgpethia filamentus	Staples, David A. (2019): Pycnogonids (Arthropoda, Pycnogonida) from the Southwest Indian Ridge. Zootaxa 4567 (3): 401-449, DOI: https://doi.org/10.11646/zootaxa.4567.3.1	Holotype, sex undetermined (NHMUK 2018.38), Southwest Indian Ocean, Atlantis Bank, 32 ° 42.86´S, 57 ° 16.34´E, ROV, 750 m, specimen JC 066 - 4211 C, stn 8.29, mooring site, on net containing whale bone, 14 December 2011.	2019
2013824373	47813581-d217-4a19-8848-a3e9cf2ddaf4	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T20:18:49.796+00:00	2024-01-24T17:55:45.405+00:00	176	{}	MATERIAL_CITATION	1	PRESENT	9886634	1	54	354	9477065	2012	2117604	9886634	9886634	Hedgpethia filamentus Staples, 2019	Hedgpethia filamentus Staples, 2019	Animalia	Arthropoda	Pantopoda	Colossendeidae	Hedgpethia	Hedgpethia filamentus	Hedgpethia	filamentus	SPECIES	ACCEPTED	NE		{}		2011	12	14	2011-12-14	348	348	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-01-24T17:55:45.405+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03895C33290F4F27FF01FC74FDBEFC9F.mc.3B48E778290F4F19FF51FB2FFD91FADF'}]	[]	[]	[]		True			Pycnogonida	[]	[]	EUROPE	03895C33290F4F27FF01FC74FDBEFC9F.mc.3B48E778290F4F19FF51FB2FFD91FADF	NHMUK 2018.39, NHMUK 2018.40				2013824373	NHMUK	03895C33290F4F27FF01FC74FDBEFC9F.mc.3B48E778290F4F19FF51FB2FFD91FADF		-32.714333	57.272335	750.0	http://treatment.plazi.org/id/03895C33290F4F27FF01FC74FDBEFC9F	WGS84	spec. nov.	Staples	03895C33290F4F27FF01FC74FDBEFC9F.taxon	Hedgpethia filamentus	Hedgpethia filamentus	Staples, David A. (2019): Pycnogonids (Arthropoda, Pycnogonida) from the Southwest Indian Ridge. Zootaxa 4567 (3): 401-449, DOI: https://doi.org/10.11646/zootaxa.4567.3.1	Paratypes. Two specimens of undetermined sex and two smaller (subadult?) specimens (NHMUK 2018.39), same collection details as holotype. One damaged specimen (NHMUK 2018.40), Southwest Indian Ocean, Atlantis Bank, 32 ° 42.86´S, 57 ° 16.34´E, ROV, 750 m, specimen JC 066 - 4214 C, stn 8.29, mooring site, on net containing Mango wood, 14 December 2011	2019
