key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	fieldNumber	gbifID	language	collectionCode	occurrenceID	dateIdentified	stateProvince	higherGeography	modified	institutionKey	collectionKey	identifiedBy	institutionID	nomenclaturalCode	verbatimEventDate	locality	eventRemarks	type	identificationQualifier	occurrenceRemarks	higherClassification	collectionID	typeStatus	references	datasetID	bibliographicCitation
4081121592	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.334+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2117262	1	54	354	9477065	2014	2117211	2117262	2117262	Pycnogonum anovigerum Clark, 1956	Pycnogonum anovigerum Clark, 1956	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum anovigerum	Pycnogonum	anovigerum	SPECIES	ACCEPTED	NE	-35.816667	174.5	500.0	0.0	0.0	OCEANIA	{}	1992.0	5.0	17.0	1992-05-17	138.0	138.0	['COORDINATE_ROUNDED', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:23.334+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6030e218-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False	NIWA Invertebrate Collection	O'Shea, Steve	Specimen(s), None = 15	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	6030e218-fa36-11e2-96b3-aa6f927c92a3	8073	urn:lsid:marinespecies.org:taxname:266434	NIWA Invertebrate Collection	Z8673	POINT (174.5 -35.8166667)	Aubrey Island	4081121592	en	NIWA	6030e218-fa36-11e2-96b3-aa6f927c92a3																					
4517615327	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:00.218+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117262	1	54	354	9477065	2014	2117211	2117262	2117262	Pycnogonum anovigerum Clark, 1956	Pycnogonum anovigerum Clark, 1956	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum anovigerum	Pycnogonum	anovigerum	SPECIES	ACCEPTED	NE						NORTH_AMERICA	{}	1966.0	4.0	25.0	1966-04-25	115.0	115.0	[]	2024-07-22T23:00:00.218+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:19640'}]	[]	[]	[]	False		D.D. Chivers	Fluid-75% EtOH(1)		Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA	urn:catalog:CAS:IZ:19640	19640		CAS	86abe9e6-ea1d-48ae-865f-8a74174cd2d9		104216	4517615327	en	IZ	urn:catalog:CAS:IZ:19640	1979-11-01T00:00:00	Sonora	North America, North Pacific Ocean, Mexico, Gulf of California	2024-01-29T15:33:30.000+00:00	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	C.A. Child	http://grscicoll.org/institution/california-academy-sciences	ICZN	25 Apr 1966	Turner Island [Isla Datil] (near and S of Isla Tiburon), NE side of island	Data transcribed from catalogue card by Notes from Nature volunteers via Zooniverse.	Physical Object	cf.	1 female specimen w/ host hydroid, CAS Sea of Cortez Expedition, 1966, Removed from IZCAT# 010254 by C. Child	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470				
4055769508	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:13.285+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117262	1	54	354	9477065	2014	2117211	2117262	2117262	Pycnogonum anovigerum Clark, 1956	Pycnogonum anovigerum Clark, 1956	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum anovigerum	Pycnogonum	anovigerum	SPECIES	ACCEPTED	NE	-43.88	173.04				OCEANIA	{}	1952.0	5.0	14.0	1952-05-14	135.0	135.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:13.285+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2208'}]	[]	[]	[]	False				WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_2208	sm_id_2208	urn:lsid:marinespecies.org:taxname:239493	WoRMS Editorial Board				4055769508		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_2208				2007-06-20T15:52:33.000+00:00							Pacific Ocean							HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=2208	https://marineinfo.org/id/dataset/5184	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pycnogonum (Nulloviger) anovigerum</i> Clark, 1956. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239493
318009812	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.552+00:00	124	{}	OCCURRENCE	PRESENT	2117262	1	54	354	9477065	2014	2117211	2117262	2117262	Pycnogonum anovigerum Clark, 1956	Pycnogonum anovigerum Clark, 1956	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum anovigerum	Pycnogonum	anovigerum	SPECIES	ACCEPTED	NE	-35.8166	174.5		2.5	2.5	OCEANIA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.552+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34181'}]	[]	[]	[]	False				WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34181		BAS				318009812		SOMBASE Pycnogonids																						
