key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	verbatimEventDate	institutionCode	locationID	locality	gbifID	collectionCode	occurrenceID	higherClassification	collectionID	depth	depthAccuracy	sex	decimalLatitude	decimalLongitude	references	datasetID	geodeticDatum	scientificNameID	bibliographicCitation
1676023423	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:57.256+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	Juvenile	2117741	1	54	354	9477065	2013	2117630	2117741	2117741	Nymphon enteonum Child, 2002	Nymphon enteonum Child, 2002	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon enteonum	Nymphon	enteonum	SPECIES	ACCEPTED	NE	ASIA	{}	Indian Ocean, Arabian Sea, Persian Gulf	Indian Ocean, Arabian Sea, Persian Gulf, Saudi Arabia	1973	2.0	14.0	1973-02-14	45.0	45.0	PARATYPE	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-28T17:57:00.000+00:00	2024-07-02T12:39:57.256+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e01036e9-ba15-423a-9bff-60b327725e9d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Aramco	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	SA	[]	[]	ASIA	Saudi Arabia	NORTH_AMERICA	http://n2t.net/ark:/65665/3e01036e9-ba15-423a-9bff-60b327725e9d	USNM 234730	urn:lsid:biocol.org:col:34871	14 FEB 1973	USNM	730214G-1	Tarut Bay	1676023423	IZ	http://n2t.net/ark:/65665/3e01036e9-ba15-423a-9bff-60b327725e9d	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6										
1675807780	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.292+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT		2117741	1	54	354	9477065	2013	2117630	2117741	2117741	Nymphon enteonum Child, 2002	Nymphon enteonum Child, 2002	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon enteonum	Nymphon	enteonum	SPECIES	ACCEPTED	NE	ASIA	{}	Indian Ocean, Arabian Sea, Persian Gulf	Indian Ocean, Arabian Sea, Persian Gulf, Saudi Arabia	1973	3.0	19.0	1973-03-19	78.0	78.0	PARATYPE	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-28T17:57:00.000+00:00	2024-07-02T12:38:53.292+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3221b1d9e-d4c0-4d5e-bb20-0c388bd58d3d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Aramco	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	SA	[]	[]	ASIA	Saudi Arabia	NORTH_AMERICA	http://n2t.net/ark:/65665/3221b1d9e-d4c0-4d5e-bb20-0c388bd58d3d	USNM 234729	urn:lsid:biocol.org:col:34871	19 MAR 1973	USNM	730319A-3	Tarut Bay	1675807780	IZ	http://n2t.net/ark:/65665/3221b1d9e-d4c0-4d5e-bb20-0c388bd58d3d	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.5	2.5								
1675819362	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:08.366+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		2117741	1	54	354	9477065	2013	2117630	2117741	2117741	Nymphon enteonum Child, 2002	Nymphon enteonum Child, 2002	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon enteonum	Nymphon	enteonum	SPECIES	ACCEPTED	NE	ASIA	{}	Indian Ocean, Arabian Sea, Persian Gulf	Indian Ocean, Arabian Sea, Persian Gulf, Saudi Arabia	1973	3.0	19.0	1973-03-19	78.0	78.0	HOLOTYPE	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-08-28T17:57:00.000+00:00	2024-07-02T12:37:08.366+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32cabd05a-660d-4166-b76f-5f3cd7d236e0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Aramco	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	SA	[]	[]	ASIA	Saudi Arabia	NORTH_AMERICA	http://n2t.net/ark:/65665/32cabd05a-660d-4166-b76f-5f3cd7d236e0	USNM 234728	urn:lsid:biocol.org:col:34871	19 MAR 1973	USNM	730319A-3	Tarut Bay	1675819362	IZ	http://n2t.net/ark:/65665/32cabd05a-660d-4166-b76f-5f3cd7d236e0	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	1.0	MALE							
4055741310	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:38.885+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2117741	1	54	354	9477065	2013	2117630	2117741	2117741	Nymphon enteonum Child, 2002	Nymphon enteonum Child, 2002	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon enteonum	Nymphon	enteonum	SPECIES	ACCEPTED	NE	ASIA	{}			1973			1973			HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:38.885+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1983'}]	[]	[]	[]			True					Pycnogonida	SA	[]	[]	ASIA	Saudi Arabia	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1983	sm_id_1983			WoRMS Editorial Board		Persian Gulf	4055741310	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1983			5.0	5.0		26.63	50.09	http://www.marinespecies.org/aphia.php?p=specdetails&id=1983	https://marineinfo.org/id/dataset/5184	WGS84	urn:lsid:marinespecies.org:taxname:239977	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon enteonum</i> Child, 2002. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239977
