key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	recordedBy	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	institutionCode	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	depth	depthAccuracy	waterBody	higherGeography	institutionKey	collectionKey	datasetName	identifiedBy	preparations	countryCode	gbifRegion	country	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	fieldNumber	locationID	higherClassification	collectionID	sex	coordinateUncertaintyInMeters	samplingProtocol	scientificNameID	footprintWKT	language	typeStatus	otherCatalogNumbers	dynamicProperties	references	bibliographicCitation
1850022445	7e9eeb78-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	600586fe-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	DE	DWC_ARCHIVE	2024-03-15T12:14:22.543+00:00	2024-03-15T12:16:25.556+00:00	257	{}	HUMAN_OBSERVATION	PRESENT	2118488	1	54	354	9477065	6313	2118484	2118488	2118488	Sericosura mitrata (Gordon, 1944)	Sericosura mitrata (Gordon, 1944)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura mitrata	Sericosura	mitrata	SPECIES	ACCEPTED	NE	9.8461	-104.2931	{}	2003.0	10.0	1.0	2003-10-01T00:00	274.0	274.0	[]	2017-04-19T14:21:53.000+00:00	2024-03-15T12:16:25.556+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': '6_86'}]	[]	[]	[]	False	https://doi.org/10.1594/PANGAEA.755890	Galkin, Sergey V	WGS84	Pycnogonida	[]	[]	EUROPE	6_86	12703274_6	Pangaea	1850022445	doi:10.1594/PANGAEA.755890	6_86																																		
1322743566	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:22.720+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118488	1	54	354	9477065	6313	2118484	2118488	2118488	Sericosura mitrata (Gordon, 1944)	Sericosura mitrata (Gordon, 1944)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura mitrata	Sericosura	mitrata	SPECIES	ACCEPTED	NE	-66.88	163.32	{}	1974.0	2.0	10.0	1974-02-10	41.0	41.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-04-26T13:31:00.000+00:00	2024-07-02T12:38:22.720+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/3f523335c-4a9d-4c8f-bdb8-183bef952f05'}]	[]	[]	[]	False		Scripps Institution of Oceanography	WGS84	Pycnogonida	[]	[]	NORTH_AMERICA	http://n2t.net/ark:/65665/3f523335c-4a9d-4c8f-bdb8-183bef952f05	USNM 1122985	USNM	1322743566	IZ	http://n2t.net/ark:/65665/3f523335c-4a9d-4c8f-bdb8-183bef952f05	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	100.5	45.5	Antarctic Ocean	Antarctic Ocean, Antarctica	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	AQ	ANTARCTICA	Antarctica	urn:lsid:biocol.org:col:34871	10 FEB 1974	unknown, from legacy	Balleny Islands, Buckle Island, off south end	Degrees Minutes Seconds	USARP/SC/--/NONE/SCRIPPS	NONE	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6											
1320516634	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:08.439+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118488	1	54	354	9477065	6313	2118484	2118488	2118488	Sericosura mitrata (Gordon, 1944)	Sericosura mitrata (Gordon, 1944)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura mitrata	Sericosura	mitrata	SPECIES	ACCEPTED	NE	-23.03	12.32	{}	1968.0	5.0	17.0	1968-05-17	138.0	138.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-04-22T10:21:00.000+00:00	2024-07-02T12:39:08.439+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/39298667e-26c4-41d7-8b46-66f28721107f'}]	[]	[]	[]	False		Woods Hole Oceanographic Institution	WGS84	Pycnogonida	[]	[]	NORTH_AMERICA	http://n2t.net/ark:/65665/39298667e-26c4-41d7-8b46-66f28721107f	USNM 180399	USNM	1320516634	IZ	http://n2t.net/ark:/65665/39298667e-26c4-41d7-8b46-66f28721107f	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0	2117.0	0.0	South Atlantic Ocean	South Atlantic Ocean, Namibia	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	NA	AFRICA	Namibia	urn:lsid:biocol.org:col:34871	17 MAY 1968	unknown, from legacy	Walvis Bay, West Of	Degrees Minutes Seconds		192	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE										
4081063669	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.714+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	2118488	1	54	354	9477065	6313	2118484	2118488	2118488	Sericosura mitrata (Gordon, 1944)	Sericosura mitrata (Gordon, 1944)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura mitrata	Sericosura	mitrata	SPECIES	ACCEPTED	NE	-71.3	170.0	{}	1965.0	1.0	26.0	1965-01-26	26.0	26.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.714+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5ec0dab4-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True		NZOI	WGS84	Pycnogonida	[]	[]	OCEANIA	5ec0dab4-fa36-11e2-96b3-aa6f927c92a3	9540	NIWA Invertebrate Collection	4081063669	NIWA	5ec0dab4-fa36-11e2-96b3-aa6f927c92a3	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		106.0	0.0					NIWA Invertebrate Collection		Specimen(s), None = 1	AQ	ANTARCTICA	Antarctica							E194			FEMALE	500.0	Trawl, Blake	urn:lsid:marinespecies.org:taxname:172986	POINT (170 -71.3)	en					
1318595493	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:44.343+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118488	1	54	354	9477065	6313	2118484	2118488	2118488	Sericosura mitrata (Gordon, 1944)	Sericosura mitrata (Gordon, 1944)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura mitrata	Sericosura	mitrata	SPECIES	ACCEPTED	NE	-71.3	170.0	{}	1965.0	1.0	26.0	1965-01-26	26.0	26.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:19:00.000+00:00	2024-07-02T12:38:44.343+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/33d9d2065-c28e-4f8b-824f-665090b705c5'}]	[]	[]	[]	True			WGS84	Pycnogonida	[]	[]	NORTH_AMERICA	http://n2t.net/ark:/65665/33d9d2065-c28e-4f8b-824f-665090b705c5	USNM 154673	USNM	1318595493	IZ	http://n2t.net/ark:/65665/33d9d2065-c28e-4f8b-824f-665090b705c5	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	106.0	0.0	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	AQ	ANTARCTICA	Antarctica	urn:lsid:biocol.org:col:34871	26 JAN 1965	unknown, from legacy	Victoria Land, Robertson Bay	Degrees Minutes Seconds		E194	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE										
1055857408	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:58.337+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1962 - 1969: page 49', 'http://purl.org/dc/terms/created': '1187780156000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/13c913de-5f60-4e2a-8407-bc35d92c5c9e'}]}	PRESERVED_SPECIMEN	PRESENT	4338756	1	54	354	9477065	6313	2118484	2118488	2118488	Achelia mitrata Gordon, 1944	Sericosura mitrata (Gordon, 1944)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura mitrata	Achelia	mitrata	SPECIES	SYNONYM	NE	-66.75	62.05	{}	1931.0	2.0	16.0	1931-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:17:58.337+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '2243613'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1962 - 1969: page 49', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/13c913de-5f60-4e2a-8407-bc35d92c5c9e'}]	[]	[]	True			WGS84	Pycnogonida	[]	[]	EUROPE	2243613	1964.10.26.1	NHMUK	1055857408	ZOO	c7e45677-26c3-4d4c-93b1-5136bf588a3d	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		219.0				1d808a7c-1f9e-4379-9616-edb749ecf10e					AQ	ANTARCTICA	Antarctica						107				FEMALE						HOLOTYPE	NHMUK:ecatalogue:2243613	"{""associatedMediaCount"": 1, ""barcode"": ""011006115"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1313086622000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Achelia mitrata Gordon, 1944"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""BANZ Antarctic Research Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055857408"", ""gbifIssue"": [""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR04"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"		
4055739781	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:18.528+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2118488	1	54	354	9477065	6313	2118484	2118488	2118488	Sericosura mitrata (Gordon, 1944)	Sericosura mitrata (Gordon, 1944)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura mitrata	Sericosura	mitrata	SPECIES	ACCEPTED	NE	-66.75	62.05	{}	1931.0	2.0	16.0	1931-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:18.528+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1410'}]	[]	[]	[]	True	https://marineinfo.org/id/dataset/5184		WGS84	Pycnogonida	[]	[]	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1410	sm_id_1410	WoRMS Editorial Board	4055739781	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1410	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		219.0									AQ	ANTARCTICA	Antarctica				Southern Ocean									urn:lsid:marinespecies.org:taxname:172986			HOLOTYPE			http://www.marinespecies.org/aphia.php?p=specdetails&id=1410	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Sericosura mitrata</i> (Gordon, 1944). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=172986
318009637	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.628+00:00	124	{}	OCCURRENCE	PRESENT	2118488	1	54	354	9477065	6313	2118484	2118488	2118488	Sericosura mitrata (Gordon, 1944)	Sericosura mitrata (Gordon, 1944)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura mitrata	Sericosura	mitrata	SPECIES	ACCEPTED	NE	-71.3	170.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.628+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22163'}]	[]	[]	[]	False			WGS84	Pycnogonida	[]	[]	EUROPE		22163	BAS	318009637	SOMBASE Pycnogonids				106.0	0.0								AQ	ANTARCTICA	Antarctica																				
