key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	sex	waterBody	higherGeography	typeStatus	datasetName	preparations	institutionID	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	references	datasetID	scientificNameID	bibliographicCitation
439998673	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.321+00:00	564	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Bamber R.N.', 'http://purl.org/dc/terms/bibliographicCitation': 'Bamber R.N., 2011 - The male of Ascorhynchus constrictus Stock, 1997 (Arthropoda: Pycnogonida), with further new records of deep-sea pycnogonids from New Caledonia, the Solomon Islands and Vanuatu- Zootaxa, vol. 2787, p. 55–67', 'http://purl.org/dc/terms/date': '2011', 'http://purl.org/dc/terms/source': 'Zootaxa', 'http://purl.org/dc/terms/type': 'publication', 'http://purl.org/dc/terms/title': 'The male of Ascorhynchus constrictus Stock, 1997 (Arthropoda: Pycnogonida), with further new records of deep-sea pycnogonids from New Caledonia, the Solomon Islands and Vanuatu', 'http://rs.tdwg.org/dwc/terms/taxonRemarks': 'Bathypallenopsis guineensis (Stock, 1975)', 'http://purl.org/dc/terms/description': 'p. 64'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1975', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Bathypallenopsis;Pallenopsidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Stock, 1975)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|71868', 'http://rs.tdwg.org/dwc/terms/family': 'Pallenopsidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Bathypallenopsis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'guineensis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|13701', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Bathypallenopsis guineensis (Stock, 1975)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	4338428	1	54	354	9477065	3254684	4338408	4338428	4338428	Bathypallenopsis guineensis (Stock, 1975)	Bathypallenopsis guineensis (Stock, 1975)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis guineensis	Bathypallenopsis	guineensis	SPECIES	ACCEPTED	NE	-7.972	157.574173	743.0	93.0	OCEANIA	{}	2004	10	27	2004-10-27T13:30/2004-10-27T13:55	301	301	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2022-05-27T18:41:59.000+00:00	2024-07-24T12:24:52.321+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4734'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Warén & Samadi-IRD	Bamber R.	WGS84	Pycnogonida	SB	[]	[]	OCEANIA	Solomon Islands	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4734	2007-4734	MNHN	New Georgia	SALOMON 2/CP2219	439998673	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4734	10.15468/qgvvhd															
440010703	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.320+00:00	564	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Bamber R.N.', 'http://purl.org/dc/terms/bibliographicCitation': 'Bamber R.N., 2011 - The male of Ascorhynchus constrictus Stock, 1997 (Arthropoda: Pycnogonida), with further new records of deep-sea pycnogonids from New Caledonia, the Solomon Islands and Vanuatu- Zootaxa, vol. 2787, p. 55–67', 'http://purl.org/dc/terms/date': '2011', 'http://purl.org/dc/terms/source': 'Zootaxa', 'http://purl.org/dc/terms/type': 'publication', 'http://purl.org/dc/terms/title': 'The male of Ascorhynchus constrictus Stock, 1997 (Arthropoda: Pycnogonida), with further new records of deep-sea pycnogonids from New Caledonia, the Solomon Islands and Vanuatu', 'http://rs.tdwg.org/dwc/terms/taxonRemarks': 'Bathypallenopsis guineensis (Stock, 1975)', 'http://purl.org/dc/terms/description': 'p. 64'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1975', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Bathypallenopsis;Pallenopsidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Stock, 1975)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|71869', 'http://rs.tdwg.org/dwc/terms/family': 'Pallenopsidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Bathypallenopsis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'guineensis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|13701', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Bathypallenopsis guineensis (Stock, 1975)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	4338428	1	54	354	9477065	3254684	4338408	4338428	4338428	Bathypallenopsis guineensis (Stock, 1975)	Bathypallenopsis guineensis (Stock, 1975)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis guineensis	Bathypallenopsis	guineensis	SPECIES	ACCEPTED	NE	-7.708483	156.41391	661.5	11.5		{}	2004	11	1	2004-11-01T15:42/2004-11-01T16:42	306	306	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2022-05-27T18:42:53.000+00:00	2024-07-24T12:24:52.320+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4735'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Warén & Samadi-IRD	Bamber R.	WGS84	Pycnogonida	SB	[]	[]	OCEANIA	Solomon Islands	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4735	2007-4735	MNHN		SALOMON 2/CP2248	440010703	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4735	10.15468/qgvvhd															
462403488	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.498+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1975', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Bathypallenopsis;Pallenopsidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Stock, 1975)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117433', 'http://rs.tdwg.org/dwc/terms/family': 'Pallenopsidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Bathypallenopsis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'guineensis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|13701', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Bathypallenopsis guineensis (Stock, 1975)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	4338428	1	54	354	9477065	3254684	4338408	4338428	4338428	Bathypallenopsis guineensis (Stock, 1975)	Bathypallenopsis guineensis (Stock, 1975)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis guineensis	Bathypallenopsis	guineensis	SPECIES	ACCEPTED	NE	-7.708483	156.41391	661.5	11.5		{}	2004	11	1	2004-11-01T15:42/2004-11-01T16:42	306	306	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:43.498+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20540'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Warén & Samadi-IRD		WGS84	Pycnogonida	SB	[]	[]	OCEANIA	Solomon Islands	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20540	2008-20540	MNHN		SALOMON 2/CP2248	462403488	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20540	10.15468/qgvvhd															
1317206599	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:48.675+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117436	1	54	354	9477065	3254684	4338408	4338428	4338428	Pallenopsis guineensis Stock, 1975	Bathypallenopsis guineensis (Stock, 1975)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis guineensis	Pallenopsis	guineensis	SPECIES	SYNONYM	NE	3.8833	-2.55	1967.5	18.5		{}	1964	5	29	1964-05-29	150	150	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-07-07T15:41:00.000+00:00	2024-07-02T12:38:48.675+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3002efa23-5176-4730-9afa-9665e9f3ca95'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Stock, Jan H., Zoological Museum Amsterdam	WGS84	Pycnogonida	GH	[]	[]	AFRICA	Ghana	NORTH_AMERICA	http://n2t.net/ark:/65665/3002efa23-5176-4730-9afa-9665e9f3ca95	USNM 149225	USNM	Cape Three Points, South of	P34	1317206599	IZ	http://n2t.net/ark:/65665/3002efa23-5176-4730-9afa-9665e9f3ca95	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE	North Atlantic Ocean, Gulf of Guinea	North Atlantic Ocean, Gulf of Guinea, Ghana	HOLOTYPE	NMNH Extant Biology	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	unknown, from legacy	Degrees Minutes Seconds	34	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae				
4055736831	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:06:45.758+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	4338428	1	54	354	9477065	3254684	4338408	4338428	4338428	Bathypallenopsis guineensis (Stock, 1975)	Bathypallenopsis guineensis (Stock, 1975)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis guineensis	Bathypallenopsis	guineensis	SPECIES	ACCEPTED	NE	3.88	-2.55	1967.5	18.5		{}	1964	5	29	1964-05-29	150	150	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:06:45.758+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1247'}]	[]	[]	[]			False			WGS84	Pycnogonida	GH	[]	[]	AFRICA	Ghana	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1247	sm_id_1247	WoRMS Editorial Board	Gulf of Guinea		4055736831	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1247					HOLOTYPE								http://www.marinespecies.org/aphia.php?p=specdetails&id=1247	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239740	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Bathypallenopsis guineensis</i> (Stock, 1975). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239740
