key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	locality	gbifID	occurrenceRemarks	occurrenceID	georeferenceSources	verbatimDepth	institutionCode	collectionCode
1275071166	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.464+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338563	1	54	354	9477065	2011	2118097	4338563	4338563	Pallenoides proboscidea Barnard, 1955	Pallenoides proboscidea Barnard, 1955	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenoides	Pallenoides proboscidea	Pallenoides	proboscidea	SPECIES	ACCEPTED	NE	-34.013333	25.706667	AFRICA	{}	1954.0	4.0	11.0	1954-04-11T00:00	101.0	101.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:04.464+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071166'}]	[]	[]	[]	False	UCT Ecological Survey	K.H.Barnard	Rock dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	Liz 29W	urn:catalog:IZIKO:SAM-A-10192	SAM-A-10192	34°00,8'S  25°42,4'E. Alogoa bay	1275071166	Holotype male nin ovig.	urn:catalog:IZIKO:SAM-A-10192	Catalogue	5-7 m		
318009241	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.129+00:00	124	{}	OCCURRENCE		PRESENT	4338563	1	54	354	9477065	2011	2118097	4338563	4338563	Pallenoides proboscidea Barnard, 1955	Pallenoides proboscidea Barnard, 1955	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenoides	Pallenoides proboscidea	Pallenoides	proboscidea	SPECIES	ACCEPTED	NE	-35.45	23.49		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.129+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37204'}]	[]	[]	[]	False				WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE			37204		318009241					BAS	SOMBASE Pycnogonids
