key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	georeferencedBy	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	typifiedName	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	institutionID	nomenclaturalCode	verbatimEventDate	georeferenceProtocol	dynamicProperties	georeferenceVerificationStatus	verbatimCoordinateSystem	locality	collectionCode	verbatimLocality	gbifID	occurrenceID	disposition	catalogNumber	institutionCode	ownerInstitutionCode	identificationRemarks	occurrenceRemarks	higherClassification	georeferenceSources	datasetID	scientificNameID	bibliographicCitation
872992664	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b0f5183c-5ed0-47f4-b75f-65e0c1036cb5	b4640710-8e03-11d8-b956-b8a03c50a862	US	EML	2024-07-23T23:29:02.101+00:00	2024-07-24T00:28:57.089+00:00	602	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://iptc.org/std/Iptc4xmpExt/2008-02-29/WorldRegion': 'Atlantic Ocean', 'http://rs.tdwg.org/ac/terms/associatedSpecimenReference': 'http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:CRU-12226', 'http://purl.org/dc/terms/description': 'Digital photograph of preserved specimen.', 'http://rs.tdwg.org/ac/terms/serviceExpectation': 'online', 'http://purl.org/dc/terms/rights': 'http://creativecommons.org/licences/by-nc-sa/3.0/legalcode', 'http://rs.tdwg.org/ac/terms/accessURI': 'https://iiif.mcz.harvard.edu/iiif/3/3862350/full/max/0/default.jpg', 'http://ns.adobe.com/photoshop/1.0/Credit': 'Museum of Comparative Zoology, Harvard University', 'http://purl.org/dc/elements/1.1/format': 'image/jpeg', 'http://ns.adobe.com/exif/1.0/PixelXDimension': '1000', 'http://purl.org/dc/terms/type': 'http://purl.org/dc/dcmitype/StillImage', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/providerLiteral': 'Museum of Comparative Zoology, Harvard University', 'http://purl.org/dc/terms/modified': '2024-03-19', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ephyrogymna circularis', 'http://rs.tdwg.org/ac/terms/variantLiteral': 'Best Quality', 'http://purl.org/dc/elements/1.1/rights': 'http://creativecommons.org/licences/by-nc-sa/4.0/legalcode', 'http://ns.adobe.com/xap/1.0/rights/Owner': '© President and Fellows of Harvard College', 'http://purl.org/dc/terms/title': 'MCZ:IZ:CRU-12226 Ephyrogymna circularis', 'http://ns.adobe.com/xap/1.0/rights/WebStatement': 'http://creativecommons.org/licences/by-nc-sa/4.0/', 'http://ns.adobe.com/exif/1.0/PixelYDimension': '750', 'http://iptc.org/std/Iptc4xmpExt/2008-02-29/CountryName': 'Martinique', 'http://rs.tdwg.org/ac/terms/metadataProviderLiteral': 'Museum of Comparative Zoology, Harvard University', 'http://ns.adobe.com/xap/1.0/rights/UsageTerms': 'Available under Creative Commons Attribution Share Alike Non Commerical (CC-BY-NC-SA 4.0) license', 'http://rs.tdwg.org/ac/terms/metadataLanguage': 'en', 'http://rs.tdwg.org/ac/terms/variant': 'ac:BestQuality', 'http://purl.org/dc/terms/identifier': 'http://mczbase.mcz.harvard.edu/media/3862350'}, {'http://iptc.org/std/Iptc4xmpExt/2008-02-29/WorldRegion': 'Atlantic Ocean', 'http://rs.tdwg.org/ac/terms/associatedSpecimenReference': 'http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:CRU-12226', 'http://purl.org/dc/terms/description': 'Digital photograph of preserved specimen.', 'http://rs.tdwg.org/ac/terms/serviceExpectation': 'online', 'http://purl.org/dc/terms/rights': 'http://creativecommons.org/licences/by-nc-sa/3.0/legalcode', 'http://rs.tdwg.org/ac/terms/accessURI': 'https://iiif.mcz.harvard.edu/iiif/3/3862351/full/max/0/default.jpg', 'http://ns.adobe.com/photoshop/1.0/Credit': 'Museum of Comparative Zoology, Harvard University', 'http://purl.org/dc/elements/1.1/format': 'image/jpeg', 'http://ns.adobe.com/exif/1.0/PixelXDimension': '1000', 'http://purl.org/dc/terms/type': 'http://purl.org/dc/dcmitype/StillImage', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/providerLiteral': 'Museum of Comparative Zoology, Harvard University', 'http://purl.org/dc/terms/modified': '2024-03-19', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ephyrogymna circularis', 'http://rs.tdwg.org/ac/terms/variantLiteral': 'Best Quality', 'http://purl.org/dc/elements/1.1/rights': 'http://creativecommons.org/licences/by-nc-sa/4.0/legalcode', 'http://ns.adobe.com/xap/1.0/rights/Owner': '© President and Fellows of Harvard College', 'http://purl.org/dc/terms/title': 'MCZ:IZ:CRU-12226 Ephyrogymna circularis', 'http://ns.adobe.com/xap/1.0/rights/WebStatement': 'http://creativecommons.org/licences/by-nc-sa/4.0/', 'http://ns.adobe.com/exif/1.0/PixelYDimension': '750', 'http://iptc.org/std/Iptc4xmpExt/2008-02-29/CountryName': 'Martinique', 'http://rs.tdwg.org/ac/terms/metadataProviderLiteral': 'Museum of Comparative Zoology, Harvard University', 'http://ns.adobe.com/xap/1.0/rights/UsageTerms': 'Available under Creative Commons Attribution Share Alike Non Commerical (CC-BY-NC-SA 4.0) license', 'http://rs.tdwg.org/ac/terms/metadataLanguage': 'en', 'http://rs.tdwg.org/ac/terms/variant': 'ac:BestQuality', 'http://purl.org/dc/terms/identifier': 'http://mczbase.mcz.harvard.edu/media/3862351'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'type ID', 'http://rs.tdwg.org/dwc/terms/identificationID': '1612997', 'http://rs.tdwg.org/dwc/terms/identifiedBy': '[no agent data]', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ephyrogymna circularis'}, {'http://rs.tdwg.org/dwc/terms/identificationReferences': 'Hedgpeth, J. W. 1943. Reports on the Scientific Results of the Atlantis Expeditions to the West Indies Under the Joint Auspices of the University of Havana and Harvard University.  Proceedings of the New England Zoölogical Club 22:44–57.', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '1943', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'Type Publication', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hedgpeth, 1943', 'http://rs.tdwg.org/dwc/terms/identificationID': '705432935075284969Holotype', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Hedgpeth, 1943', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ephyrogymna circularis'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118526	1	54	354	9477065	2118525	2118526	2118526	Ephyrogymna circularis Hedgpeth, 1943	Ephyrogymna circularis Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Ephyrogymna	Ephyrogymna circularis	Ephyrogymna	circularis	SPECIES	ACCEPTED	NE	14.57778	-61.14028	1e-05	1033.27	0.0	NORTH_AMERICA	{}	Atlantic, Western Central	Atlantic Ocean: Atlantic, Western Central: Martinique	[no agent data]	1879	2	9	1879-02-09	40	40	HOLOTYPE	Ephyrogymna circularis	['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-27T16:19:27.000+00:00	2024-07-24T00:28:57.089+00:00	http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:CRU-12226	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MCZ:IZ:CRU-12226'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'title': 'MCZ:IZ:CRU-12226 Ephyrogymna circularis', 'description': 'Digital photograph of preserved specimen.', 'publisher': 'Museum of Comparative Zoology, Harvard University', 'license': 'http://creativecommons.org/licenses/by-nc-sa/3.0/', 'rightsHolder': '© President and Fellows of Harvard College', 'identifier': 'https://iiif.mcz.harvard.edu/iiif/3/3862350/full/max/0/default.jpg'}, {'type': 'StillImage', 'format': 'image/jpeg', 'title': 'MCZ:IZ:CRU-12226 Ephyrogymna circularis', 'description': 'Digital photograph of preserved specimen.', 'publisher': 'Museum of Comparative Zoology, Harvard University', 'license': 'http://creativecommons.org/licenses/by-nc-sa/3.0/', 'rightsHolder': '© President and Fellows of Harvard College', 'identifier': 'https://iiif.mcz.harvard.edu/iiif/3/3862351/full/max/0/default.jpg'}]	[]	[]	1cfca87c-083e-4d67-8e60-cb7d311f6058	6c118641-5b0b-4577-a8f6-a6dbd15de2e7	True	station number=201	USCSS Blake Expeditions	[no agent data]	whole animal (70% ethanol); tissue (95% ethanol)	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	NORTH_AMERICA	President and Fellows of Harvard College	MCZ:IZ:CRU-12226	b4640710-8e03-11d8-b956-b8a03c50a862	ICZN	February 9, 1879	unknown	"{""associated grant"":""Documenting Marine Biodiversity through Digitization of Invertebrate Collections (DigIn)"", ""associated grant"":""Preserving the genomes of the type specimens in the MCZ (CSBR)"", ""part of group"":""Documenting Marine Biodiversity through Digitization of Invertebrate Collections (DigIn)"", ""part of group"":""Preserving the Genomes of the Type Specimens in the MCZ (CSBR)"", ""sex"":""male""}"	verified by collector	deg. min. sec.	off Martinique	IZ	Off Martinique	872992664	MCZ:IZ:CRU-12226	in collection	CRU-12226	MCZ	Museum of Comparative Zoology, Harvard University	Original description lists longitude as '16° 08' 25' W,' in error.	associated grant: Documenting Marine Biodiversity through Digitization of Invertebrate Collections (DigIn); associated grant: Preserving the genomes of the type specimens in the MCZ (CSBR); sex: male	Animalia Arthropoda Pycnogonida Ammotheidae Ephyrogymna circularis	Lists of Dredging Stations in North American Water from 1867-1887 by Sanderson Smith			
4055741860	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:46.229+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2118526	1	54	354	9477065	2118525	2118526	2118526	Ephyrogymna circularis Hedgpeth, 1943	Ephyrogymna circularis Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Ephyrogymna	Ephyrogymna circularis	Ephyrogymna	circularis	SPECIES	ACCEPTED	NE	14.58	-61.14		1033.0		NORTH_AMERICA	{}				1879	2	9	1879-02-09	40	40	HOLOTYPE		['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:46.229+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1883	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1883'}]	[]	[]	[]			True					WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1883								Caribbean Sea	WoRMS type localities		4055741860	WoRMS Editorial Board:WoRMS type localities:sm_id_1883		sm_id_1883	WoRMS Editorial Board						https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239844	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ephyrogymna circularis</i> Hedgpeth, 1943. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239844
