key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	typeStatus	references	datasetID	scientificNameID	bibliographicCitation	sex	stateProvince	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification
442597008	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.784+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1973', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1973', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|313755', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spinirostrum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|42861', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus spinirostrum Stock, 1973'}, {'http://rs.tdwg.org/dwc/terms/higherClassification': 'Gen.;Arthropoda', 'http://rs.tdwg.org/dwc/terms/genus': 'Gen.', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '2011-02-01', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'sp.', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|5732', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|75783', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Chan, Corbari, Macpherson, ATELIER BESSE Fév.2011', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Gen. sp.'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117301	1	54	354	9477065	6316	2117290	2117301	2117301	Anoplodactylus spinirostrum Stock, 1973	Anoplodactylus spinirostrum Stock, 1973	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus spinirostrum	Anoplodactylus	spinirostrum	SPECIES	ACCEPTED	NE	-25.073133	46.952217	4.5	0.5	AFRICA	{}	2010	5	8	2010-05-08	128	128	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-03-14T15:31:24.000+00:00	2024-07-24T12:24:40.784+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-779'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Sabroux R.	WGS84	Pycnogonida	MG	[]	[]	AFRICA	Madagascar	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-779	2011-779	MNHN	Cap Ranavalona, Tebava	ATIMO VATAE/TB06	442597008	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-779	10.15468/qgvvhd													
4055738780	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:08.201+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117301	1	54	354	9477065	6316	2117290	2117301	2117301	Anoplodactylus spinirostrum Stock, 1973	Anoplodactylus spinirostrum Stock, 1973	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus spinirostrum	Anoplodactylus	spinirostrum	SPECIES	ACCEPTED	NE	-38.37	145.33	10.0		OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.10_1', 'name': 'Victoria'}, 'level2': {'gid': 'AUS.10.69_1', 'name': 'Unincorporated Victoria'}}	1969	9	21	1969-09-21	264	264	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:08.201+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1656'}]	[]	[]	[]			True		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1656	sm_id_1656	WoRMS Editorial Board	Bass Strait		4055738780	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1656		HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=1656	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:240124	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus spinirostrum</i> Stock, 1973. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240124								
2434361493	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:39.915+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1148/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1148_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1148/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117301	1	54	354	9477065	6316	2117290	2117301	2117301	Anoplodactylus spinirostrum Stock, 1973	Anoplodactylus spinirostrum Stock, 1973	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus spinirostrum	Anoplodactylus	spinirostrum	SPECIES	ACCEPTED	NE						{}	1969	9	21	1969-09-21	264	264	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:39.915+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1148@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1148_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1148/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		True			Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1148@CRS	ZMA.PYC.P.1148		Western port bay		2434361493	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1148		PARATYPE					FEMALE	Victoria	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	21.IX.1969	Animalia
