key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	stateProvince	typeStatus
1318776841	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:43.374+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	FEMALE	2117856	1	54	354	9477065	2013	2117630	2117856	2117856	Nymphon nipponense Hedgpeth, 1949	Nymphon nipponense Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon nipponense	Nymphon	nipponense	SPECIES	ACCEPTED	NE	32.5667	132.363	1057.0	0.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1906	8	23	1906-08-23	235	235	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-09-09T10:52:00.000+00:00	2024-07-02T12:38:43.374+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3459cf0b8-0d3d-4418-aa6f-2fc97f9d8aaa'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3459cf0b8-0d3d-4418-aa6f-2fc97f9d8aaa	urn:lsid:biocol.org:col:34871	Bungo Strait, Between Shikoku and Kyushu Islands	Degrees Minutes Seconds	USFC/A4960	IZ	1318776841	http://n2t.net/ark:/65665/3459cf0b8-0d3d-4418-aa6f-2fc97f9d8aaa	USNM 80601	USNM	4960	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
1321251721	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:43.676+00:00	395	{}	PRESERVED_SPECIMEN	4	PRESENT		2117856	1	54	354	9477065	2013	2117630	2117856	2117856	Nymphon nipponense Hedgpeth, 1949	Nymphon nipponense Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon nipponense	Nymphon	nipponense	SPECIES	ACCEPTED	NE	33.3833	135.628	995.0	0.0	{}	North Pacific Ocean	North Pacific Ocean, Japan, Wakayama	1906	8	31	1906-08-31	243	243	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-09-09T10:53:00.000+00:00	2024-07-02T12:39:43.676+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b3127a1e-b5b4-4b48-a33a-8ba802c2b318'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3b3127a1e-b5b4-4b48-a33a-8ba802c2b318	urn:lsid:biocol.org:col:34871	Honshu Island, Shiono Misaki, South of	Degrees Minutes Seconds	USFC/A4977	IZ	1321251721	http://n2t.net/ark:/65665/3b3127a1e-b5b4-4b48-a33a-8ba802c2b318	USNM 80602	USNM	4977	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Wakayama	
1317401924	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:55.626+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117856	1	54	354	9477065	2013	2117630	2117856	2117856	Nymphon nipponense Hedgpeth, 1949	Nymphon nipponense Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon nipponense	Nymphon	nipponense	SPECIES	ACCEPTED	NE	34.15	137.917	927.0	0.0	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1906	9	1	1906-09-01	244	244	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-07-01T13:53:00.000+00:00	2024-07-02T12:36:55.626+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/308d2764e-94fe-421e-888b-c23c4de7a4e1'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/308d2764e-94fe-421e-888b-c23c4de7a4e1	urn:lsid:biocol.org:col:34871	Honshu Island, Hamamatsu, South of	Degrees Minutes Seconds	USFC/A4980	IZ	1317401924	http://n2t.net/ark:/65665/308d2764e-94fe-421e-888b-c23c4de7a4e1	USNM 80592	USNM	4980	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Shizuoka	HOLOTYPE
1320724207	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:19.508+00:00	395	{}	PRESERVED_SPECIMEN	6	PRESENT	FEMALE	2117856	1	54	354	9477065	2013	2117630	2117856	2117856	Nymphon nipponense Hedgpeth, 1949	Nymphon nipponense Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon nipponense	Nymphon	nipponense	SPECIES	ACCEPTED	NE	34.15	137.917	927.0	0.0	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1906	9	1	1906-09-01	244	244	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-07-01T13:53:00.000+00:00	2024-07-02T12:38:19.508+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39bc8cc19-0dae-453c-850b-e3cf0a95e09a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/39bc8cc19-0dae-453c-850b-e3cf0a95e09a	urn:lsid:biocol.org:col:34871	Honshu Island, Hamamatsu, South of	Degrees Minutes Seconds	USFC/A4980	IZ	1320724207	http://n2t.net/ark:/65665/39bc8cc19-0dae-453c-850b-e3cf0a95e09a	USNM 80593	USNM	4980	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Shizuoka	PARATYPE
