key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	nameAccordingTo	parentEventID	collectionID	networkKeys	waterBody
4415991307	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:38.981+00:00	141	{}	PRESERVED_SPECIMEN	1	PRESENT	4338362	1	54	354	9477065	2012	2117538	4338362	4338362	Colossendeis potentis Turpaeva, 2008	Colossendeis potentis Turpaeva, 2008	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis potentis	Colossendeis	potentis	SPECIES	ACCEPTED	NE	-71.125	-11.461667	{}	2000	4	5	2000-04-05	96	96	HOLOTYPE	['COORDINATE_ROUNDED']	2024-04-16T14:00:38.981+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c0312b7f-9965-475c-ba64-3e1910aa2002'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001872label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001872.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Polarstern	Turpaeva, Elena	EtOH 75%	TVG 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANTXVII/3_st.111-5	c0312b7f-9965-475c-ba64-3e1910aa2002	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctic	111-5	OBFc	4415991307	c0312b7f-9965-475c-ba64-3e1910aa2002	66.0 m	INV0001872	IORAS	IORAS	Turpaeva, E.P. (2008). New species of sea spiders of the genus Colossendeis Colossendeidae, Pycnogonida from the northern part of the Weddell Sea. Zoologicheskii Zhurnal, 87(7): 885-890.	cruise ANTXVII/3	fd699988-ab5d-4737-9443-9085cea191d2		
4399691014	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.886+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	4338362	1	54	354	9477065	2012	2117538	4338362	4338362	Colossendeis potentis Turpaeva, 2008	Colossendeis potentis Turpaeva, 2008	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis potentis	Colossendeis	potentis	SPECIES	ACCEPTED	NE	-71.125	-11.461667	{}	2000	4	5	2000-04-05	96	96	HOLOTYPE	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.886+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c0312b7f-9965-475c-ba64-3e1910aa2002'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001872label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001872.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Polarstern	Turpaeva, Elena	EtOH 75%	TV Grab	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANTXVII/3_st.111-5	c0312b7f-9965-475c-ba64-3e1910aa2002	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	111-5	OBFc	4399691014	c0312b7f-9965-475c-ba64-3e1910aa2002	66.0 m	INV0001872	IORAS	IORAS	Turpaeva, E.P. (2008). New species of sea spiders of the genus Colossendeis Colossendeidae, Pycnogonida from the northern part of the Weddell Sea. Zoologicheskii Zhurnal 87(7): 885-890.	cruise ANTXVII/3	fd699988-ab5d-4737-9443-9085cea191d2	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Atlantic Ocean
