key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID	sex	stateProvince	institutionKey	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	associatedSequences	taxonConceptID	occurrenceRemarks	taxonID
4055737475	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:06:52.637+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117664	1	54	354	9477065	2013	2117630	2117664	2117664	Nymphon conirostrum Stock, 1973	Nymphon conirostrum Stock, 1973	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon conirostrum	Nymphon	conirostrum	SPECIES	ACCEPTED	NE	-35.63	138.58	13.0	OCEANIA	{}	1969.0	8.0	28.0	1969-08-28	240.0	240.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:06:52.637+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1046	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1046'}]	[]	[]	[]	True	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1046	sm_id_1046	urn:lsid:marinespecies.org:taxname:240048	WoRMS Editorial Board	Indian Ocean	4055737475	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon conirostrum</i> Stock, 1973. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240048	WoRMS Editorial Board:WoRMS type localities:sm_id_1046													
2434363505	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:25.865+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1272/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1272_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1272/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117664	1	54	354	9477065	2013	2117630	2117664	2117664	Nymphon conirostrum Stock, 1973	Nymphon conirostrum Stock, 1973	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon conirostrum	Nymphon	conirostrum	SPECIES	ACCEPTED	NE				OCEANIA	{}	1969.0	8.0	28.0	1969-08-28	240.0	240.0	HOLOTYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:25.865+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1272@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1272_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1272/format/large'}]	[]	[]	True			Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE	ZMA.PYC.P.1272@CRS	ZMA.PYC.P.1272			Oedipus Pt.	2434363505	Chelicerata and Myriapoda		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1272	FEMALE	West Island	0e919a55-08d3-4bd2-aec1-200858fafd92	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	28.VIII.1969	Animalia				
3818444968	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230		17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:51:00.493+00:00	175	{}	PRESERVED_SPECIMEN	PRESENT	2117664	1	54	354	9477065	2013	2117630	2117664	2117664	Nymphon conirostrum Stock, 1973	Nymphon conirostrum Stock, 1973	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon conirostrum	Nymphon	conirostrum	SPECIES	ACCEPTED	NE					{}								['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-20T12:51:00.493+00:00	https://www.ebi.ac.uk/ena/browser/view/MT866781	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'MT866781'}]	[]	[]	[]	False			Pycnogonida		[]	[]			EUROPE	MT866781	NA s.m.				3818444968			MT866781										https://www.ebi.ac.uk/ena/browser/api/embl/MT866781	https://www.ebi.ac.uk/ena/browser/view/Taxon:2773414	Nymphon conirostrum isolate PYC049 veli (veli) gene, partial cds.	ASV:ed65b583c8fef1846fa7f99ff3cc5b6b
