key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	georeferenceProtocol	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1319327751	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:54.552+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2118415	1	54	354	9477065	6313	2118396	2118415	2118415	Achelia bullosa Child, 1996	Achelia bullosa Child, 1996	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia bullosa	Achelia	bullosa	SPECIES	ACCEPTED	NE	-5.1583	145.8	1.0	0.0	OCEANIA	Madang	{}	South Pacific Ocean, Bismarck Sea	South Pacific Ocean, Bismarck Sea, Papua New Guinea, Madang	1989	1	13	1989-01-13	13	13	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-03-03T10:52:00.000+00:00	2024-07-02T12:37:54.552+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35e079b9f-c26d-4053-bd6d-b4fb22f27872'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	J. Thomas & J. Clark	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PG	[]	[]	OCEANIA	Papua New Guinea	NORTH_AMERICA	http://n2t.net/ark:/65665/35e079b9f-c26d-4053-bd6d-b4fb22f27872	urn:lsid:biocol.org:col:34871	unknown, from legacy	patch reef between Gozem Island and Jais Aben Resort	Degrees Minutes Seconds	PNG/JDT/PNG-08	IZ	1319327751	http://n2t.net/ark:/65665/35e079b9f-c26d-4053-bd6d-b4fb22f27872	USNM 234711	USNM	JDT/PNG-8	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1319706815	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:18.240+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2118415	1	54	354	9477065	6313	2118396	2118415	2118415	Achelia bullosa Child, 1996	Achelia bullosa Child, 1996	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia bullosa	Achelia	bullosa	SPECIES	ACCEPTED	NE	-5.1583	145.8	1.0	0.0	OCEANIA	Madang	{}	South Pacific Ocean, Bismarck Sea	South Pacific Ocean, Bismarck Sea, Papua New Guinea, Madang	1989	1	13	1989-01-13	13	13	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-03-03T10:52:00.000+00:00	2024-07-02T12:39:18.240+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36ec61316-6a8d-49fb-abb4-00623fc73ca4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	J. Thomas & J. Clark	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PG	[]	[]	OCEANIA	Papua New Guinea	NORTH_AMERICA	http://n2t.net/ark:/65665/36ec61316-6a8d-49fb-abb4-00623fc73ca4	urn:lsid:biocol.org:col:34871	unknown, from legacy	patch reef between Gozem Island and Jais Aben Resort	Degrees Minutes Seconds	PNG/JDT/PNG-08	IZ	1319706815	http://n2t.net/ark:/65665/36ec61316-6a8d-49fb-abb4-00623fc73ca4	USNM 234712	USNM	JDT/PNG-8	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
